From	To
ARID3B	ZNF709
ARID3B	ZNF740
ARID3B	ZNF775
ARID3B	ZNF784
ARID3B	ZNF791
ARID5A	AIRE
ARID5A	ARF1
ARID5A	ARGFX
ARID5A	ARID3B
ARID5A	ARID5A
ARID5A	ATF3
ARID5A	ATF4
ARID5A	ATF5
ARID5A	BARX2
ARID5A	BCL6B
ARID5A	BCLAF1
ARID5A	BHLHE41
ARID5A	CAMTA2
ARID5A	CTCF
ARID5A	CTCFL
ARID5A	DDIT3
ARID5A	E2F2
ARID5A	ETV6
ARID5A	FIZ1
ARID5A	FLI1
ARID5A	FOXO3
ARID5A	FOXR1
ARID5A	GZF1
ARID5A	HINFP
ARID5A	HIVEP2
ARID5A	IKZF1
ARID5A	IKZF3
ARID5A	IRF1
ARID5A	IRF2
ARID5A	IRF4
ARID5A	JUNB
ARID5A	KLF1
ARID5A	KLF13
ARID5A	KLF16
ARID5A	KLF3
ARID5A	KLF6
ARID5A	LHX8
ARID5A	MAZ
ARID5A	MEF2C
ARID5A	MEF2D
ARID5A	MEIS1
ARID5A	MNT
ARID5A	MXI1
ARID5A	MYBL2
ARID5A	MYC
ARID5A	MYNN
ARID5A	NFE2L3
ARID5A	NFIL3
ARID5A	NFIX
ARID5A	NFKB1
ARID5A	NR3C1
ARID5A	NR4A2
ARID5A	POU5F1
ARID5A	PRDM1
ARID5A	PRDM10
ARID5A	RARA
ARID5A	RARG
ARID5A	RREB1
ARID5A	RUNX1
ARID5A	RUNX2
ARID5A	SMAD7
ARID5A	SOX15
ARID5A	SP3
ARID5A	STAT2
ARID5A	TCF3
ARID5A	USF1
ARID5A	XBP1
ARID5A	ZBED6
ARID5A	ZBTB38
ARID5A	ZBTB7B
ARID5A	ZFP62
ARID5A	ZFP91
ARID5A	ZNF114
ARID5A	ZNF217
ARID5A	ZNF334
ARID5A	ZNF443
ARID5A	ZNF490
ARID5A	ZNF524
ARID5A	ZNF580
ARID5A	ZNF581
ARID5A	ZNF592
ARID5A	ZNF672
ARID5A	ZNF689
ARID5A	ZNF692
ARID5A	ZNF709
ARID5A	ZNF710
ARID5A	ZNF740
ARID5A	ZNF775
ARID5A	ZNF784
ARID5A	ZNF791
ATF3	AIRE
ATF3	ARF1
ATF3	ARGFX
ATF3	ARID3B
ATF3	ARID5A
ATF3	ATF3
ATF3	ATF4
ATF3	ATF5
ATF3	BARX2
ATF3	BCL6B
ATF3	BCLAF1
ATF3	BHLHE41
ATF3	CAMTA2
ATF3	CTCF
ATF3	CTCFL
ATF3	DDIT3
ATF3	E2F2
ATF3	ETV6
ATF3	FIZ1
ATF3	FLI1
ATF3	FOXH1
ATF3	FOXO3
ATF3	FOXP2
ATF3	FOXR1
ATF3	GZF1
ATF3	HES1
ATF3	HES5
ATF3	HINFP
ATF3	HIVEP2
ATF3	IKZF1
ATF3	IKZF3
ATF3	IRF1
ATF3	IRF2
ATF3	IRF3
ATF3	IRF4
ATF3	IRF5
ATF3	JUNB
ATF3	KLF1
ATF3	KLF13
ATF3	KLF16
ATF3	KLF3
ATF3	KLF6
ATF3	KLF9
ATF3	LHX8
ATF3	MAZ
ATF3	MEF2C
ATF3	MEF2D
ATF3	MEIS1
ATF3	MNT
ATF3	MXI1
ATF3	MYBL2
ATF3	MYC
ATF3	MYNN
ATF3	NFE2L1
ATF3	NFE2L3
ATF3	NFIL3
ATF3	NFIX
ATF3	NFKB1
ATF3	NFKB2
ATF3	NR3C1
ATF3	NR4A2
ATF3	POU5F1
ATF3	PRDM1
ATF3	PRDM10
ATF3	RARA
ATF3	RARG
ATF3	RREB1
ATF3	RUNX1
ATF3	RUNX2
ATF3	SIN3A
ATF3	SMAD7
ATF3	SOX15
ATF3	SP3
ATF3	STAT2
ATF3	TCF3
ATF3	USF1
ATF3	XBP1
ATF3	ZBED6
ATF3	ZBTB38
ATF3	ZBTB7B
ATF3	ZFP62
ATF3	ZFP91
ATF3	ZNF114
ATF3	ZNF217
ATF3	ZNF334
ATF3	ZNF443
ATF3	ZNF490
ATF3	ZNF524
ATF3	ZNF580
ATF3	ZNF581
ATF3	ZNF592
ATF3	ZNF672
ATF3	ZNF689
ATF3	ZNF692
ATF3	ZNF709
ATF3	ZNF710
ATF3	ZNF740
ATF3	ZNF775
