GENE	TF	ENHANCER_LIST
DDX17	0	1_MACS_peak_17963_lociStitched
DDX56	0	2_MACS_peak_25489_lociStitched
DDX6	0	1_MACS_peak_5508_lociStitched
DEDD	0	2_MACS_peak_1866_lociStitched,3_MACS_peak_1863_lociStitched
DENND1B	0	1_MACS_peak_2261_lociStitched
DENND3	0	2_MACS_peak_27804_lociStitched
DEPDC6	0	6_MACS_peak_27592_lociStitched
DERL3	0	2_MACS_peak_17712_lociStitched
DFNB31	0	1_MACS_peak_28748_lociStitched
DKFZP686I15217	0	1_MACS_peak_23240_lociStitched
DLG4	0	3_MACS_peak_10973_lociStitched
DNAH1	0	5_MACS_peak_18812_lociStitched
DNAH2	0	4_MACS_peak_10995_lociStitched
DNAJB12	0	1_MACS_peak_3566_lociStitched
DNAJB9	0	1_MACS_peak_26117_lociStitched
DNAJC18	0	1_MACS_peak_22701_lociStitched,1_MACS_peak_22703_lociStitched
DNAJC28	0	1_MACS_peak_17364_lociStitched
DNAJC4	0	5_MACS_peak_4856_lociStitched
DNAJC8	0	3_MACS_peak_441_lociStitched
DNMT1	0	3_MACS_peak_13086_lociStitched
DNMT3A	0	3_MACS_peak_14171_lociStitched
DNMT3L	0	1_MACS_peak_17528_lociStitched
DOHH	0	2_MACS_peak_12945_lociStitched
DONSON	0	1_MACS_peak_17364_lociStitched
DPAGT1	0	3_MACS_peak_5523_lociStitched
DPM2	0	2_MACS_peak_28900_lociStitched,2_MACS_peak_28905_lociStitched
DPYSL2	0	2_MACS_peak_26834_lociStitched
DSCAM	0	1_MACS_peak_17450_lociStitched
DSCC1	0	6_MACS_peak_27592_lociStitched
DSTNP2	0	3_MACS_peak_5802_lociStitched
DTNB	0	3_MACS_peak_14171_lociStitched
DUSP1	0	3_MACS_peak_23070_lociStitched
DUSP22	0	6_MACS_peak_23203_lociStitched
DUSP26	0	3_MACS_peak_26930_lociStitched
DUSP5	0	2_MACS_peak_4027_lociStitched,3_MACS_peak_4029_lociStitched,2_MACS_peak_4024_lociStitched
DUSP6	0	2_MACS_peak_6692_lociStitched
DVL2	0	3_MACS_peak_10973_lociStitched
E2F2	1	1_MACS_peak_294_lociStitched
ECE1	0	1_MACS_peak_271_lociStitched
ECH1	0	2_MACS_peak_13534_lociStitched
ECHS1	0	3_MACS_peak_4224_lociStitched
EDC3	0	3_MACS_peak_9388_lociStitched
EDEM1	0	4_MACS_peak_18253_lociStitched
EDEM3	0	3_MACS_peak_2164_lociStitched
EDF1	0	1_MACS_peak_29062_lociStitched
EEF1A1	0	2_MACS_peak_24115_lociStitched
EEF1G	0	4_MACS_peak_4805_lociStitched
EEF2	0	1_MACS_peak_12956_lociStitched
EEF2K	0	5_MACS_peak_10134_lociStitched
EFCAB2	0	1_MACS_peak_2852_lociStitched
EFCAB9	0	3_MACS_peak_23060_lociStitched
EFHC1	0	3_MACS_peak_23986_lociStitched
EFNA2	0	4_MACS_peak_12866_lociStitched
EHD1	0	4_MACS_peak_4870_lociStitched
EIF1	0	1_MACS_peak_11469_lociStitched
EIF2AK3	0	5_MACS_peak_14908_lociStitched
EIF3B	0	2_MACS_peak_25035_lociStitched,1_MACS_peak_25034_lociStitched
EIF4A1	0	2_MACS_peak_10990_lociStitched
EIF4A2	0	2_MACS_peak_20033_lociStitched
EIF4ENIF1	0	2_MACS_peak_17821_lociStitched
EIF5A	0	2_MACS_peak_10976_lociStitched
ELP3	0	4_MACS_peak_26859_lociStitched
EMG1	0	7_MACS_peak_5805_lociStitched,3_MACS_peak_5802_lociStitched
EML4	0	3_MACS_peak_14373_lociStitched
EMP3	0	3_MACS_peak_13757_lociStitched
ENAM	0	2_MACS_peak_20680_lociStitched
ENO2	0	7_MACS_peak_5805_lociStitched,3_MACS_peak_5802_lociStitched
ENO3	0	2_MACS_peak_10931_lociStitched
ENPP6	0	2_MACS_peak_21521_lociStitched,1_MACS_peak_21520_lociStitched
ENSA	0	2_MACS_peak_1615_lociStitched,3_MACS_peak_1617_lociStitched
EPB41L1	0	3_MACS_peak_16770_lociStitched
EPCAM	0	3_MACS_peak_14460_lociStitched
EPHX1	0	2_MACS_peak_2636_lociStitched
EPN1	0	4_MACS_peak_13899_lociStitched
EPN2	0	3_MACS_peak_11144_lociStitched
EPR1	0	4_MACS_peak_12112_lociStitched
EPS15L1	0	3_MACS_peak_13264_lociStitched,2_MACS_peak_13261_lociStitched
EPS8L1	0	2_MACS_peak_13883_lociStitched
ERGIC1	0	1_MACS_peak_23074_lociStitched
ERN1	0	2_MACS_peak_11874_lociStitched,1_MACS_peak_11876_lociStitched
ERP27	0	1_MACS_peak_5947_lociStitched
ESPNP	0	2_MACS_peak_229_lociStitched
ESRP2	0	7_MACS_peak_10550_lociStitched
ETV6	1	5_MACS_peak_5879_lociStitched
EVI2A	0	2_MACS_peak_11274_lociStitched
EVI2B	0	2_MACS_peak_11274_lociStitched
F11R	0	2_MACS_peak_1855_lociStitched,3_MACS_peak_1857_lociStitched
F12	0	1_MACS_peak_23142_lociStitched
FAIM3	0	2_MACS_peak_2424_lociStitched
FAM100B	0	1_MACS_peak_12057_lociStitched
FAM102A	0	2_MACS_peak_28900_lociStitched,2_MACS_peak_28905_lociStitched
FAM108A1	0	4_MACS_peak_12887_lociStitched
FAM117A	0	2_MACS_peak_11683_lociStitched
FAM118B	0	2_MACS_peak_5613_lociStitched
FAM126B	0	1_MACS_peak_15894_lociStitched
FAM176B	0	6_MACS_peak_566_lociStitched
FAM187B	0	3_MACS_peak_13461_lociStitched
FAM188A	0	1_MACS_peak_3072_lociStitched
FAM32A	0	2_MACS_peak_13252_lociStitched
FAM36A	0	1_MACS_peak_2849_lociStitched,1_MACS_peak_2850_lociStitched
FAM46C	0	6_MACS_peak_1412_lociStitched
FAM47E	0	3_MACS_peak_20745_lociStitched
FAM53A	0	2_MACS_peak_20192_lociStitched
FAM53B	0	6_MACS_peak_4162_lociStitched
FAM54A	0	1_MACS_peak_24679_lociStitched
FAM55C	0	4_MACS_peak_19124_lociStitched
FAM65A	0	6_MACS_peak_10524_lociStitched
FAM69C	0	2_MACS_peak_12785_lociStitched
FAM71A	0	2_MACS_peak_2513_lociStitched
FAM76B	0	1_MACS_peak_5286_lociStitched
FAM78A	0	5_MACS_peak_28981_lociStitched
FAM83D	0	3_MACS_peak_16824_lociStitched,1_MACS_peak_16827_lociStitched
FAM86C	0	3_MACS_peak_5058_lociStitched
FAM95B1	0	1_MACS_peak_28232_lociStitched
FANCF	0	2_MACS_peak_4514_lociStitched
FARSA	0	2_MACS_peak_13183_lociStitched
FAT1	0	1_MACS_peak_21597_lociStitched
FAU	0	1_MACS_peak_4890_lociStitched,5_MACS_peak_4882_lociStitched
FBRS	0	2_MACS_peak_10288_lociStitched
FBXL15	0	2_MACS_peak_3933_lociStitched
FBXL17	0	1_MACS_peak_22403_lociStitched
FBXO10	0	1_MACS_peak_28212_lociStitched
FBXO16	0	1_MACS_peak_26870_lociStitched
FBXO40	0	2_MACS_peak_19295_lociStitched
FBXO44	0	2_MACS_peak_147_lociStitched
FBXW5	0	1_MACS_peak_29062_lociStitched
FCAMR	0	2_MACS_peak_2424_lociStitched
FCER1G	0	2_MACS_peak_1866_lociStitched,3_MACS_peak_1863_lociStitched
FCGR1A	0	4_MACS_peak_1588_lociStitched
FCHSD2	0	1_MACS_peak_5090_lociStitched,1_MACS_peak_5089_lociStitched
FEM1B	0	2_MACS_peak_9310_lociStitched
FERMT3	0	5_MACS_peak_4856_lociStitched
FES	0	2_MACS_peak_9679_lociStitched
FGF22	0	1_MACS_peak_12842_lociStitched
FICD	0	3_MACS_peak_6930_lociStitched
FIZ1	1	4_MACS_peak_13899_lociStitched
FKBP2	0	5_MACS_peak_4856_lociStitched
FKRP	0	1_MACS_peak_13724_lociStitched
FLAD1	0	5_MACS_peak_1718_lociStitched,1_MACS_peak_1723_lociStitched
FLI1	1	1_MACS_peak_5643_lociStitched
FLJ25328	0	3_MACS_peak_13248_lociStitched
FLJ26484	0	3_MACS_peak_11969_lociStitched
FLJ39051	0	3_MACS_peak_5618_lociStitched
FLJ39739	0	1_MACS_peak_1469_lociStitched
FLJ43663	0	1_MACS_peak_26338_lociStitched
FLJ44054	0	1_MACS_peak_7844_lociStitched
FMN1	0	2_MACS_peak_8823_lociStitched
FMNL1	0	1_MACS_peak_11580_lociStitched
FMOD	0	4_MACS_peak_2337_lociStitched
FNBP1	0	2_MACS_peak_28963_lociStitched
FNDC3B	0	4_MACS_peak_19817_lociStitched
FOSL2	1	1_MACS_peak_14231_lociStitched
FOXO3	1	5_MACS_peak_24402_lociStitched,1_MACS_peak_24407_lociStitched
FOXP2	1	1_MACS_peak_26153_lociStitched
FOXR1	1	3_MACS_peak_5517_lociStitched
FOXRED1	0	3_MACS_peak_5618_lociStitched
FPGS	0	5_MACS_peak_28894_lociStitched
FRMD8	0	3_MACS_peak_4898_lociStitched
FSTL3	0	1_MACS_peak_12842_lociStitched
FUK	0	2_MACS_peak_10600_lociStitched
FXR2	0	2_MACS_peak_10990_lociStitched
FXYD4	0	2_MACS_peak_3288_lociStitched
FXYD5	0	3_MACS_peak_13461_lociStitched
FYTTD1	0	3_MACS_peak_20160_lociStitched
FZD3	0	1_MACS_peak_26870_lociStitched
FZR1	0	2_MACS_peak_12945_lociStitched
GAB1	0	1_MACS_peak_21268_lociStitched
GAB2	0	3_MACS_peak_5168_lociStitched
GABARAP	0	3_MACS_peak_10973_lociStitched
GABPB2	0	1_MACS_peak_1631_lociStitched
GABRR2	0	5_MACS_peak_24259_lociStitched
GADD45B	0	5_MACS_peak_12918_lociStitched
GADD45GIP1	0	2_MACS_peak_13183_lociStitched
GALK1	0	2_MACS_peak_12031_lociStitched
GALNT11	0	1_MACS_peak_26543_lociStitched
GALNT2	0	1_MACS_peak_2717_lociStitched,2_MACS_peak_2715_lociStitched
GAPDH	0	1_MACS_peak_5786_lociStitched
GART	0	1_MACS_peak_17364_lociStitched
GAS2	0	2_MACS_peak_4514_lociStitched
GAS6	0	1_MACS_peak_7844_lociStitched
GAST	0	1_MACS_peak_11469_lociStitched
GCDH	0	2_MACS_peak_13183_lociStitched
GGA3	0	2_MACS_peak_12010_lociStitched
GGNBP1	0	2_MACS_peak_23744_lociStitched
GIMAP8	0	2_MACS_peak_26517_lociStitched,2_MACS_peak_26519_lociStitched
GJD3	0	2_MACS_peak_11450_lociStitched
GLDC	0	2_MACS_peak_27979_lociStitched
GLRX5	0	7_MACS_peak_8561_lociStitched
GLT25D2	0	4_MACS_peak_2145_lociStitched
GLT8D1	0	2_MACS_peak_18825_lociStitched
GLYCTK	0	5_MACS_peak_18812_lociStitched
GNG7	0	3_MACS_peak_12928_lociStitched,1_MACS_peak_12927_lociStitched
GNL3	0	2_MACS_peak_18825_lociStitched
GNN	0	2_MACS_peak_6869_lociStitched
GNPTAB	0	2_MACS_peak_6843_lociStitched
GNRHR2	0	3_MACS_peak_1512_lociStitched
GP1BA	0	2_MACS_peak_10931_lociStitched
GP6	0	2_MACS_peak_13883_lociStitched
GPANK1	0	4_MACS_peak_23685_lociStitched
GPBP1	0	1_MACS_peak_22007_lociStitched
GPCPD1	0	3_MACS_peak_16445_lociStitched
GPR137	0	5_MACS_peak_4856_lociStitched
GPR160	0	3_MACS_peak_19795_lociStitched
GPR19	0	1_MACS_peak_5904_lociStitched
GPR25	0	2_MACS_peak_2296_lociStitched
GPR44	0	4_MACS_peak_4777_lociStitched,1_MACS_peak_4775_lociStitched
GPR68	0	4_MACS_peak_8495_lociStitched
GPRIN3	0	2_MACS_peak_20895_lociStitched
GPS2	0	2_MACS_peak_10976_lociStitched
GRAP	0	1_MACS_peak_11136_lociStitched
GRB7	0	1_MACS_peak_11427_lociStitched,1_MACS_peak_11428_lociStitched
GRIN2D	0	4_MACS_peak_13761_lociStitched
GRIN3B	0	2_MACS_peak_12851_lociStitched
GRINA	0	3_MACS_peak_27839_lociStitched
GRK6	0	1_MACS_peak_23142_lociStitched
GRWD1	0	4_MACS_peak_13761_lociStitched
GSDMB	0	1_MACS_peak_11434_lociStitched
GSG1	0	4_MACS_peak_5915_lociStitched
GSK3B	0	2_MACS_peak_19283_lociStitched
GSPT1	0	3_MACS_peak_10013_lociStitched
GTF2I	0	3_MACS_peak_25710_lociStitched
GTPBP1	0	3_MACS_peak_17967_lociStitched
GTSF1L	0	1_MACS_peak_16866_lociStitched,1_MACS_peak_16867_lociStitched
GUK1	0	1_MACS_peak_2687_lociStitched
GZF1	1	4_MACS_peak_16613_lociStitched
GZMM	0	2_MACS_peak_12837_lociStitched
H1FX	0	3_MACS_peak_19429_lociStitched,2_MACS_peak_19427_lociStitched
H2AFX	0	3_MACS_peak_5523_lociStitched
H3F3B	0	2_MACS_peak_12031_lociStitched
HBS1L	0	4_MACS_peak_24661_lociStitched
HCFC1	0	3_MACS_peak_30096_lociStitched,2_MACS_peak_30093_lociStitched
HCG27	0	3_MACS_peak_23668_lociStitched
HCLS1	0	2_MACS_peak_19297_lociStitched
HDAC7	0	4_MACS_peak_6245_lociStitched
HDDC3	0	2_MACS_peak_9679_lociStitched
HDGF	0	2_MACS_peak_1792_lociStitched
HDHD3	0	4_MACS_peak_28731_lociStitched
HERPUD1	0	3_MACS_peak_10427_lociStitched,2_MACS_peak_10425_lociStitched
HES1	1	1_MACS_peak_20090_lociStitched
HES5	1	2_MACS_peak_53_lociStitched
HEXDC	0	3_MACS_peak_12214_lociStitched
HFE	0	1_MACS_peak_23541_lociStitched
HFE2	0	1_MACS_peak_1510_lociStitched,1_MACS_peak_1507_lociStitched,2_MACS_peak_1508_lociStitched
HINFP	1	3_MACS_peak_5523_lociStitched
HIP1R	0	3_MACS_peak_7149_lociStitched
HIRA	0	2_MACS_peak_17611_lociStitched
HIST1H1A	0	4_MACS_peak_23533_lociStitched
HIST1H1B	0	3_MACS_peak_23600_lociStitched,2_MACS_peak_23605_lociStitched
HIST1H1C	0	4_MACS_peak_23533_lociStitched
HIST1H1D	0	4_MACS_peak_23545_lociStitched,1_MACS_peak_23553_lociStitched,1_MACS_peak_23552_lociStitched
HIST1H1E	0	4_MACS_peak_23545_lociStitched,3_MACS_peak_23542_lociStitched,1_MACS_peak_23541_lociStitched
HIST1H1T	0	3_MACS_peak_23542_lociStitched,1_MACS_peak_23541_lociStitched
HIST1H2AB	0	4_MACS_peak_23533_lociStitched
HIST1H2AC	0	3_MACS_peak_23542_lociStitched,1_MACS_peak_23541_lociStitched
HIST1H2AD	0	4_MACS_peak_23545_lociStitched,3_MACS_peak_23542_lociStitched,1_MACS_peak_23552_lociStitched
HIST1H2AE	0	4_MACS_peak_23545_lociStitched,3_MACS_peak_23542_lociStitched,1_MACS_peak_23552_lociStitched
HIST1H2AG	0	5_MACS_peak_23584_lociStitched
HIST1H2AH	0	5_MACS_peak_23584_lociStitched
HIST1H2AI	0	3_MACS_peak_23600_lociStitched,1_MACS_peak_23599_lociStitched
HIST1H2AJ	0	3_MACS_peak_23600_lociStitched,1_MACS_peak_23599_lociStitched
HIST1H2AK	0	3_MACS_peak_23600_lociStitched,1_MACS_peak_23599_lociStitched
HIST1H2AL	0	3_MACS_peak_23600_lociStitched,1_MACS_peak_23599_lociStitched,2_MACS_peak_23605_lociStitched
HIST1H2AM	0	2_MACS_peak_23605_lociStitched
HIST1H2BB	0	4_MACS_peak_23533_lociStitched
HIST1H2BC	0	3_MACS_peak_23542_lociStitched,1_MACS_peak_23541_lociStitched
HIST1H2BD	0	4_MACS_peak_23545_lociStitched,3_MACS_peak_23542_lociStitched,1_MACS_peak_23541_lociStitched
HIST1H2BE	0	4_MACS_peak_23545_lociStitched,3_MACS_peak_23542_lociStitched
HIST1H2BF	0	4_MACS_peak_23545_lociStitched,3_MACS_peak_23542_lociStitched,1_MACS_peak_23552_lociStitched
HIST1H2BG	0	4_MACS_peak_23545_lociStitched,3_MACS_peak_23542_lociStitched,1_MACS_peak_23552_lociStitched
HIST1H2BH	0	4_MACS_peak_23545_lociStitched,1_MACS_peak_23553_lociStitched,1_MACS_peak_23552_lociStitched
HIST1H2BI	0	1_MACS_peak_23553_lociStitched,1_MACS_peak_23552_lociStitched
HIST1H2BJ	0	5_MACS_peak_23584_lociStitched
HIST1H2BK	0	5_MACS_peak_23584_lociStitched
HIST1H2BL	0	3_MACS_peak_23600_lociStitched,1_MACS_peak_23599_lociStitched
HIST1H2BM	0	3_MACS_peak_23600_lociStitched,1_MACS_peak_23599_lociStitched
HIST1H2BN	0	3_MACS_peak_23600_lociStitched,1_MACS_peak_23599_lociStitched
HIST1H2BO	0	2_MACS_peak_23605_lociStitched
HIST1H3A	0	4_MACS_peak_23533_lociStitched
HIST1H3B	0	4_MACS_peak_23533_lociStitched
HIST1H3C	0	4_MACS_peak_23533_lociStitched
HIST1H3D	0	4_MACS_peak_23545_lociStitched,3_MACS_peak_23542_lociStitched,1_MACS_peak_23552_lociStitched
HIST1H3E	0	4_MACS_peak_23545_lociStitched,1_MACS_peak_23553_lociStitched,1_MACS_peak_23552_lociStitched
HIST1H3F	0	4_MACS_peak_23545_lociStitched,1_MACS_peak_23553_lociStitched,1_MACS_peak_23552_lociStitched
HIST1H3G	0	1_MACS_peak_23553_lociStitched,1_MACS_peak_23552_lociStitched
HIST1H3H	0	3_MACS_peak_23600_lociStitched,1_MACS_peak_23599_lociStitched
HIST1H3I	0	3_MACS_peak_23600_lociStitched,2_MACS_peak_23605_lociStitched
HIST1H3J	0	2_MACS_peak_23605_lociStitched
HIST1H4A	0	4_MACS_peak_23533_lociStitched
HIST1H4B	0	4_MACS_peak_23533_lociStitched
HIST1H4C	0	1_MACS_peak_23541_lociStitched
HIST1H4D	0	4_MACS_peak_23545_lociStitched,3_MACS_peak_23542_lociStitched
HIST1H4E	0	4_MACS_peak_23545_lociStitched,3_MACS_peak_23542_lociStitched,1_MACS_peak_23552_lociStitched
HIST1H4F	0	4_MACS_peak_23545_lociStitched,1_MACS_peak_23553_lociStitched,1_MACS_peak_23552_lociStitched
HIST1H4G	0	4_MACS_peak_23545_lociStitched,1_MACS_peak_23553_lociStitched,1_MACS_peak_23552_lociStitched
HIST1H4H	0	1_MACS_peak_23553_lociStitched,1_MACS_peak_23552_lociStitched
HIST1H4I	0	5_MACS_peak_23584_lociStitched
HIST1H4J	0	3_MACS_peak_23600_lociStitched,1_MACS_peak_23599_lociStitched
HIST1H4K	0	3_MACS_peak_23600_lociStitched,1_MACS_peak_23599_lociStitched
HIST1H4L	0	3_MACS_peak_23600_lociStitched,2_MACS_peak_23605_lociStitched
HIST2H2AA4	0	4_MACS_peak_1588_lociStitched,1_MACS_peak_1592_lociStitched
HIST2H2AB	0	4_MACS_peak_1588_lociStitched,1_MACS_peak_1592_lociStitched
HIST2H2AC	0	4_MACS_peak_1588_lociStitched,1_MACS_peak_1592_lociStitched
HIST2H2BC	0	4_MACS_peak_1588_lociStitched,1_MACS_peak_1592_lociStitched
HIST2H2BE	0	4_MACS_peak_1588_lociStitched,1_MACS_peak_1592_lociStitched
HIST2H2BF	0	4_MACS_peak_1588_lociStitched
HIST2H3A	0	4_MACS_peak_1588_lociStitched,1_MACS_peak_1592_lociStitched
HIST2H3D	0	4_MACS_peak_1588_lociStitched
HIST2H4B	0	4_MACS_peak_1588_lociStitched
HIST3H2A	0	3_MACS_peak_2696_lociStitched
HIST3H2BB	0	3_MACS_peak_2696_lociStitched
HIVEP1	0	1_MACS_peak_23366_lociStitched
HIVEP2	1	4_MACS_peak_24781_lociStitched
HLA-DMA	0	1_MACS_peak_23725_lociStitched
HLA-DMB	0	1_MACS_peak_23725_lociStitched
HLA-DOA	0	1_MACS_peak_23725_lociStitched
HLA-DOB	0	3_MACS_peak_23718_lociStitched
HMBS	0	3_MACS_peak_5523_lociStitched
HMHA1	0	2_MACS_peak_12851_lociStitched
HMOX2	0	2_MACS_peak_9917_lociStitched
HMP19	0	2_MACS_peak_23098_lociStitched
HNRNPA2B1	0	1_MACS_peak_25295_lociStitched
HNRNPF	0	2_MACS_peak_3288_lociStitched,5_MACS_peak_3291_lociStitched
HNRNPL	0	2_MACS_peak_13534_lociStitched
HNRNPU	0	1_MACS_peak_2849_lociStitched,1_MACS_peak_2850_lociStitched
HNRNPUL1	0	2_MACS_peak_13596_lociStitched,1_MACS_peak_13595_lociStitched
HOOK2	0	3_MACS_peak_13174_lociStitched
HSCB	0	1_MACS_peak_17771_lociStitched
HSD17B14	0	1_MACS_peak_13782_lociStitched
HSD17B6	0	3_MACS_peak_6425_lociStitched
HSH2D	0	2_MACS_peak_13252_lociStitched,3_MACS_peak_13248_lociStitched,1_MACS_peak_13251_lociStitched
HSP90AB1	0	3_MACS_peak_23924_lociStitched
HSP90B1	0	2_MACS_peak_6869_lociStitched
HSPA1A	0	4_MACS_peak_23697_lociStitched
HSPA1B	0	4_MACS_peak_23697_lociStitched
HSPA1L	0	4_MACS_peak_23697_lociStitched
HSPA4	0	3_MACS_peak_22628_lociStitched
HSPA8	0	3_MACS_peak_5574_lociStitched
HSPB6	0	3_MACS_peak_13480_lociStitched
HSPBP1	0	1_MACS_peak_13886_lociStitched
HSPC157	0	2_MACS_peak_281_lociStitched
HTRA4	0	2_MACS_peak_26996_lociStitched,3_MACS_peak_26998_lociStitched
HYAL1	0	4_MACS_peak_18776_lociStitched
HYAL2	0	4_MACS_peak_18776_lociStitched
HYAL3	0	4_MACS_peak_18776_lociStitched
HYOU1	0	3_MACS_peak_5517_lociStitched,3_MACS_peak_5523_lociStitched
ICAM1	0	3_MACS_peak_13086_lociStitched
ICAM4	0	3_MACS_peak_13086_lociStitched
ICOSLG	0	1_MACS_peak_17528_lociStitched
ID3	0	1_MACS_peak_294_lociStitched
IDH2	0	1_MACS_peak_9652_lociStitched
IER5	0	2_MACS_peak_2110_lociStitched
IFFO1	0	1_MACS_peak_5786_lociStitched
IFITM1	0	1_MACS_peak_4233_lociStitched
IFITM2	0	1_MACS_peak_4233_lociStitched
IFITM3	0	1_MACS_peak_4233_lociStitched
IFITM5	0	1_MACS_peak_4233_lociStitched
IFNAR1	0	3_MACS_peak_17352_lociStitched,2_MACS_peak_17356_lociStitched
IFNAR2	0	2_MACS_peak_17344_lociStitched
IFNG	0	1_MACS_peak_6543_lociStitched
IFNGR2	0	2_MACS_peak_17356_lociStitched
IFRD2	0	4_MACS_peak_18776_lociStitched
IFT80	0	3_MACS_peak_19735_lociStitched
IGF1	0	1_MACS_peak_6857_lociStitched
IGF1R	0	4_MACS_peak_9736_lociStitched
IGF2R	0	3_MACS_peak_24941_lociStitched
IGJ	0	2_MACS_peak_20680_lociStitched
IGLL5	0	4_MACS_peak_17689_lociStitched,2_MACS_peak_17693_lociStitched,3_MACS_peak_17686_lociStitched
IKZF1	1	2_MACS_peak_25553_lociStitched
IKZF3	1	1_MACS_peak_11428_lociStitched,1_MACS_peak_11434_lociStitched
IL10RA	0	1_MACS_peak_5494_lociStitched
IL10RB	0	2_MACS_peak_17344_lociStitched
IL16	0	1_MACS_peak_9515_lociStitched
IL22RA1	0	4_MACS_peak_320_lociStitched
IL23A	0	2_MACS_peak_6412_lociStitched
IL24	0	2_MACS_peak_2424_lociStitched
IL28RA	0	4_MACS_peak_320_lociStitched
IL3	0	1_MACS_peak_22602_lociStitched
IL4I1	0	3_MACS_peak_13815_lociStitched
IL5	0	6_MACS_peak_22610_lociStitched
IL6R	0	3_MACS_peak_1700_lociStitched
IL6ST	0	4_MACS_peak_21971_lociStitched
IMMT	0	2_MACS_peak_14865_lociStitched
IMPDH2	0	3_MACS_peak_18736_lociStitched
INCA1	0	2_MACS_peak_10931_lociStitched
INPP4A	0	4_MACS_peak_14985_lociStitched
IQGAP2	0	1_MACS_peak_22170_lociStitched
IQSEC1	0	4_MACS_peak_18323_lociStitched
IRAK1	0	3_MACS_peak_30096_lociStitched
IRF1	1	6_MACS_peak_22610_lociStitched
IRF2	1	1_MACS_peak_21529_lociStitched,5_MACS_peak_21530_lociStitched,1_MACS_peak_21541_lociStitched,4_MACS_peak_21535_lociStitched
IRF2BP2	0	2_MACS_peak_2767_lociStitched
IRF3	1	3_MACS_peak_13806_lociStitched
IRF4	1	2_MACS_peak_23210_lociStitched
IRF5	1	2_MACS_peak_26302_lociStitched
IRGC	0	2_MACS_peak_13648_lociStitched
ISCU	0	3_MACS_peak_6930_lociStitched
ISG20	0	2_MACS_peak_9611_lociStitched
ISG20L2	0	2_MACS_peak_1792_lociStitched
ISY1	0	3_MACS_peak_19421_lociStitched
ITCH	0	2_MACS_peak_16731_lociStitched
ITGA10	0	3_MACS_peak_1512_lociStitched
ITGA11	0	2_MACS_peak_9310_lociStitched
ITGA4	0	1_MACS_peak_15713_lociStitched
ITGA8	0	1_MACS_peak_3072_lociStitched
ITGB3	0	4_MACS_peak_11613_lociStitched
ITGB5	0	1_MACS_peak_19355_lociStitched
ITGB7	0	2_MACS_peak_6342_lociStitched
ITM2C	0	1_MACS_peak_16192_lociStitched
ITPKB	0	1_MACS_peak_2666_lociStitched
ITPR3	0	2_MACS_peak_23744_lociStitched
IZUMO4	0	2_MACS_peak_12903_lociStitched,6_MACS_peak_12897_lociStitched
JAG1	0	1_MACS_peak_16507_lociStitched
JMJD6	0	2_MACS_peak_12070_lociStitched
JOSD1	0	3_MACS_peak_17967_lociStitched
JPH2	0	1_MACS_peak_16883_lociStitched
JSRP1	0	4_MACS_peak_12909_lociStitched
JUNB	1	3_MACS_peak_13174_lociStitched
KAT2B	0	3_MACS_peak_18414_lociStitched
KCNA2	0	1_MACS_peak_1322_lociStitched
KCNA3	0	1_MACS_peak_1322_lociStitched
KCND1	0	2_MACS_peak_29494_lociStitched,1_MACS_peak_29493_lociStitched
KCNJ4	0	1_MACS_peak_17961_lociStitched,1_MACS_peak_17963_lociStitched
KCNK4	0	5_MACS_peak_4856_lociStitched
KCNMB2	0	3_MACS_peak_19885_lociStitched
KCNN3	0	2_MACS_peak_1712_lociStitched,1_MACS_peak_1716_lociStitched
KCNN4	0	2_MACS_peak_13648_lociStitched
KCNQ1	0	2_MACS_peak_4277_lociStitched,2_MACS_peak_4270_lociStitched
KCNQ1OT1	0	2_MACS_peak_4277_lociStitched
KCP	0	2_MACS_peak_26302_lociStitched
KCTD11	0	2_MACS_peak_10976_lociStitched
KDELR1	0	4_MACS_peak_13761_lociStitched
KDELR3	0	1_MACS_peak_17963_lociStitched
KDM4C	0	2_MACS_peak_27979_lociStitched
KDM6B	0	4_MACS_peak_10995_lociStitched
KHDRBS3	0	2_MACS_peak_27783_lociStitched
KIAA0125	0	1_MACS_peak_8671_lociStitched
KIAA0174	0	3_MACS_peak_10626_lociStitched
KIAA0226	0	3_MACS_peak_20160_lociStitched
KIAA0240	0	3_MACS_peak_23879_lociStitched
KIAA0907	0	3_MACS_peak_1759_lociStitched,3_MACS_peak_1756_lociStitched
KIAA1274	0	3_MACS_peak_3530_lociStitched
KIAA1370	0	4_MACS_peak_9125_lociStitched
KIAA1432	0	1_MACS_peak_27958_lociStitched
KIAA1467	0	4_MACS_peak_5915_lociStitched
KIAA2018	0	2_MACS_peak_19233_lociStitched
KIF1C	0	2_MACS_peak_10931_lociStitched
KIF21B	0	2_MACS_peak_2298_lociStitched
KIF22	0	5_MACS_peak_10241_lociStitched
KIF5A	0	1_MACS_peak_6448_lociStitched
KILLIN	0	1_MACS_peak_3742_lociStitched
KIRREL3	0	1_MACS_peak_5622_lociStitched
KLF1	1	2_MACS_peak_13183_lociStitched
KLF13	1	5_MACS_peak_8798_lociStitched,2_MACS_peak_8796_lociStitched
KLF16	1	4_MACS_peak_12887_lociStitched
KLF2	1	2_MACS_peak_13261_lociStitched
KLF3	1	3_MACS_peak_20483_lociStitched
KLF6	1	1_MACS_peak_2920_lociStitched
