CTRL KMS12BM	CTRL MM1R	LOG2_FOLD_CHANGE	P_VALUE
CDKN2AIPNL	67.2020103866667	67.5263006833333	0.00694513131822331	0.846098163322738
CDKN2B	1.086113793	1.280582628	0.237625080680351	0.304361960187171
CDKN2B-AS1	1.93976325433333	3.22284337333333	0.732453492657868	0.00120204963453998
CDKN2C	109.5152938	0.507851198333333	-7.75251079510688	0.000272438515530362
CDKN2D	3.39415297166667	15.7447670733333	2.21374892200011	0.00938084745143713
CDKN3	106.623678066667	69.0465918533333	-0.626885745163627	0.00115496776343211
CDNF	1.36966795833333	3.734008957	1.44689919793079	0.024153321160665
CDON	6.75012202766667	8.20596781366667	0.281759912329198	0.043992666153294
CDPF1	22.66341868	18.70194185	-0.277177426936347	0.0536628817050266
CDR2	60.1320269033333	47.64566168	-0.335788731863769	0.0245296796732537
CDR2L	10.46282194	0.194627931666667	-5.74840943413697	0.000704058063817252
CDRT15	0.861204505666667	1.92945205133333	1.16376341946173	0.0805743257779235
CDRT15P1	0.607477304333333	3.019060665	2.31319733165048	0.00293091070709657
CDS2	23.4771228966667	13.6099461933333	-0.786594254928701	2.82237624689069e-05
CDT1	77.0287588266667	55.5749039466667	-0.47096362942888	0.00464035846214108
CDV3	165.9287667	635.897570166667	1.93823037135136	0.00167601300387819
CDYL	37.4814906366667	32.5985789333333	-0.201369255471382	0.0294682338619655
CEACAM1	0.183802951666667	0.29032999	0.659533669796487	0.083431788533799
CEACAM21	0.734246628	62.3637646233333	6.4082994744849	0.000162731575530408
CEBPB	36.4454520766667	14.6929776433333	-1.31061199739795	0.0246417788367829
CEBPG	23.2751233866667	27.46327896	0.238715069532023	0.0500181166444056
CEBPZ	67.7714211	73.1662510366667	0.110501314876842	0.0635425342639468
CEBPZOS	21.6394699166667	33.6624762166667	0.637476146281277	0.0101265546878426
CECR1	7.21594023933333	45.0385860433333	2.64190223996596	0.00128697163598769
CECR5	52.8284609566667	74.9162437966667	0.503963185843087	0.00139033298900104
CECR7	6.95826570233333	14.0217492633333	1.01086666730764	0.0023361056071584
CEL	1.43091619933333	0.396228118666667	-1.85253601299366	0.0713105058849423
CELF1	46.2386264333333	30.9430611466667	-0.579482614393984	0.00113289744143134
CELF2	25.9598918133333	118.464214366667	2.19009503996551	0.001026825367279
CELF6	3.70820254833333	0.143410469666667	-4.69249779177272	0.00180584655904705
CELSR1	3.67356367433333	5.24367969766667	0.513399282130494	0.00447166217602041
CELSR2	9.836939704	1.13747545133333	-3.11237414959025	0.00317254631021986
CELSR3	7.99575216133333	0.435602109333333	-4.19815090937553	0.000171861946773901
CELSR3-AS1	9.475628493	4.22897198666667	-1.16391463277244	0.125523029933224
CEMIP	0.687681776333333	1.50036750766667	1.12550290550162	4.2687796815963e-05
CEMP1	7.622253219	22.8690020333333	1.58510396836481	0.000361013842790341
CEND1	2.084013949	37.5502811666667	4.17138687110229	0.00174340878835721
CENPA	63.6060454866667	41.3807032966667	-0.62020572900169	0.00120728854898949
CENPB	27.3433741166667	48.8323181033333	0.836644985757093	0.00194685078485122
CENPBD1	6.67768037866667	1.61279407533333	-2.04978479755724	0.00706778007284399
CENPBD1P1	12.0454559633333	18.9494186733333	0.653664584604282	0.000269883341543864
CENPC	13.64300061	19.5458018033333	0.518697785470158	0.00867324270508594
CENPE	20.3857766966667	29.2465138566667	0.520701743270023	0.00771206078278301
CENPF	63.5737121866667	96.87958464	0.607762347134298	0.00622416929531594
CENPH	59.28636377	72.4059925266667	0.288408789657473	0.0914346936029814
CENPI	13.2797756133333	21.1864350766667	0.673910084020991	0.000475506358132252
CENPJ	11.9223683366667	15.9456800966667	0.419494780479354	0.0382418034703572
CENPK	54.8186091633333	43.4266734666667	-0.336084280206134	0.00612376210796118
CENPL	14.49404678	28.88962548	0.995091045392931	0.00163230146221288
CENPM	97.1861814033333	150.4657258	0.630611795354322	0.000374944073707531
CENPN	18.51039987	24.3018895933333	0.392732433646309	0.00420375571668368
CENPO	20.54025183	28.4291898866667	0.468919119146837	0.00734789632673901
CENPP	8.367367926	13.6388673466667	0.704878060180743	0.00128122169094234
CENPQ	34.8082817533333	35.8896690033333	0.0441380179538427	0.679811463025333
CENPT	52.43772785	84.16110464	0.68254846626592	0.000171654711771992
CENPU	20.6456320933333	47.9318010733333	1.21514656211524	2.74055110587662e-05
CENPV	97.8928577033333	1.87886766566667	-5.70326824206785	0.00377739680784465
CENPW	24.9809737566667	21.26181212	-0.232565152834773	0.00385467607065017
CEP104	20.6100184666667	21.5913359933333	0.0671067173048946	0.392808570402655
CEP120	9.134828314	12.08869442	0.404208922559951	0.0201247347452146
CEP128	171.314197966667	10.156649675	-4.07614823142877	4.23965139737952e-06
CEP131	9.45779395433333	23.1720189266667	1.29280813152523	0.000872387748132097
CEP135	5.25921364033333	12.87761993	1.29194696759166	0.00139037100296125
CEP152	26.7315714066667	21.5503599633333	-0.310832681064662	0.00139933092380382
CEP162	6.49461376466667	5.005817436	-0.375638054637373	0.00829500190929993
CEP164	22.88216875	8.90315235133333	-1.36183564719569	0.000676866580819108
CEP170	22.2923129233333	9.82879875466667	-1.18145929944418	0.00010102783048797
CEP170B	13.3411404733333	5.566360839	-1.26107566179101	0.00356106388609212
CEP19	11.6750782733333	7.95632510933333	-0.553258088714196	0.0262195272284039
CEP192	24.20741002	18.1458276666667	-0.415810869452186	0.000389141457425628
CEP250	21.4136855533333	20.0884258166667	-0.0921686072775722	0.0953584597993972
CEP290	10.87304314	12.0301886866667	0.145903493144285	0.128845616884157
CEP350	20.8062207033333	35.8519999133333	0.785038664325917	0.00768502189723125
CEP41	2.66708286033333	2.466753838	-0.112648893339324	0.422479484453384
CEP44	5.07733247066667	10.0384684803333	0.983396543288771	0.000367028776091785
CEP55	44.3054254166667	47.4872534466667	0.100056941769562	0.0960127634061264
CEP57	66.2090716833333	55.20320953	-0.262276754335177	0.0120542008055399
CEP57L1	13.8893834866667	11.1669772266667	-0.31474384571011	0.0447409891203293
CEP63	12.86164329	17.1676156033333	0.416614695612677	0.0223678199409155
CEP68	13.0748771433333	10.5535489596667	-0.309069158724696	0.0191589290371413
CEP70	15.7570863333333	18.2284732933333	0.210192946492797	0.0262018159858393
CEP72	20.20867059	24.8866425233333	0.300397189927861	0.00234948450044719
CEP76	23.98798727	11.9518226833333	-1.00508146265953	0.00253549413838695
CEP78	35.38236402	40.9246949466667	0.20994122009656	0.0137630878675223
CEP83	28.5770687933333	26.20391217	-0.125075725795129	0.0686517264040344
CEP83-AS1	0.689040601	1.11102352733333	0.689228468099059	0.0765772844647952
CEP85	19.0951278066667	39.02485611	1.03118873662287	0.00289755500635581
CEP85L	6.20316176366667	4.43280403833333	-0.484784160980796	0.0233745890993542
CEP89	6.23921274	10.7842074576667	0.789484247956688	0.00404354125538073
CEP95	14.89468113	30.8673394333333	1.0512838990026	0.00720463627451099
CEP97	10.1946809533333	23.6047596333333	1.21126116575406	0.00559165481994317
CEPT1	37.49819529	20.6912487233333	-0.857800448450981	0.00113592955798231
CERCAM	67.3795704133333	0.643954080666667	-6.70920960444884	0.000288852996579032
CERK	42.3738943966667	112.489044433333	1.40853686928773	0.000414799041378644
CERKL	0.866586942666667	3.19704283566667	1.88332167021616	0.0155124229778656
CERS2	306.8258041	316.977982733333	0.0469628155259925	0.046832547021258
CERS4	0.145356572333333	0.124045920333333	-0.228722016622446	0.726227495706794
CERS5	22.2648165133333	15.1305409866667	-0.557302150947563	8.65438184971694e-06
CERS6	18.4306273666667	17.1203258566667	-0.106395018934057	0.151393386944944
CES2	15.2148136566667	28.9844526433333	0.929802576744196	0.000789157180906815
CES3	0.325730304666667	2.03107906666667	2.64049654877872	0.000165617232722344
CETN2	46.0204904133333	50.1795777966667	0.124823974584054	0.0967112419616896
CETN3	20.7305800566667	29.3797867	0.503063437165467	0.000107068877092743
CFD	16.3017521933333	3.96947154933333	-2.03800817970267	1.27793149843103e-05
CFDP1	54.7881750066667	24.2070579666667	-1.17843679794476	3.81635451044225e-05
CFL1	1664.40776633333	1398.73794133333	-0.250883231675394	0.0148466597639759
CFL2	5.31747707466667	7.45968403166667	0.488372615548906	0.000564115302453114
CFLAR	16.6884103033333	26.62535989	0.67395449242253	0.00212684667747013
CFP	5.17602335933333	0.375129236	-3.7863845181141	0.00033334775716817
CGGBP1	56.0026974733333	74.20184255	0.405958692793397	0.00290944846176643
CGN	8.74186363933333	17.38949163	0.992202977632912	0.000353345073224085
CGREF1	18.5291310833333	0.184196250333333	-6.65240772516855	0.00317382153301215
CGRRF1	9.236181746	6.74861693033333	-0.452704697383942	0.052743958074944
CHAC1	6.55125579166667	3.16430285633333	-1.04988379210982	0.00194270565321854
CHAC2	28.1343362533333	49.2958800566667	0.809135149564699	0.0111354883850939
CHAD	1.066090363	0.56589297	-0.913728607440069	0.188481741188759
CHAF1A	118.323538966667	157.5298842	0.412888432875644	0.000196694640840636
CHAF1B	43.2554894533333	93.6558178466667	1.11448538322293	0.00314620987234862
CHAMP1	75.1398743933333	36.5169889833333	-1.04101089184078	0.000173611243195337
CHCHD1	94.9161960333333	99.6796353633333	0.0706445082241484	0.0872916514592884
CHCHD10	523.832796233333	352.260589366667	-0.572463310776594	0.104433050441834
CHCHD2	2268.67496166667	1398.48094766667	-0.697989326285197	0.000388665533443713
CHCHD3	243.922828433333	141.6147336	-0.784453413229105	2.86744079910529e-05
CHCHD4	60.69148314	107.487782633333	0.824606706489491	3.58027130174544e-06
CHCHD5	41.6569001066667	72.89846371	0.807332925576894	0.0127565245163
CHCHD6	43.4197514066667	21.8814282066667	-0.98864455974611	0.000611615016124179
CHCHD7	95.3206179666667	93.10841914	-0.0338766781413435	0.278093862127327
CHD1	19.32397141	33.2940794033333	0.784874026119489	8.61934575051757e-05
CHD1L	95.0401739066667	92.2697117633333	-0.0426803260869813	0.228568893678628
CHD2	31.79105815	24.7879509566667	-0.358982017650798	0.010929435844087
CHD3	20.7067511666667	0.300947273666667	-6.10444665895817	1.30513274228374e-07
CHD4	197.688842433333	160.5159028	-0.300515210969707	0.0149656958945685
CHD6	10.9280874533333	12.8635627733333	0.23524934178516	0.0386541192135898
CHD7	44.4470903166667	11.3560918366667	-1.96862255629934	5.25030282350691e-05
CHD8	42.8879270533333	19.6166114166667	-1.12849573517128	0.000151211015134443
CHD9	1.98137229066667	11.0427584033333	2.47852870568189	0.00223484031391481
CHDH	44.7867167333333	19.1383468466667	-1.22660469113313	0.000301828371265057
CHEK1	90.16355225	49.97773724	-0.851258771343737	1.01711144496643e-05
CHEK2	76.1982899633333	43.6674190833333	-0.803201356549334	0.000639769669595507
CHERP	73.8289924866667	62.74607171	-0.234662330488708	0.058843654534902
CHFR	23.9378706433333	0.123444393666667	-7.59928969830095	0.000237436338483733
CHIC1	3.84595383133333	11.12313905	1.53215063795917	8.35065523488995e-05
CHIC2	15.9040747166667	15.8478676	-0.00510770726210887	0.961472076707763
CHID1	48.5987975933333	76.4676535533333	0.653928985122781	2.85570978057021e-05
CHKA	63.9321607533333	36.28228516	-0.817276530584921	0.00142543583491483
CHKB-AS1	4.78571507166667	3.92256677966667	-0.286936496794423	0.171766623387019
CHM	8.60498570666667	10.4859439016667	0.285212031783005	0.0177579078670255
CHML	32.29567441	17.3956518166667	-0.892614209536662	0.000648191556938618
CHMP1A	44.6445350866667	40.17989558	-0.152009771853922	0.0371587181672375
CHMP1B	51.6229531466667	34.7789164666667	-0.569799688378496	0.000808561107867349
CHMP2A	250.283831333333	229.5254198	-0.12491115394635	0.00689531137408885
CHMP2B	37.85824333	40.35686646	0.0922066898902871	0.0530117480203538
CHMP4A	127.6486102	75.84922048	-0.750971571447004	0.000439547758699525
CHMP4B	170.856527133333	965.8538974	2.49901960898535	3.56468945665299e-05
CHMP4C	10.644565172	3.961375997	-1.426043469893	0.00425476454629696
CHMP5	40.1201865466667	40.7914872033333	0.0239397927714848	0.162145248825106
CHMP6	16.4364414133333	30.7840589266667	0.905285484993239	0.00626836321752472
CHMP7	166.0479056	64.75724844	-1.35848593451769	0.000443179475453222
CHN1	0.146251215333333	2.13528373466667	3.86790726814663	0.000559443260833474
CHN2	0.227261049	7.02716445666667	4.9505203200096	0.00449545970457818
CHORDC1	88.2252478066667	36.53100102	-1.27207029037307	0.00104338821363291
CHP1	64.6864509633333	54.7558826033333	-0.240449594654678	0.000895427741297766
CHPF	37.5088618266667	93.5871813033333	1.31907945011425	1.46064684513767e-05
CHPF2	72.96493596	94.00188541	0.365486364640694	0.0312015175395643
CHPT1	69.2753529033333	58.84272804	-0.235478021400179	0.0193458841620716
CHRAC1	118.763567033333	41.3474194833333	-1.52222313218787	8.78959280245508e-08
CHRM3	7.729460299	23.72525922	1.61798426188889	0.000952208216031276
CHRNA10	1.65968559466667	1.76305979133333	0.0871714340737933	0.785917316281661
CHRNA2	0.0767354293333333	0.654400686666667	3.09220952213818	0.00631389113720562
CHRNA5	10.5691808566667	13.34095393	0.335998260662612	0.0759269101549444
CHRNA6	0.830545671	1.07117765433333	0.367066362202244	0.268602415374716
CHRNB1	8.105578948	3.146858002	-1.36500315485628	0.00151224344985616
CHST11	26.3791158366667	36.5156750733333	0.469119692443664	0.00571342465927749
CHST12	40.1129158166667	114.293799333333	1.51060839169449	9.74400153477412e-05
CHST14	67.7031904833333	15.0470552733333	-2.1697426443093	4.16497068799568e-06
CHST15	19.69183674	80.5478908266667	2.03224912825848	9.56915927966805e-06
CHST2	3.927113959	0.402226785	-3.28738840187951	0.00162944883306532
CHST7	16.3182384	2.54609378366667	-2.68012785666376	1.37640770700938e-05
CHSY1	9.54723290533333	58.2873104166667	2.61002727261647	0.000405820997453471
CHTF18	101.24357522	89.6924414233333	-0.174772043092882	0.0765486668703034
CHTF8	61.84320421	80.73704698	0.384615750216168	0.000415487122562769
CHTOP	99.5448383066667	156.182840666667	0.649817542666628	0.000335659305206001
CHUK	25.1441048966667	27.5484063466667	0.131748666527858	0.0194844400223316
CHURC1	16.0341556366667	10.39422791	-0.625365785184781	0.000205300935167114
CIAO1	73.31379449	74.1618870433333	0.0165932768886223	0.52088243514975
CIAPIN1	40.80315051	71.9029469433333	0.817370350280566	0.00468009275490696
CIART	0.656306281333333	3.392715972	2.36999951107339	5.47208583191239e-05
CIB1	41.79710952	90.8655934	1.1203309397456	0.00153399458728574
CIB2	11.11175801	6.54038524766667	-0.764639563741282	0.000501615344482053
CIC	36.1316719	30.61269812	-0.239133807621745	0.0365575232429262
CIDECP	13.5817570033333	13.4912004166667	-0.00965140407228347	0.90758379532537
CIITA	11.5034541833333	9.74901590066667	-0.238738628717757	0.0947777299946474
CINP	102.0636138	47.6566897733333	-1.09871797898263	0.000148313802280847
CIPC	22.08109797	5.17480900466667	-2.09323439033984	7.49732422908614e-06
CIR1	36.86178847	60.7740397133333	0.721329122776947	0.000789418587276808
CIRBP	151.338604033333	210.2310042	0.474195406367274	0.0131688074551389
CIRBP-AS1	5.285940675	4.91315060566667	-0.105511769923601	0.629219640682541
CIRH1A	68.29279149	134.2849865	0.975492804910859	3.13902453487036e-05
CISD1	28.9779318966667	35.7120748633333	0.301457320613022	0.0284617092388689
CISD2	26.3109782066667	22.63793892	-0.216922273541006	0.0497107564798074
CISD3	83.9241072	44.7843149166667	-0.906091747473889	5.99560034631958e-05
CISH	3.59581857966667	0.951215492	-1.91847611731144	0.0157524336844992
CIT	15.8414781733333	9.49706988033333	-0.738152585805288	0.000716619552046312
CITED1	1.98261661366667	0.165786725666667	-3.58000532314677	0.0148443785496681
CITED2	54.59332483	103.074204233333	0.916886855638865	1.04006595300296e-05
CIZ1	148.847303233333	80.0259895666667	-0.895292566801973	3.93238028051262e-06
CKAP2	52.19949105	70.2634538633333	0.428738754827001	0.00804156592372532
CKAP2L	15.88480701	41.8051906466667	1.39603452002667	5.22953336033339e-05
CKAP4	105.9500538	114.172997933333	0.107837171444071	0.0454212006607912
CKAP5	102.821091733333	95.0467118233333	-0.113427613249831	0.0959957765266225
CKB	17.26926362	0.491831918333333	-5.13389739157305	4.5643549943541e-05
CKLF	2.73870995833333	21.99038384	3.0053043951425	0.000295768324796278
CKM	0.480083347666667	0.137701661666667	-1.80173892626034	0.00756924836301523
CKMT2	0.504983323333333	0.761388339333333	0.592396730374932	0.0945403985822556
CKMT2-AS1	1.88899932266667	2.69947807966667	0.515058317422514	0.00828679569290791
CKS1B	452.921793566667	377.2119519	-0.263886571965162	0.00066491701426585
CKS2	599.738261433333	392.662767466667	-0.611042207962193	0.000246712300386733
CLASP1	20.1109226733333	26.70935148	0.40936567397057	0.0114585969744434
CLASP2	35.54830897	24.7144811566667	-0.524424313013311	0.000556848020473723
CLASRP	87.1115539433333	121.536199666667	0.480450098989499	0.0018075058625966
CLCC1	19.1493639466667	18.9930139533333	-0.0118276120068581	0.895427843836289
CLCF1	9.236783304	2.988860629	-1.62779489720143	0.000124986093168728
CLCN2	18.3359368766667	6.48773834933333	-1.49888644068088	0.000739909033341077
CLCN3	19.32456335	22.1818108866667	0.198941333598839	0.079664778020487
CLCN4	0.472398154666667	0.477692944	0.0160802377926553	0.940741259448369
CLCN5	4.74397974366667	8.24304181766667	0.797078964070661	0.00396945963697723
CLCN6	15.68592943	11.42511782	-0.45726197199322	0.0182208616693252
CLCN7	107.981254066667	57.15113239	-0.91792688775723	0.00209878969266281
CLDN12	2.58813120533333	2.72193039133333	0.0727194162591191	0.680607334378892
CLDN14	0.330222193	0.423779179333333	0.359875626843453	0.583667358656232
CLDN15	38.9567867433333	13.5462653833333	-1.52397952028382	6.94222037604871e-06
CLDN4	0.0865060716666667	0.102141230333333	0.239692041188785	0.703487195792852
CLDND1	60.8261833333333	74.18716068	0.286477043998796	0.0108040084296488
CLEC16A	12.4665456833333	13.21564912	0.0841855197079482	0.464292269465534
CLEC2B	0.244020996	1.63997140033333	2.74859346543756	0.0587510298092458
CLEC2D	1.80813069	3.06080424	0.759411819127335	0.0567607142064479
CLEC3B	0.330585721333333	6.13366461133333	4.21365296405507	0.0129902118914493
CLEC4A	0.377594750333333	1.33597572	1.82298317624578	0.066410245356744
CLHC1	0.862798357666667	2.171561292	1.3316373377739	0.0256885794999192
CLIC1	57.5943760633333	80.2041662133333	0.477749236327088	0.00151751860121587
CLIC2	13.9728137533333	95.2999024533333	2.76985216698689	0.00158550239777909
CLIC4	139.4821542	125.6817372	-0.150305523646865	0.0354086778411299
CLINT1	75.2479227733333	106.865493856667	0.506072430014539	0.00996786432594522
CLIP1	24.9819812533333	13.05258379	-0.936552477743931	9.16178869246618e-05
CLIP2	11.9604801233333	0.600093788333333	-4.31694349746001	0.000779050305387782
CLIP3	2.48592049166667	1.169626956	-1.08773168865754	0.00418809931592029
CLK1	33.8034317333333	77.9933087166667	1.20618063936082	0.00404981120539548
CLK2	124.486393033333	110.807281433333	-0.167935369616027	0.00713052524795202
CLK3	36.8802839933333	47.5044198066667	0.365211982742271	0.00264466418477183
CLK4	10.1807316406667	30.5102080366667	1.58345077234258	0.00495839982106853
CLMN	10.849112826	4.98829214666667	-1.12095920641702	0.00660526414307239
CLMP	0.498487515333333	0.62282613	0.321272099761409	0.523808963611741
CLN3	77.9063450766667	62.6460457033333	-0.314517385558078	0.00193212328512112
CLN5	6.43767889833333	21.9432854433333	1.76916702415634	4.41542181786797e-05
CLN6	128.322997133333	362.231737066667	1.49713321095652	0.000120392578077816
CLN8	3.18246373233333	6.02893137666667	0.921758235099768	0.00207660673809385
CLNS1A	397.5752039	133.219382233333	-1.57742378427496	0.000583124234204733
CLOCK	2.91482420833333	8.80796761	1.59540028581894	0.000108190805202894
CLP1	55.4419018666667	31.3645053133333	-0.821843939833466	4.42693025432369e-05
CLPB	56.2710419533333	32.11956307	-0.808940409909464	0.00054387408610099
CLPP	218.050040333333	327.6369929	0.587439000983079	0.0160288472624392
CLPTM1	108.516394366667	186.052820133333	0.777799240927498	0.00514513193013202
CLPTM1L	448.2548138	1540.01683533333	1.78055514106178	5.80799317907751e-07
CLPX	103.3578071	71.25254468	-0.536633922470767	0.000164947775086713
CLSPN	12.66862299	30.71463451	1.27766649605413	1.69683351755319e-06
CLSTN1	87.70167062	71.4971794433333	-0.294717995842739	0.016310986182418
CLSTN3	15.9148462133333	18.6364270066667	0.227752075509337	0.0465890970797532
CLTA	343.9662173	298.372129166667	-0.205154097087024	0.00625390863653747
CLTB	57.4940934	150.562369833333	1.38887558629702	0.000815598883258761
CLTC	58.11435829	183.137388866667	1.65595979934164	0.00175156914968917
CLTCL1	5.994496586	0.790835081	-2.92218982737623	3.18727953859711e-05
CLU	24.9997534533333	106.060513	2.0849018594604	7.33076415052111e-07
CLUAP1	8.97667490266667	4.11072731366667	-1.12678747419691	0.000284256649423749
CLUH	73.8122205333333	120.675162066667	0.709197166998813	0.00341433152980656
CLUHP3	14.1983768833333	2.53999703133333	-2.48282729856854	0.00504415547520934
CLYBL	3.15157594566667	7.137133648	1.1792713594938	0.00170915890606584
CMAHP	0.733017105666667	49.5310147233333	6.07834150155934	0.000561599337724004
CMAS	71.04204559	85.31866652	0.264188294033956	0.0101086913428432
CMBL	18.1323773	19.8757337566667	0.132440035291993	0.155437927792294
CMC1	42.3435695033333	59.6639763533333	0.494717238805944	0.0140398899847343
CMC2	57.2613631233333	59.8370828966667	0.063477829939254	0.36805458936266
CMC4	14.8459353566667	8.043003047	-0.884261820369595	5.35191550851415e-06
CMIP	25.7217318033333	24.3806600966667	-0.0772505934199475	0.301591565942044
CMPK1	45.35457264	133.3204971	1.5555786863582	0.00079419780166354
CMSS1	112.941840333333	77.36523711	-0.545822680595138	0.0074908227688186
CMTM1	1.34518275766667	4.891750054	1.86254849878062	0.0314980200569431
CMTM4	1.71980600666667	11.42553074	2.73194343919249	0.000756257843932149
CMTM6	58.1272372866667	57.0837084866667	-0.0261352771047948	0.647911310211815
CMTM7	25.3664350133333	9.48256856	-1.41957097546421	0.000922468399662201
CMTM8	27.8060891433333	4.71299529133333	-2.56068470241866	0.000167267301000281
CMTR1	41.9891267233333	22.50156049	-0.899990727519147	0.00365303246563199
CMTR2	8.51216091566667	23.7732166566667	1.48173979243256	0.000299674777455832
CNBP	455.100550533333	316.7334733	-0.522915987965185	0.000276560338952235
CNDP2	161.7206278	177.6743044	0.135731341837945	0.077871800442821
CNEP1R1	7.60890729466667	16.79204643	1.14201687065105	0.00197867650680254
CNFN	3.839293849	1.02885390133333	-1.89980285222497	0.00759597248237996
CNIH1	96.89467513	58.2796151066667	-0.733426034657889	0.00693455821549931
CNIH2	4.208029974	0.835608356333333	-2.33224615608158	0.0223642564655942
CNIH4	26.5794404566667	28.6400389666667	0.107722721785222	0.18635964345692
CNKSR1	0.847838755666667	23.0854433	4.76704971077112	0.00104376093069385
CNKSR2	4.74963461666667	3.67868097233333	-0.368627966684693	0.00054101789828404
CNN2	293.470569933333	350.893062366667	0.257815590966582	0.00533538516112349
CNNM2	8.16324222633333	4.318836537	-0.918499553530513	0.0119125095378658
CNNM3	25.1021167466667	49.3048189266667	0.973919633632668	0.000283510802531594
CNNM4	6.60168948133333	10.0221737053333	0.602288261718607	0.0122150900514453
CNOT1	68.27829074	102.94488893	0.592373356055328	0.0120893800760469
CNOT10	47.2251421066667	44.35077048	-0.0905959700380624	0.230921338630724
CNOT11	58.5577016233333	71.1914144466667	0.281844336043748	0.00243213614919202
CNOT2	55.0750660666667	41.9559208333333	-0.39252490191771	0.00124768411625768
CNOT3	57.54046957	55.5250629466667	-0.0514378712118124	0.228830543040751
CNOT4	18.8277155466667	14.6252236	-0.364399280013814	0.00316170302909073
CNOT6	16.1483565966667	29.7173164333333	0.879916491233689	0.00656138402821796
CNOT6L	13.2053951866667	36.6470328266667	1.47256891699769	0.000304494627189828
CNOT7	43.4231464033333	89.3221909866667	1.04055437333826	5.11190456140761e-05
CNOT8	43.5171820366667	51.5428205933333	0.244186350770764	0.0511550616046573
CNP	42.4354991133333	46.11890035	0.120086467970672	0.0347890561977639
CNPPD1	171.435804533333	94.5178746033333	-0.859009355857048	0.000797143846267824
CNPY2	210.052204666667	123.210408366667	-0.769623793342811	0.0015183556890079
CNPY3	80.3335170333333	112.464807333333	0.485399676858687	0.000362501502473392
CNPY4	35.2223409333333	12.8104243666667	-1.45917252803457	0.00533677814458084
CNST	24.2976873466667	25.8258620833333	0.0879975032675144	0.273741516503791
CNTD1	1.21219604533333	1.22466485	0.0147639446168317	0.957643255554805
CNTLN	0.194932200666667	1.84479771033333	3.24241829467603	0.00102281104897604
CNTNAP1	13.2458237366667	18.51007179	0.482772925207104	0.0259439234889036
CNTRL	23.09100435	24.8498073566667	0.105903742695912	0.0665036337040822
CNTROB	20.17727182	28.21430725	0.483695807273251	0.00511947187087206
COA1	127.0003014	40.3427681466667	-1.65444993686998	4.25059056535461e-07
COA3	166.2194218	115.2088197	-0.528837797584641	0.00499872914545022
COA4	374.3164772	182.288511466667	-1.03803491628603	0.000188284521358022
COA5	27.88926	35.61570643	0.352803951013576	0.0280307602852289
COA6	111.562054566667	163.6686273	0.552931397468187	0.0130159305031873
COA7	36.4094332733333	43.1067935933333	0.243602969860996	0.000317473533108858
COASY	159.837681666667	105.4238243	-0.60040663052946	0.00127507717876468
COBLL1	1.37637540333333	8.96990150633333	2.70421812819387	0.00328479406149888
COG1	9.71602896333333	20.0713720666667	1.04670054607382	4.48997910683658e-06
COG2	47.7237171633333	61.80594099	0.373039103571892	0.00062789295659419
COG3	9.70369074333333	11.5259216533333	0.24827664064296	0.0586905708139911
COG4	26.5497963666667	58.0765483866667	1.12925491763655	0.00399894076973474
COG5	24.96071247	13.0516473433333	-0.935427203258081	3.44666013898188e-05
COG6	6.235718799	4.86887509266667	-0.35696738105385	0.0640236452214917
COG7	19.43965308	17.18927357	-0.177493895977861	0.0195057212364953
COG8	16.1123584	16.6200767933333	0.044759368292162	0.567250175395937
COIL	22.6718476766667	43.7345497066667	0.947871469345711	9.29846372804383e-06
COL18A1	3.23042139366667	2.19407841766667	-0.558107280710553	0.0184506966313998
COL1A1	0.514215496666667	0.440060918333333	-0.224669836492323	0.152847833704068
COL24A1	0.0758016476666667	5.82973557733333	6.26505742957949	0.0008781527323302
COL4A3	10.40109132	14.58030804	0.487286290913036	0.0722597720394807
COL4A3BP	16.2717478366667	16.2833944433333	0.00103224874605025	0.993090178204564
COL4A4	16.7115061566667	13.0789881266667	-0.353590835796609	0.00152001284381596
COL5A1	18.8410706833333	0.600012517	-4.97274454379436	0.00111094727577397
COL5A2	0.0819087533333333	0.499288227	2.60778334740238	0.0649293952137349
COL6A3	67.08728972	0.234208323333333	-8.16210330328218	0.000420455717375018
COL6A4P2	0.062360651	7.444755277	6.89944462647814	9.10512180297586e-06
COL7A1	0.671575111666667	0.0245683706666667	-4.77267467664547	0.0017267044243725
COL9A2	8.128560125	5.37524207866667	-0.596670089970414	0.00992597070699519
COL9A3	19.6327247266667	1.992433348	-3.30065704276428	0.00517980240962711
COLEC11	0.497343492666667	0.141417508666667	-1.81428185139549	0.00955092725652173
COLGALT1	71.32924179	62.5747214933333	-0.188913673394192	0.104207025675504
COLGALT2	2.72971593266667	0.1429616	-4.25505123411715	0.00347467441757253
COLQ	0.564399128	1.74215232966667	1.62608311120666	0.00810808108224279
COMMD1	47.6150003733333	65.9422878966667	0.469787798798161	0.00555823934891092
COMMD10	5.67247083633333	32.01033748	2.49648869531857	0.00112127809303369
COMMD2	24.3168317433333	29.25831623	0.266891475738214	0.000588608304827418
COMMD3	85.5598889633333	62.8361355766667	-0.445340152631965	0.00225905094651411
COMMD4	28.29995136	94.1014286166667	1.73341705218271	0.00102218650538741
COMMD5	55.6889497433333	43.25171998	-0.364633579447666	0.00296761348164362
COMMD6	14.82637714	22.0793418566667	0.574531053810627	0.000748209027829205
