CTRL KMS12BM	siIRF4 MM1S	LOG2_FOLD_CHANGE	P_VALUE
ATAD2	104.8038396	41.8172281566667	-1.32552223093905	1.39372531881085e-06
ATAD2B	4.255503901	8.30665874766667	0.964938313316399	0.000495923626809835
ATAD3A	117.9080147	71.3699111333333	-0.724273906437975	0.00161361627802006
ATAD3B	102.146688176667	40.3518193266667	-1.33993680313206	3.64782407811215e-05
ATAD3C	16.8631071033333	12.76839238	-0.401293491625213	0.0291596779614131
ATAD5	28.4639821033333	15.0462341666667	-0.91973506010734	9.30936061932644e-05
ATAT1	2.01038159866667	0.831039981666667	-1.27447957876635	7.94229470079883e-05
ATE1	16.8947054166667	19.5509790433333	0.210669659094953	0.0359176786334489
ATF1	28.56805857	50.1470707866667	0.81176243510348	0.000162959753706341
ATF2	30.4310909566667	45.3101598933333	0.574288526438699	0.00362552747607459
ATF3	1.51205457	11.0783756833333	2.87316425583755	0.000654654534676135
ATF4	438.773301733333	313.5106795	-0.484961155837757	0.00193933364623467
ATF5	8.37626639	22.2677977466667	1.41057965463309	0.00469441793905036
ATF6	27.0181270066667	64.8865831766667	1.26399253267313	0.000134708716457044
ATF6B	42.86859807	35.36721978	-0.277508424407087	0.0168720128436638
ATF7	8.995531678	9.83127225333333	0.128169572086619	0.132323691969633
ATF7IP	18.188083	11.8158170233333	-0.622274102656018	0.00118238380329089
ATF7IP2	17.5228001966667	2.90326166833333	-2.59348682868034	0.000691178153357419
ATG10	6.395481676	8.117473979	0.343977835039138	0.0274185596762177
ATG101	56.7836761633333	54.1480278166667	-0.0685674590126001	0.0158758165870788
ATG12	15.4739965833333	37.15671175	1.26377697306541	0.000610968181066842
ATG13	46.2972181866667	36.2636886933333	-0.352399828823473	0.0075479330778863
ATG14	9.526558888	8.22441593933333	-0.21204195993442	0.0198608294614283
ATG16L1	16.6621302366667	18.0150670766667	0.112631163843103	0.132902575552138
ATG16L2	52.8090473966667	25.8830776933333	-1.02877594252741	0.000649911306441692
ATG2A	23.6415283766667	18.1990873266667	-0.377457203881341	0.0269308827602386
ATG2B	17.7280467633333	13.5362982766667	-0.389200327901548	0.00635069179020234
ATG3	82.68443145	73.8074344733333	-0.163849568337008	0.00288688704777154
ATG4A	21.2550184333333	29.7113049733333	0.483208462146486	0.0257533604934087
ATG4B	52.0197361	36.9502728766667	-0.493474061729201	0.0027416594398506
ATG4C	13.7099762066667	22.2347529566667	0.697590308091669	0.000145633088142694
ATG4D	19.2666951066667	23.53132607	0.288473502008846	0.00512740602049978
ATG5	37.1787181966667	37.39476123	0.00835914019801065	0.87458238647669
ATG7	6.46370274033333	7.75073695733333	0.261972640152003	0.0107246414209821
ATG9A	52.3192854066667	39.5800291366667	-0.402570161766283	0.0100948109737812
ATG9B	9.66304313733333	0.800853065333333	-3.59286812498722	0.000563367965540409
ATHL1	112.7822829	14.76171132	-2.93360856355908	0.000480808448389556
ATIC	161.147853566667	180.3515075	0.16242650986824	0.0104799726435792
ATL1	1.27427701	1.5165729	0.251135914988968	0.323891137936496
ATL2	48.75999752	53.62841648	0.137299602045428	0.00619750447127845
ATL3	15.0244097633333	25.2685355933333	0.750033741589118	0.00741412497772871
ATM	22.1443673333333	15.4396687933333	-0.52029797515717	0.00120680459938313
ATMIN	19.81580519	25.0449670666667	0.337869123927029	0.000835985943172006
ATN1	46.0386493666667	38.5725746166667	-0.25527006459185	0.219951535397606
ATOX1	115.075222433333	246.239182933333	1.09748311845522	2.48667794790518e-06
ATP10D	0.226973427333333	10.299112688	5.5038528328214	0.00150506349433821
ATP11A	21.7724463233333	12.8900644066667	-0.756244043637404	0.00613744057304437
ATP11B	38.49087265	137.8313721	1.84031601554246	0.00210411224635179
ATP11C	20.04124198	16.1239916566667	-0.313762975078143	0.0122366985987234
ATP13A1	112.434640833333	68.7730302533333	-0.709171775168636	0.00477335496944308
ATP13A2	13.07105062	25.9734100633333	0.99066033248476	0.000308869214109678
ATP13A3	115.7037694	87.0869831533333	-0.409906864198752	0.00563286882834905
ATP13A4	0.603013486333333	0.644608785	0.0962335819777001	0.875502650475236
ATP1A1	169.6866557	176.494685266667	0.0567516260914207	0.342716306330952
ATP1A1-AS1	1.82940235166667	2.28069146933333	0.318098882128067	0.073979063416626
ATP1A3	36.3996030366667	0.44511772	-6.35359197149716	0.00138722482048023
ATP1B1	11.34784639	7.611613052	-0.576144399853157	0.00432141767477254
ATP1B3	191.206254866667	194.502315666667	0.024657612969043	0.433243808131852
ATP2A1	1.31788647366667	0.505718394666667	-1.38181993784675	0.00638276777195443
ATP2A2	149.221272433333	48.8456038733333	-1.61115258559324	2.49419236668704e-06
ATP2A3	105.837523836667	391.842437633333	1.88842243999435	0.00302808797857475
ATP2B1	29.41703092	16.6982855466667	-0.816951656478483	0.00059688216801369
ATP2B4	23.9700980466667	14.2792047966667	-0.747320171680255	0.00238910124374997
ATP2C1	51.38900055	49.8088454833333	-0.0450576226080336	0.296338700358662
ATP5A1	697.080370033333	777.284929633333	0.157118543335946	0.00203528852227464
ATP5B	1575.25215266667	1412.595482	-0.157234393821949	0.000568298807757943
ATP5C1	234.675917033333	454.893591333333	0.954859312815688	0.00265710766916724
ATP5D	728.0612308	380.6288646	-0.93567481680371	0.000711897268690775
ATP5E	60.9146787933333	70.4098746333333	0.208987853239326	0.197921091168254
ATP5F1	205.980116066667	127.841031966667	-0.688154116823958	0.000474063486272747
ATP5G1	1271.069287	330.911880566667	-1.94152368087887	0.000143520217456959
ATP5G2	312.160843433333	295.988024166667	-0.0767507762858625	0.153888969079154
ATP5G3	162.658656733333	232.867627033333	0.517662486821934	3.72607592751908e-05
ATP5H	258.631423633333	505.356769566667	0.966404682330122	0.012605999130734
ATP5I	462.3506916	313.792495733333	-0.55917669563816	0.00438980746522071
ATP5J	205.2432451	201.410768333333	-0.0271939228388374	0.612580873757144
ATP5J2	952.590977033333	382.703027866667	-1.31563156816715	2.67107845986977e-05
ATP5L	536.151373433333	379.7564078	-0.497566070999181	0.0037108739886925
ATP5O	527.977722233333	708.814661733333	0.424931389106226	0.00243798390149978
ATP5S	10.5791874873333	8.069053765	-0.39075742070308	0.0147950053543749
ATP5SL	49.9327909333333	58.3394480166667	0.224484189499696	0.0125373869104114
ATP6AP1	145.796504233333	154.569639966667	0.0843008493830168	0.0197192740061777
ATP6AP2	90.3033045633333	143.843411766667	0.671648457266391	0.00321162965606525
ATP6V0A1	89.37198802	15.0109529433333	-2.57380714968602	2.60168266248112e-06
ATP6V0A2	18.5513250333333	8.983247089	-1.04621331378212	0.000408539579042294
ATP6V0B	234.9791579	470.181922633333	1.00068627309513	1.37042303950741e-05
ATP6V0C	439.764278466667	338.571280466667	-0.377270819676337	0.002423422363584
ATP6V0D1	50.98242348	153.218562433333	1.58751923092307	0.000183803327565825
ATP6V0E1	120.130444333333	273.6237783	1.18759179226705	0.00157769818447913
ATP6V0E2	88.51166765	132.1777481	0.578539772432388	0.00168238387167442
ATP6V0E2-AS1	13.32839445	1.544342402	-3.10943844403072	3.50391344633793e-06
ATP6V1A	58.1887535066667	95.99670909	0.722244607293962	0.000590864839288654
ATP6V1B2	31.2682349	105.010950366667	1.74777009140367	0.00122214244667199
ATP6V1C1	57.2646406133333	20.86880282	-1.45629674840296	5.78314729281998e-05
ATP6V1C2	4.651555437	43.6981899233333	3.23178839545879	2.2461855524121e-08
ATP6V1D	29.4422670066667	89.3144527966667	1.60100488920591	6.02295258506369e-07
ATP6V1E1	60.45157422	174.418197733333	1.5286987556777	2.53782790952653e-05
ATP6V1E2	3.497670466	1.162754768	-1.58884751594632	0.0265742583226959
ATP6V1F	509.284020966667	363.714818233333	-0.485662748351463	0.00165971887884463
ATP6V1G1	200.7218027	303.958504866667	0.598677053579958	0.00228423182459528
ATP6V1H	31.5898356166667	48.5370401733333	0.619625704715731	9.57610949367256e-05
ATP7A	5.78722165733333	25.6917646266667	2.15036317728616	0.00148113268018056
ATP7B	2.794712301	0.367671500666667	-2.92621051552475	0.00142404408994961
ATP8A1	6.74517069166667	32.0799483366667	2.24974496115663	0.00141504253749797
ATP8B1	1.10201002766667	0.604134466333333	-0.867195750785537	0.0657681944553536
ATP8B2	96.04616335	89.8034023633333	-0.0969578801995737	0.223789726280514
ATP8B3	0.886733039333333	0.040942463	-4.43683003165009	0.00526654843122771
ATP9B	10.3289695863333	18.1791688466667	0.815589902154841	0.000101214156277815
ATPAF1	24.0563538166667	126.4883995	2.39451518138475	7.41339140553073e-07
ATPAF2	10.2832592546667	35.43690329	1.78495494141964	7.4868947542737e-05
ATPIF1	64.6657829366667	153.7278118	1.24930375927224	1.09386504234521e-05
ATR	18.80387107	25.9064815333333	0.462283396684281	0.017424222012254
ATRAID	117.7829501	125.6003223	0.092709452143603	0.181464400756618
ATRIP	25.3283510733333	11.0807811236667	-1.19269357207896	0.000153957395718038
ATRN	18.9988777866667	15.3627860566667	-0.306474330923223	0.00218093577902507
ATRX	26.29925728	28.9188309233333	0.136987174082732	0.109321937110193
ATXN1	11.6353597533333	9.406408269	-0.306799961708235	0.0313272831007422
ATXN10	68.6226989633333	111.4030594	0.699031079145077	0.00122746136638976
ATXN1L	8.39321943533333	44.5779221066667	2.40903316563145	0.00249300503050897
ATXN2	21.76341555	8.981637879	-1.27685452895521	0.000231878225162194
ATXN2L	191.508087166667	94.42499626	-1.02016459015637	0.00165457102102303
ATXN3	10.9849333266667	6.04795049066667	-0.861007878688381	0.0112700385759781
ATXN7	11.5565067766667	15.9056611733333	0.46083496813241	0.00963696245671568
ATXN7L1	0.595049406333333	0.213936624	-1.4758259789762	0.010684855628134
ATXN7L2	10.8812011333333	4.159282759	-1.38743114721391	0.00325799699622723
ATXN7L3	78.4355063766667	60.66116826	-0.370733602146871	0.00116232038710083
ATXN7L3B	93.5384293233333	71.4961180633333	-0.387694291761721	0.000240059379081561
AUH	33.7141004433333	41.7474548133333	0.308336140212952	0.00389901416463925
AUNIP	8.28558902833333	4.07124835533333	-1.02513303148029	0.00377968787938829
AUP1	290.5274688	179.820504266667	-0.692117038644618	0.000556366599198428
AURKA	86.0712690533333	50.0478696066667	-0.782223081385937	0.000521881156314976
AURKAIP1	329.474851366667	215.7922141	-0.610525536774355	0.00143559417010735
AURKAPS1	1.81965820133333	2.52730597066667	0.473932851347163	0.0152421833610275
AURKB	121.177267866667	98.7720580033333	-0.294944207952748	0.00701818924070829
AUTS2	0.129373565333333	16.37468227	6.98378023885013	0.00395551102362047
AVEN	45.9118089766667	48.3247179866667	0.0738960362133216	0.560049308427635
AVIL	1.454201352	5.944762284	2.031392079502	0.00195785803679164
AVL9	37.6686600466667	36.2531445733333	-0.0552585755552571	0.401489343607184
AVPI1	4.96380066	1.67127301566667	-1.57049775151335	0.000598393458785016
AVPR2	5.92889510733333	2.79167070566667	-1.08663449608535	0.00419269574671649
AXDND1	3.54743367233333	0.322297990333333	-3.4603086122267	0.0028212679873084
AXIN1	69.6345628033333	33.46623276	-1.05709740076061	0.00225064874575408
AZI2	17.5759606066667	21.4267131433333	0.28580701630619	0.0106826523275356
AZIN1	177.930333633333	66.6093119366667	-1.4175166984936	5.02376870440488e-06
B2M	2532.86592666667	5298.48211666667	1.06480841037521	0.00207613095601352
B3GALNT2	15.45250763	27.8290754866667	0.848752004101053	0.00233712720399629
B3GALT1	1.27958912333333	0.120598582333333	-3.40739578132383	0.0509269457665931
B3GALT6	84.4906266233333	22.0462494566667	-1.93825805485222	0.00220735904680419
B3GALTL	4.11512852	6.28556317033333	0.611104523904074	0.00248667931908502
B3GAT3	63.5252486933333	67.43947423	0.0862631705608705	0.216715268887811
B3GNT1	78.74987746	6.604875884	-3.5756743222412	8.34800653549073e-07
B3GNT2	24.0933230266667	33.97136053	0.49568561001032	0.00423992507572496
B3GNT5	0.646285366	0.969225172	0.584660549201711	0.0232454418776103
B3GNT8	0.938846595	0.216753382333333	-2.11483493846764	0.024305060119905
B3GNT9	2.15754049533333	11.69316587	2.43820604267559	0.00176927212214647
B3GNTL1	7.56921265366667	3.27220059	-1.20988204947511	0.0237793343597889
B4GALNT1	32.2385192033333	13.36474487	-1.27035318164107	0.000325406955467008
B4GALNT3	1.45845045033333	1.182649124	-0.302414263625478	0.123967932446637
B4GALT1	275.548842066667	75.0619758433333	-1.87615389292697	6.55969533198736e-06
B4GALT2	33.2004181233333	46.4969292833333	0.485934031072123	0.00287261459190196
B4GALT3	139.240054733333	239.269247633333	0.781060698405275	4.17773196766541e-06
B4GALT4	10.1669616933333	21.1086293	1.05394429262364	0.00189982757093296
B4GALT5	39.4527855233333	21.7573625333333	-0.858623482737342	0.000336537967813521
B4GALT7	11.74388193	26.09404175	1.15181105404597	0.00286570600722545
B9D1	11.1023396466667	9.87562626366667	-0.168919589502116	0.199728852669458
B9D2	9.15538800666667	19.5590872033333	1.09514610914127	0.000447416258964495
BABAM1	100.435072093333	142.061207766667	0.500249507129279	0.00044503372236475
BACE1	2.50362161466667	3.42629131366667	0.452631282185631	0.0238698180474878
BACE1-AS	3.13796367366667	3.43118182433333	0.128876927674937	0.607587658389586
BACH1	29.2430118433333	29.0927284633333	-0.00743330128520307	0.923234993244012
BACH2	4.989748724	6.79377647433333	0.445246586609161	0.00668682647271404
BAD	68.0595147533333	85.2431061266667	0.324786298351051	0.0154488199354686
BAG1	90.7767991166667	90.0387459466667	-0.0117776550844557	0.715173153105926
BAG2	104.121650233333	10.2510749356667	-3.34442297754203	0.000179262441079482
BAG3	38.7499144733333	23.3139889233333	-0.732997261645233	0.00900275266712927
BAG4	26.3926089033333	10.28581323	-1.35947810523108	5.15133938276975e-05
BAG5	41.90756915	19.28545545	-1.11969762291417	0.000838392193711692
BAG6	30.1497246666667	16.4161713133333	-0.877027135615807	0.000248449975175335
BAHD1	48.1347000533333	19.5645129933333	-1.29883810173751	0.000439763558190877
BAI2	3.232616934	3.39856380033333	0.0722226485672427	0.739074285674344
BAIAP2L1	17.2198075966667	24.9654345833333	0.535862997402836	0.0199393971505481
BAIAP2L2	0.524889756666667	0.533171443	0.0225850675084354	0.960603667433832
BAIAP3	3.30902090633333	0.696197991333333	-2.24883484987569	0.00194255512376484
BAK1	115.365864933333	85.67252597	-0.429311884161359	0.00168219350298086
BANF1	545.164497366667	296.341579233333	-0.879430550041377	4.10976112038094e-05
BANP	16.27703099	10.4825567163333	-0.634846933005261	0.00988420013637772
BAP1	95.78699225	96.78188642	0.0149073065803683	0.738375533119883
BARD1	15.0707904433333	20.2269179533333	0.424521421725991	0.00279977703618198
BARX2	1.10020607566667	402.464516133333	8.51494400620128	0.000498877653129111
BASP1	0.311348306333333	93.7915414233333	8.23478457784615	0.000114654579435889
BATF	104.396388766667	12.7741286433333	-3.030775018071	5.44592229916674e-05
BAX	149.278715666667	117.060812366667	-0.350750283311423	0.00142459574989595
BAZ1A	24.8649749533333	18.23451675	-0.447443011935708	0.0164575856167831
BAZ1B	119.531364433333	87.9401297666667	-0.442795657315342	0.000449610431933321
BAZ2A	77.7438971166667	64.21448702	-0.275830617086103	0.0448564140027131
BAZ2B	1.44320730633333	19.00609828	3.71911194212186	0.000886639573585547
BBC3	26.7030296766667	23.1960569466667	-0.203123851501723	0.0150162051251715
BBIP1	4.19882336133333	14.5202904133333	1.79001330588503	0.000222880733890455
BBS1	7.392607582	12.8506329333333	0.797684179711513	0.00696598498672858
BBS10	11.9451518533333	13.6680922466667	0.194386695493834	0.0660613171593995
BBS12	0.878850181666667	4.98981797066667	2.50529803278524	0.00337293249096735
BBS2	9.074599577	31.65939857	1.80272795931528	4.56857372537834e-06
BBS4	11.5545704133333	9.25046457866667	-0.320865895054389	0.000638274256797808
BBS5	3.175989502	3.467733904	0.126787054070208	0.599400586638957
BBS7	9.62180190266667	10.114453743	0.0720394034746375	0.48101463703253
BBS9	3.11350405766667	8.15493495733333	1.38913421083579	0.000668644624565933
BBX	17.80082423	30.14068167	0.759768001975155	0.00474545003453631
BCAN	3.129627546	22.71517505	2.85959354456071	0.00229223216340373
BCAP29	25.92104031	19.4629542733333	-0.413392907436066	0.00080090662002081
BCAP31	264.082338433333	198.784458766667	-0.409782849215804	0.00192889128829397
BCAR1	0.194168484333333	0.530546989	1.45017147750278	0.0471766380322898
BCAR3	2.404171223	0.239903524	-3.32501339221333	3.09866587949314e-05
BCAS2	94.1537491133333	48.9731594866667	-0.943027268709504	0.00035241857065983
BCAS3	2.60881214166667	6.88424361166667	1.39990509004992	0.000165771675565608
BCAS4	8.259309669	3.06934296866667	-1.42809134141717	7.91830528258101e-05
BCAT1	1.198496555	0.424312467666667	-1.49802678667028	0.000874679174054189
BCAT2	53.21477044	66.2907126533333	0.316980022765387	0.000554140780035014
BCCIP	64.0074425733333	76.5220080833333	0.257635066583067	0.00316491021672204
BCDIN3D	9.30747731333333	6.78720280566667	-0.455573072203135	0.0068381264587302
BCDIN3D-AS1	1.21209809666667	1.82084227866667	0.587099498790502	0.0330616050434638
BCKDHA	101.84717762	105.911435766667	0.0564523714369518	0.422506065590767
BCKDHB	26.09421109	50.46584303	0.951577468510713	0.000133887739542262
BCKDK	75.5452580033333	48.96934059	-0.625462430692554	0.00385351649060031
BCL10	20.15838273	21.7174983033333	0.1074780261074	0.0275796580143456
BCL11A	10.99287989	3.73616830133333	-1.55693803981528	0.000950333055761252
BCL2	66.5472460166667	42.4084536733333	-0.650027083713284	0.000298004650266311
BCL2L1	29.00371652	467.323252066667	4.01011113817665	7.29279259174859e-05
BCL2L11	22.98415355	77.2923496666667	1.74968608823223	0.000434431069607435
BCL2L12	67.4697954733333	24.4696048533333	-1.46325098419635	6.81520699077368e-05
BCL2L13	17.2655852666667	36.00919074	1.06046593786931	0.000320922592547936
BCL2L2	10.0868024786667	0.698527818333333	-3.85200753065613	4.91992509023728e-05
BCL3	18.7754955066667	20.0821574566667	0.0970632859295823	0.586639715187105
BCL7A	58.9046541266667	1.644584267	-5.16258679004763	4.88469540443723e-07
BCL7B	66.1604621833333	58.5271602466667	-0.176863032493833	0.0219587045345379
BCL7C	25.8574931166667	12.5992213233333	-1.03724783988027	0.0122210762017439
BCL9	18.6102080766667	17.8559588933333	-0.0596885749271494	0.243644565104715
BCL9L	2.79250727066667	14.5533005666667	2.38171343931633	0.00369140478828631
BCLAF1	84.39806128	98.0579473166667	0.216424702512123	0.0152068764942883
BCOR	54.12791285	43.9210113233333	-0.301461485239125	0.0130151837292285
BCORL1	20.90621926	2.18376744833333	-3.25904104899685	2.63989081052368e-06
BCR	21.31797463	68.28606948	1.67952091773642	0.00130332460403903
BCS1L	89.2597727266667	61.4363253833333	-0.538918204737732	0.00153560919470701
BDH1	64.19140637	68.2096516	0.0875957242990399	0.264788393199433
BDH2	13.6363496333333	6.47444779166667	-1.07462844038149	0.0012360845075734
BDNF-AS	0.102355851666667	1.89568556866667	4.21105420038136	0.0142629469012048
BDP1	16.0987692633333	25.1008746066667	0.640787234049948	0.0344501932810044
BECN1	59.33901638	64.3322472966667	0.116561074240331	0.144655751785445
BEND3	9.04614407866667	6.11440350433333	-0.565091211757462	0.00090590859205165
BEND3P3	0.878624849	0.908486957666667	0.0482185012590885	0.856552378443042
BEND5	1.54288548266667	0.139789039333333	-3.46430783444462	0.00894643582090018
BEND6	4.78355453966667	3.773624665	-0.342132111592432	0.150708765656867
BEST3	0.138001696666667	40.8399995466667	8.20915303559928	0.000367970549827066
BET1	22.5238235466667	33.0211195933333	0.55193728232699	3.66678524822489e-06
BET1L	38.8559467433333	47.3825828466667	0.286221428608873	0.0157101801293361
BFAR	107.228447366667	59.1968776933333	-0.85709471016976	9.70124719957748e-05
BFSP2	0.429558664333333	11.3726223766667	4.72656597678286	0.000465153207746002
BHLHA15	30.9264988	88.8174537	1.52199969674723	0.00229863097959415
BHLHE40	6.36374673766667	9.15684493866667	0.524974171370216	0.000780275473007206
BICD1	13.0014201366667	9.44637748366667	-0.460836123674188	0.015640125499619
BICD2	24.8822945666667	56.0289873766667	1.17105388629541	0.00296996399293618
BID	19.1546545566667	58.4835208533333	1.61033515992315	4.24484430104985e-05
BIK	8.55914239533333	3.095367838	-1.4673553871572	0.00420577586056436
BIN1	60.5127284966667	2.86068648433333	-4.40280533681334	0.000205326245999885
BIN2	0.959593645	179.297325466667	7.54571464942987	0.000123637313798939
BIN3	37.35410253	30.81620976	-0.277577271692746	0.0255305453682277
BIRC2	26.69123808	48.34610066	0.857033307450384	0.00148020691138881
BIRC3	33.0141846433333	71.3467588466667	1.11176187626361	0.00126708134871342
BIRC5	84.1880619133333	99.14497946	0.235924048703647	0.00136179460863157
BIRC6	18.2518280133333	27.5809594133333	0.595631677907771	0.0390401323102719
BLCAP	37.9109413566667	45.1391631233333	0.251765391184418	0.00603026747493442
BLM	29.7239085533333	18.5259784466667	-0.682074095664828	0.00154462650335548
BLMH	187.162121466667	96.7289615066667	-0.952268671579077	1.90736089954037e-05
BLNK	150.254926366667	50.5441793366667	-1.57179542678466	7.42053855525295e-07
BLOC1S1	19.31008462	23.9579059466667	0.311147327688794	0.0683454330909525
BLOC1S2	30.3872717566667	41.7122338566667	0.457003424378787	0.0280210596404247
BLOC1S3	18.89794066	16.82285466	-0.16780649372302	0.0831677280960813
BLOC1S4	27.0466969733333	15.5661337433333	-0.797041760566065	0.00127609479677003
BLOC1S6	77.0230278866667	86.3614430266667	0.165097511096584	0.0126261053227112
BLVRA	91.11140111	199.308298833333	1.12929828235639	0.00346548569518236
BLVRB	58.26748638	39.29754972	-0.568251714741052	0.00467639935367056
BLZF1	5.036611554	26.6313714266667	2.40260135112896	0.00270296903557232
BMF	19.14094827	156.560157866667	3.03198290592624	0.000572506988522383
BMI1	46.28302478	4.21161903266667	-3.45803630682202	0.000722604996013285
BMP1	15.9328912	6.70292573666667	-1.24914522857212	0.00775154418137783
BMP2	0.491476355333333	0.143093924	-1.78015959674772	0.00211461040499397
BMP2K	7.33673664133333	9.255198957	0.335125504459246	0.0182113761996127
BMP6	36.1771303566667	49.7782607166667	0.460437847537443	0.000770266100329781
BMP8A	1.77597022866667	26.79231464	3.91513992128405	0.00107724273062892
BMP8B	33.8053108633333	22.7919478733333	-0.568725686553925	0.0172325181489865
BMPR1A	32.7834861233333	6.166193628	-2.41051717747063	0.000473685054671708
BMPR2	10.3627187243333	1.77775128866667	-2.54327714561421	0.000176083032750088
BMS1	21.17906285	28.8223633766667	0.444549885406813	0.000243004581670971
BMS1P20	21.4422563833333	73.2690054733333	1.77274630362384	0.00206497948674111
BMS1P4	6.39859714833333	10.1768663726667	0.669465856668889	0.0243735692689435
BNIP1	14.4115887266667	21.89458106	0.603344458636269	0.00706154477195268
BNIP2	89.9423189633333	105.8553484	0.235022177858654	0.0127155231307743
BNIP3	0.667750142	3.40928766533333	2.35209005206888	8.72680935076208e-05
BNIP3L	22.8850652	39.32250355	0.78094877460971	0.000626855638523386
BNIPL	0.627453137666667	0.727692027	0.213820290702648	0.699278464175207
BOD1	30.0057117133333	33.0482381633333	0.139336212251823	0.00801659807212733
BOD1L1	21.5732742733333	32.6819510133333	0.599248953108814	0.0162347707880102
BOLA1	36.0675417666667	22.1943864866667	-0.700506268403536	0.0119784268174373
BOLA3	191.011065466667	105.392385133333	-0.857885585112114	0.00205744371007091
BOLA3-AS1	3.97786635066667	0.857662507666667	-2.21351284455054	0.00387392318145637
BOP1	289.468725166667	120.026807933333	-1.2700508176016	0.000515675806933928
BORA	9.609146367	6.847608196	-0.488808117713431	0.0117645065890115
BPGM	38.4818846533333	18.4641050233333	-1.05945612181151	0.000548186674581753
BPHL	17.15017217	9.688075525	-0.823941042680394	0.000887117102829712
BPNT1	64.9777799666667	54.3477654333333	-0.25772573481704	0.0163625062292551
BPTF	20.0939012566667	31.3617552166667	0.642248612362572	0.0261497785846076
BRAF	24.4641379233333	17.6150083966667	-0.473863282893613	0.018759131801524
BRAP	25.2316869366667	16.8533742233333	-0.582199201951838	0.000317316318417337
BRAT1	43.2463691733333	41.1633586966667	-0.071218311008393	0.405794106642923
BRCA1	34.5855887233333	23.40404632	-0.563413035921507	0.00685727332698971
BRCA2	1.60117266766667	5.130433953	1.67995196605683	0.00841770810134732
BRCC3	35.2051117166667	38.22718524	0.118814054256759	0.108614271351811
BRD1	26.88477576	31.4438098533333	0.225986592223677	0.00385376291179701
BRD2	25.9239454666667	26.57886614	0.035994255919592	0.402197707133522
BRD3	3.39512131166667	9.874596901	1.54025873136743	4.02155740802635e-05
BRD4	42.67882013	25.04186069	-0.769178529846035	0.000321795323109446
BRD7	74.78332697	103.7119908	0.471794142369802	1.90697148725709e-05
BRD8	22.49060553	55.9351323166667	1.31443220627949	0.00290368732490188
BRD9	66.51758016	50.7039092766667	-0.391638702388849	0.0077398005805504
BRE	31.3699043866667	23.2062962466667	-0.434864846794289	0.0131143078693638
BRF1	58.44931672	5.900106277	-3.30837331287348	0.000624712048344581
BRF2	22.3009302466667	19.6392540933333	-0.183363754491394	0.0555370742221955
BRI3	109.048251316667	148.010788766667	0.440735704968239	0.0370326823200588
BRI3BP	62.3069197866667	17.8096685866667	-1.80673172727167	0.00611999716563761
BRICD5	14.6012016733333	2.99934475733333	-2.28336784094168	0.00112192653048119
BRIP1	5.25386674966667	10.64323678	1.01848544847098	6.56046661161175e-05
BRIX1	189.5886252	115.6201551	-0.713479496279547	0.000914763895959373
BRK1	361.219372166667	251.0455262	-0.524926251076106	1.94747501172212e-05
BRMS1	96.6409301066667	70.6929367066667	-0.451068264554072	1.04193102419827e-06
BRMS1L	7.168186902	12.7330885866667	0.828902247748715	0.00245440053449137
BROX	37.1954707466667	53.5814618766667	0.526606986562064	5.79645609701079e-06
BRPF1	39.0586485633333	20.5442663733333	-0.926906219142044	3.41190958170295e-05
BRPF3	15.3490776466667	21.66648267	0.497313001686529	0.00335880593661989
BRSK1	5.180191382	8.46908360066667	0.709200471603619	0.00938863459020283
BRWD1	9.83920418	16.4302504033333	0.739740931151625	0.0075240155954389
BRWD1-IT2	0.514294584333333	0.774156409666667	0.590030114472546	0.365031781112765
BRWD3	8.08798794766667	6.73399526933333	-0.264318139742134	0.058198202998134
BSCL2	4.570619618	2.65360977233333	-0.784433527911996	0.000676304717162675
BSDC1	24.6863416766667	63.00190573	1.35168241285388	0.000201046252941676
BSG	472.987516733333	519.625766133333	0.135670862042553	0.0729226853477839
BSN	1.78055206533333	0.193307212	-3.20335725389594	0.0029796519540161
BSPRY	7.75021627333333	74.2716619	3.26050338523625	0.000225612926569887
BST2	739.459169233333	800.2313239	0.113946613869057	0.0175263094609552
BTAF1	38.07570981	54.28994894	0.5118141952217	0.0124233818447435
BTBD1	64.70858572	124.685916266667	0.946269465723474	7.32815106772196e-05
BTBD10	24.7512888466667	46.3672081633333	0.905601211550643	0.000742662123190132
BTBD2	125.0413206	132.8389575	0.0872733856672068	0.109061360987288
BTBD3	0.664893955	32.8309784566667	5.62578967552525	9.67530644365874e-06
BTBD6	100.529606243333	22.2558468833333	-2.17536413697778	0.00239548846012449
BTBD7	12.9292015566667	10.6226814066667	-0.283485203021254	0.0111777513934573
BTBD8	0.407076561333333	1.50131369333333	1.88285339221957	0.121349298039792
BTBD9	1.30491592633333	4.216177216	1.69197864893594	0.0020454900480362
BTD	4.32139102233333	10.4638442166667	1.27584528296241	0.00025177741068484
BTF3	718.761450433333	1010.95407276667	0.4921325181763	0.00242997273859179
BTF3L4	10.1503738696667	31.4242610866667	1.63034595405385	0.000313123705764101
BTG1	19.5936152366667	200.0603759	3.35197993401429	5.16338452010718e-07
BTG2	87.0336707933333	774.0874138	3.15285094109301	1.66738227719468e-05
BTG3	12.0938986533333	55.8879222466667	2.20825714632374	0.000159574558065608
BTK	102.790606766667	7.301725539	-3.81532718262971	4.36141307911575e-05
BTN1A1	1.03356234566667	0.418223463	-1.30527950961655	0.0229916446522947
