GENE	TF	ENHANCER_LIST
DCAF8	0	1_MACS_peak_2106_lociStitched
DCBLD1	0	2_MACS_peak_27309_lociStitched
DCP2	0	1_MACS_peak_25023_lociStitched
DCST1	0	2_MACS_peak_1943_lociStitched
DCST2	0	2_MACS_peak_1943_lociStitched
DCTN2	0	2_MACS_peak_7149_lociStitched
DDAH2	0	5_MACS_peak_26406_lociStitched
DDIT3	1	2_MACS_peak_7149_lociStitched
DDIT4	0	4_MACS_peak_3948_lociStitched
DDX11	0	3_MACS_peak_6760_lociStitched
DDX17	0	2_MACS_peak_20317_lociStitched
DDX3X	0	1_MACS_peak_32478_lociStitched
DDX49	0	4_MACS_peak_14971_lociStitched
DDX6	0	2_MACS_peak_6108_lociStitched
DEAF1	1	1_MACS_peak_4694_lociStitched
DEDD	0	2_MACS_peak_2145_lociStitched,2_MACS_peak_2143_lociStitched
DEFB131	0	3_MACS_peak_22854_lociStitched
DEGS1	0	1_MACS_peak_2954_lociStitched
DENND1B	0	2_MACS_peak_2534_lociStitched,2_MACS_peak_2536_lociStitched
DENND3	0	2_MACS_peak_30749_lociStitched
DEPDC6	0	5_MACS_peak_30517_lociStitched,2_MACS_peak_30498_lociStitched,6_MACS_peak_30511_lociStitched,4_MACS_peak_30501_lociStitched
DERL3	0	1_MACS_peak_19981_lociStitched,2_MACS_peak_19979_lociStitched
DEXI	0	2_MACS_peak_10791_lociStitched
DGKA	0	1_MACS_peak_7086_lociStitched
DLEU1	0	1_MACS_peak_8223_lociStitched
DLEU2	0	1_MACS_peak_8223_lociStitched
DNAJB9	0	2_MACS_peak_29000_lociStitched
DNAJC18	0	1_MACS_peak_25290_lociStitched,1_MACS_peak_25292_lociStitched
DNAJC22	0	2_MACS_peak_6960_lociStitched
DNAJC28	0	2_MACS_peak_19549_lociStitched
DNAJC5B	0	2_MACS_peak_30164_lociStitched
DNAJC8	0	4_MACS_peak_560_lociStitched
DNAL4	0	2_MACS_peak_20326_lociStitched
DNASE1	0	1_MACS_peak_10688_lociStitched
DNMT1	0	1_MACS_peak_14645_lociStitched
DNMT3L	0	1_MACS_peak_19748_lociStitched,1_MACS_peak_19750_lociStitched
DONSON	0	2_MACS_peak_19549_lociStitched
DOT1L	0	2_MACS_peak_14421_lociStitched
DPM2	0	2_MACS_peak_31934_lociStitched
DPYSL2	0	3_MACS_peak_29808_lociStitched
DSCAM	0	1_MACS_peak_19647_lociStitched
DSCC1	0	2_MACS_peak_30498_lociStitched
DSCR3	0	1_MACS_peak_19612_lociStitched
DUSP1	0	1_MACS_peak_25667_lociStitched
DUSP22	0	4_MACS_peak_25851_lociStitched,1_MACS_peak_25848_lociStitched,1_MACS_peak_25850_lociStitched
DUSP26	0	3_MACS_peak_29923_lociStitched,2_MACS_peak_29926_lociStitched
DUSP4	0	2_MACS_peak_29878_lociStitched
DUSP5	0	2_MACS_peak_4431_lociStitched,5_MACS_peak_4434_lociStitched,3_MACS_peak_4426_lociStitched
DUSP6	0	2_MACS_peak_7388_lociStitched
DYRK1A	0	2_MACS_peak_19613_lociStitched
DYSFIP1	0	1_MACS_peak_13580_lociStitched
E2F2	1	1_MACS_peak_398_lociStitched
E2F3	1	2_MACS_peak_26139_lociStitched
ECE1	0	2_MACS_peak_368_lociStitched
ECE2	0	1_MACS_peak_22479_lociStitched
ECH1	0	2_MACS_peak_15168_lociStitched
EDEM1	0	10_MACS_peak_20664_lociStitched
EDEM3	0	4_MACS_peak_2445_lociStitched,1_MACS_peak_2449_lociStitched
EDF1	0	2_MACS_peak_32157_lociStitched
EDNRB	0	2_MACS_peak_8313_lociStitched
EEF1A1	0	3_MACS_peak_26869_lociStitched
EEF2	0	4_MACS_peak_14488_lociStitched
EFCAB2	0	1_MACS_peak_3221_lociStitched
EFCAB9	0	2_MACS_peak_25661_lociStitched
EFNA2	0	1_MACS_peak_14371_lociStitched
EIF2AK3	0	3_MACS_peak_16729_lociStitched,3_MACS_peak_16722_lociStitched
EIF3B	0	1_MACS_peak_27814_lociStitched
EIF4E3	0	3_MACS_peak_21468_lociStitched
EIF4G1	0	1_MACS_peak_22479_lociStitched
EIF5A	0	2_MACS_peak_12038_lociStitched
ELF2	1	1_MACS_peak_23749_lociStitched
ELK3	1	2_MACS_peak_7490_lociStitched
ELMO1	0	3_MACS_peak_28193_lociStitched
EMG1	0	1_MACS_peak_6479_lociStitched,2_MACS_peak_6477_lociStitched
ENAM	0	3_MACS_peak_23240_lociStitched,6_MACS_peak_23233_lociStitched
ENO2	0	1_MACS_peak_6479_lociStitched,2_MACS_peak_6477_lociStitched
ENO3	0	1_MACS_peak_11974_lociStitched
ENOPH1	0	2_MACS_peak_23376_lociStitched
ENPP6	0	1_MACS_peak_24022_lociStitched,2_MACS_peak_24020_lociStitched,3_MACS_peak_24030_lociStitched
EP300	0	2_MACS_peak_20427_lociStitched
EPC1	0	1_MACS_peak_3621_lociStitched
EPCAM	0	2_MACS_peak_16242_lociStitched,1_MACS_peak_16245_lociStitched,1_MACS_peak_16239_lociStitched
EPHB6	0	1_MACS_peak_29378_lociStitched
EPN2	0	2_MACS_peak_12206_lociStitched
EPR1	0	2_MACS_peak_13488_lociStitched
EPS15L1	0	3_MACS_peak_14873_lociStitched
EPS8L1	0	2_MACS_peak_15574_lociStitched
EPS8L2	0	1_MACS_peak_4694_lociStitched
ERGIC1	0	2_MACS_peak_25668_lociStitched
ERN1	0	2_MACS_peak_13128_lociStitched,3_MACS_peak_13141_lociStitched,2_MACS_peak_13146_lociStitched
ESRP2	0	2_MACS_peak_11508_lociStitched,1_MACS_peak_11515_lociStitched,4_MACS_peak_11510_lociStitched
ETS1	1	1_MACS_peak_6266_lociStitched,4_MACS_peak_6267_lociStitched
ETV3	1	3_MACS_peak_2061_lociStitched
ETV3L	0	3_MACS_peak_2061_lociStitched
EWSR1	0	1_MACS_peak_20090_lociStitched
EZH2	0	1_MACS_peak_29406_lociStitched
F11R	0	1_MACS_peak_2134_lociStitched
F2R	0	4_MACS_peak_24734_lociStitched
F2RL2	0	1_MACS_peak_24728_lociStitched
FAIM3	0	1_MACS_peak_2762_lociStitched
FAM100B	0	2_MACS_peak_13386_lociStitched
FAM102A	0	2_MACS_peak_31934_lociStitched
FAM107B	0	3_MACS_peak_3421_lociStitched
FAM108A1	0	1_MACS_peak_14395_lociStitched
FAM117A	0	2_MACS_peak_12908_lociStitched,1_MACS_peak_12907_lociStitched
FAM118B	0	1_MACS_peak_6244_lociStitched
FAM126B	0	4_MACS_peak_17803_lociStitched
FAM131A	0	1_MACS_peak_22479_lociStitched
FAM134C	0	2_MACS_peak_12691_lociStitched
FAM187B	0	3_MACS_peak_15102_lociStitched,2_MACS_peak_15100_lociStitched
FAM188A	0	1_MACS_peak_3460_lociStitched
FAM195B	0	1_MACS_peak_13580_lociStitched
FAM32A	0	5_MACS_peak_14843_lociStitched,4_MACS_peak_14851_lociStitched
FAM36A	0	1_MACS_peak_3218_lociStitched,1_MACS_peak_3219_lociStitched
FAM46C	0	6_MACS_peak_1606_lociStitched,4_MACS_peak_1598_lociStitched
FAM53A	0	2_MACS_peak_22713_lociStitched
FAM55C	0	3_MACS_peak_21602_lociStitched
FAM57B	0	2_MACS_peak_11156_lociStitched
FAM60A	0	2_MACS_peak_6767_lociStitched
FAM65A	0	4_MACS_peak_11473_lociStitched,2_MACS_peak_11470_lociStitched
FAM70A	0	3_MACS_peak_32928_lociStitched
FAM71A	0	1_MACS_peak_2872_lociStitched
FAM72A	0	2_MACS_peak_2712_lociStitched,3_MACS_peak_2707_lociStitched
FAM72B	0	2_MACS_peak_1645_lociStitched
FAM72D	0	2_MACS_peak_1671_lociStitched,2_MACS_peak_1674_lociStitched
FAM83D	0	1_MACS_peak_18909_lociStitched,3_MACS_peak_18911_lociStitched
FAM86A	0	4_MACS_peak_10722_lociStitched
FAM86C	0	1_MACS_peak_5644_lociStitched
FAM95B1	0	2_MACS_peak_31175_lociStitched
FANCF	0	4_MACS_peak_4996_lociStitched
FASTKD3	0	4_MACS_peak_24259_lociStitched
FAT1	0	2_MACS_peak_24129_lociStitched
FAU	0	3_MACS_peak_5400_lociStitched
FBXL15	0	1_MACS_peak_4331_lociStitched
FBXL17	0	1_MACS_peak_24969_lociStitched
FBXO10	0	2_MACS_peak_31153_lociStitched
FBXO16	0	1_MACS_peak_29865_lociStitched
FBXO18	0	1_MACS_peak_3326_lociStitched
FBXO44	0	6_MACS_peak_208_lociStitched
FBXW5	0	2_MACS_peak_32157_lociStitched
FCAMR	0	1_MACS_peak_2762_lociStitched
FCER1G	0	2_MACS_peak_2145_lociStitched,2_MACS_peak_2143_lociStitched
FCHSD2	0	1_MACS_peak_5674_lociStitched,1_MACS_peak_5672_lociStitched
FEM1B	0	5_MACS_peak_9974_lociStitched,3_MACS_peak_9982_lociStitched
FGF22	0	3_MACS_peak_14330_lociStitched
FICD	0	6_MACS_peak_7623_lociStitched
FKRP	0	1_MACS_peak_15387_lociStitched
FLAD1	0	2_MACS_peak_1933_lociStitched,2_MACS_peak_1935_lociStitched,2_MACS_peak_1943_lociStitched
FLI1	1	8_MACS_peak_6278_lociStitched,1_MACS_peak_6277_lociStitched
FLJ10038	0	1_MACS_peak_9709_lociStitched
FLJ13197	0	4_MACS_peak_23045_lociStitched
FLJ13224	0	2_MACS_peak_6767_lociStitched
FLJ25328	0	2_MACS_peak_14837_lociStitched
FLJ39739	0	1_MACS_peak_1670_lociStitched,1_MACS_peak_1757_lociStitched
FLJ43663	0	1_MACS_peak_29222_lociStitched
FLJ44054	0	1_MACS_peak_8495_lociStitched,2_MACS_peak_8496_lociStitched
FMNL1	0	5_MACS_peak_12780_lociStitched
FMO1	0	2_MACS_peak_2300_lociStitched
FMOD	0	2_MACS_peak_2638_lociStitched,2_MACS_peak_2633_lociStitched,2_MACS_peak_2635_lociStitched
FNBP1	0	2_MACS_peak_32019_lociStitched
FNBP4	0	2_MACS_peak_5209_lociStitched
FNDC3B	0	3_MACS_peak_22316_lociStitched,1_MACS_peak_22312_lociStitched,1_MACS_peak_22314_lociStitched
FNTA	0	2_MACS_peak_30028_lociStitched
FOSL2	1	2_MACS_peak_15982_lociStitched
FOXD4L5	1	1_MACS_peak_31239_lociStitched
FOXO3	1	2_MACS_peak_27166_lociStitched,3_MACS_peak_27201_lociStitched,3_MACS_peak_27181_lociStitched,4_MACS_peak_27185_lociStitched,7_MACS_peak_27189_lociStitched
FOXP2	1	1_MACS_peak_29033_lociStitched
FPGS	0	1_MACS_peak_31920_lociStitched
FRMD8	0	1_MACS_peak_5412_lociStitched
FSTL3	0	3_MACS_peak_14330_lociStitched
FXYD4	0	2_MACS_peak_3682_lociStitched,1_MACS_peak_3680_lociStitched
FXYD5	0	2_MACS_peak_15100_lociStitched
FYTTD1	0	1_MACS_peak_22679_lociStitched
FZD3	0	1_MACS_peak_29865_lociStitched
GAB1	0	5_MACS_peak_23794_lociStitched,3_MACS_peak_23801_lociStitched
GABPB1	0	1_MACS_peak_9709_lociStitched
GABRR2	0	5_MACS_peak_27008_lociStitched,1_MACS_peak_27007_lociStitched
GADD45B	0	1_MACS_peak_14436_lociStitched,2_MACS_peak_14443_lociStitched
GALK1	0	2_MACS_peak_13351_lociStitched
GALM	0	4_MACS_peak_16102_lociStitched
GALNT2	0	5_MACS_peak_3095_lociStitched,1_MACS_peak_3100_lociStitched,1_MACS_peak_3102_lociStitched
GAMT	0	2_MACS_peak_14376_lociStitched
GAPDH	0	1_MACS_peak_6451_lociStitched
GART	0	2_MACS_peak_19549_lociStitched
GAS2	0	4_MACS_peak_4996_lociStitched
GAS2L1	0	1_MACS_peak_20090_lociStitched
GAS6	0	1_MACS_peak_8495_lociStitched,2_MACS_peak_8496_lociStitched
GCNT7	0	2_MACS_peak_19240_lociStitched
GDF1	0	4_MACS_peak_14971_lociStitched
GDI2	0	2_MACS_peak_3319_lociStitched
GDPD3	0	2_MACS_peak_11156_lociStitched
GFI1	1	1_MACS_peak_1357_lociStitched
GGCX	0	1_MACS_peak_16645_lociStitched
GGPS1	0	2_MACS_peak_3166_lociStitched
GIMAP8	0	1_MACS_peak_29444_lociStitched,1_MACS_peak_29447_lociStitched
GJD3	0	4_MACS_peak_12625_lociStitched
GLCCI1	0	3_MACS_peak_27929_lociStitched
GLRX2	0	1_MACS_peak_2508_lociStitched
GLT25D2	0	1_MACS_peak_2431_lociStitched
GLT8D1	0	3_MACS_peak_21284_lociStitched
GMPS	0	1_MACS_peak_22160_lociStitched
GNAS	0	4_MACS_peak_19291_lociStitched
GNAS-AS	0	4_MACS_peak_19291_lociStitched
GNG7	0	2_MACS_peak_14455_lociStitched,1_MACS_peak_14458_lociStitched,3_MACS_peak_14452_lociStitched
GNL3	0	3_MACS_peak_21284_lociStitched
GNN	0	2_MACS_peak_7555_lociStitched
GOLPH3	0	1_MACS_peak_24346_lociStitched
GOPC	0	2_MACS_peak_27309_lociStitched
GP1BA	0	1_MACS_peak_11974_lociStitched
GP6	0	2_MACS_peak_15574_lociStitched
GP9	0	2_MACS_peak_21890_lociStitched
GPBP1	0	1_MACS_peak_24567_lociStitched
GPR160	0	1_MACS_peak_22281_lociStitched
GPR19	0	2_MACS_peak_6589_lociStitched
GPR25	0	1_MACS_peak_2574_lociStitched,2_MACS_peak_2569_lociStitched
GPR27	0	3_MACS_peak_21468_lociStitched
GPR3	0	2_MACS_peak_534_lociStitched
GPR44	0	2_MACS_peak_5272_lociStitched
GPR56	0	3_MACS_peak_11386_lociStitched
GPRIN3	0	7_MACS_peak_23449_lociStitched
GPS2	0	2_MACS_peak_12038_lociStitched
GPX4	0	1_MACS_peak_14354_lociStitched
GRB7	0	2_MACS_peak_12581_lociStitched
GRIN3B	0	2_MACS_peak_14352_lociStitched
GSDMB	0	4_MACS_peak_12597_lociStitched
GSK3B	0	2_MACS_peak_21746_lociStitched
GSPT1	0	4_MACS_peak_10857_lociStitched
GTPBP1	0	2_MACS_peak_20326_lociStitched,2_MACS_peak_20324_lociStitched
GTSF1L	0	1_MACS_peak_18957_lociStitched,2_MACS_peak_18955_lociStitched
H1FOO	0	2_MACS_peak_21916_lociStitched
H1FX	0	2_MACS_peak_21907_lociStitched
H3F3A	0	2_MACS_peak_2997_lociStitched,1_MACS_peak_3000_lociStitched
H3F3B	0	2_MACS_peak_13351_lociStitched
HABP4	0	1_MACS_peak_31573_lociStitched
HADH	0	3_MACS_peak_23584_lociStitched
HBP1	1	2_MACS_peak_28984_lociStitched
HCFC1	0	1_MACS_peak_33123_lociStitched
HDAC7	0	1_MACS_peak_6918_lociStitched
HEMGN	0	2_MACS_peak_31598_lociStitched
HERPUD1	0	5_MACS_peak_11357_lociStitched,1_MACS_peak_11362_lociStitched
HES1	1	2_MACS_peak_22592_lociStitched,2_MACS_peak_22596_lociStitched,1_MACS_peak_22590_lociStitched
HES6	1	3_MACS_peak_18310_lociStitched
HEXDC	0	2_MACS_peak_13623_lociStitched
HEY1	1	3_MACS_peak_30258_lociStitched
HEY2	1	2_MACS_peak_27360_lociStitched
HFE	0	3_MACS_peak_26212_lociStitched
HFE2	0	3_MACS_peak_1720_lociStitched,1_MACS_peak_1719_lociStitched
HGSNAT	0	2_MACS_peak_30028_lociStitched
HIPK2	0	2_MACS_peak_29311_lociStitched
HIRA	0	1_MACS_peak_19841_lociStitched
HIST1H1B	0	3_MACS_peak_26315_lociStitched,1_MACS_peak_26311_lociStitched
HIST1H1D	0	3_MACS_peak_26224_lociStitched,3_MACS_peak_26237_lociStitched,3_MACS_peak_26234_lociStitched
HIST1H1E	0	3_MACS_peak_26224_lociStitched,3_MACS_peak_26212_lociStitched
HIST1H1T	0	3_MACS_peak_26212_lociStitched
HIST1H2AC	0	3_MACS_peak_26212_lociStitched
HIST1H2AD	0	3_MACS_peak_26224_lociStitched,3_MACS_peak_26234_lociStitched
HIST1H2AE	0	3_MACS_peak_26224_lociStitched,3_MACS_peak_26234_lociStitched
HIST1H2AI	0	1_MACS_peak_26311_lociStitched
HIST1H2AJ	0	1_MACS_peak_26311_lociStitched
HIST1H2AK	0	1_MACS_peak_26311_lociStitched
HIST1H2AL	0	3_MACS_peak_26315_lociStitched,1_MACS_peak_26311_lociStitched
HIST1H2AM	0	3_MACS_peak_26315_lociStitched
HIST1H2BC	0	3_MACS_peak_26212_lociStitched
HIST1H2BD	0	3_MACS_peak_26224_lociStitched,3_MACS_peak_26212_lociStitched
HIST1H2BE	0	3_MACS_peak_26224_lociStitched
HIST1H2BF	0	3_MACS_peak_26224_lociStitched,3_MACS_peak_26234_lociStitched
HIST1H2BG	0	3_MACS_peak_26224_lociStitched,3_MACS_peak_26234_lociStitched
HIST1H2BH	0	3_MACS_peak_26237_lociStitched,3_MACS_peak_26234_lociStitched
HIST1H2BI	0	3_MACS_peak_26237_lociStitched,3_MACS_peak_26234_lociStitched
HIST1H2BL	0	1_MACS_peak_26311_lociStitched
HIST1H2BM	0	1_MACS_peak_26311_lociStitched
HIST1H2BN	0	1_MACS_peak_26311_lociStitched
HIST1H2BO	0	3_MACS_peak_26315_lociStitched
HIST1H3D	0	3_MACS_peak_26224_lociStitched,3_MACS_peak_26234_lociStitched
HIST1H3E	0	3_MACS_peak_26224_lociStitched,3_MACS_peak_26237_lociStitched,3_MACS_peak_26234_lociStitched
HIST1H3F	0	3_MACS_peak_26237_lociStitched,3_MACS_peak_26234_lociStitched
HIST1H3G	0	3_MACS_peak_26237_lociStitched,3_MACS_peak_26234_lociStitched
HIST1H3H	0	1_MACS_peak_26311_lociStitched
HIST1H3I	0	3_MACS_peak_26315_lociStitched,1_MACS_peak_26311_lociStitched
HIST1H3J	0	3_MACS_peak_26315_lociStitched
HIST1H4C	0	3_MACS_peak_26212_lociStitched
HIST1H4D	0	3_MACS_peak_26224_lociStitched
HIST1H4E	0	3_MACS_peak_26224_lociStitched,3_MACS_peak_26234_lociStitched
HIST1H4F	0	3_MACS_peak_26224_lociStitched,3_MACS_peak_26237_lociStitched,3_MACS_peak_26234_lociStitched
HIST1H4G	0	3_MACS_peak_26224_lociStitched,3_MACS_peak_26237_lociStitched,3_MACS_peak_26234_lociStitched
HIST1H4H	0	3_MACS_peak_26237_lociStitched,3_MACS_peak_26234_lociStitched
HIST1H4J	0	1_MACS_peak_26311_lociStitched
HIST1H4K	0	1_MACS_peak_26311_lociStitched
HIST1H4L	0	3_MACS_peak_26315_lociStitched,1_MACS_peak_26311_lociStitched
HIST2H2AA4	0	2_MACS_peak_1796_lociStitched,3_MACS_peak_1792_lociStitched,1_MACS_peak_1791_lociStitched
HIST2H2AB	0	2_MACS_peak_1796_lociStitched,3_MACS_peak_1792_lociStitched,1_MACS_peak_1791_lociStitched
HIST2H2AC	0	2_MACS_peak_1796_lociStitched,3_MACS_peak_1792_lociStitched,1_MACS_peak_1791_lociStitched
HIST2H2BC	0	2_MACS_peak_1796_lociStitched,3_MACS_peak_1792_lociStitched,1_MACS_peak_1791_lociStitched
HIST2H2BE	0	2_MACS_peak_1796_lociStitched,3_MACS_peak_1792_lociStitched,1_MACS_peak_1791_lociStitched
HIST2H2BF	0	3_MACS_peak_1792_lociStitched,1_MACS_peak_1791_lociStitched
HIST2H3A	0	2_MACS_peak_1796_lociStitched,3_MACS_peak_1792_lociStitched,1_MACS_peak_1791_lociStitched
HIST2H3D	0	3_MACS_peak_1792_lociStitched,1_MACS_peak_1791_lociStitched
HIST2H4B	0	3_MACS_peak_1792_lociStitched,1_MACS_peak_1791_lociStitched
HIST3H2A	0	1_MACS_peak_3059_lociStitched
HIST3H2BB	0	1_MACS_peak_3059_lociStitched
HIVEP1	0	5_MACS_peak_26029_lociStitched
HIVEP2	1	2_MACS_peak_27590_lociStitched
HIVEP3	0	3_MACS_peak_864_lociStitched
HLA-DMA	0	2_MACS_peak_26439_lociStitched
HLA-DMB	0	2_MACS_peak_26439_lociStitched
HLA-DOA	0	2_MACS_peak_26439_lociStitched
HMGB2	0	2_MACS_peak_23971_lociStitched
HMGN1	0	1_MACS_peak_19627_lociStitched
HMHA1	0	1_MACS_peak_14354_lociStitched,2_MACS_peak_14352_lociStitched
HMP19	0	2_MACS_peak_25710_lociStitched
HNRNPA0	0	1_MACS_peak_25265_lociStitched
HNRNPA2B1	0	4_MACS_peak_28074_lociStitched,2_MACS_peak_28078_lociStitched
HNRNPD	0	1_MACS_peak_23375_lociStitched
HNRNPF	0	2_MACS_peak_3682_lociStitched,1_MACS_peak_3680_lociStitched
HNRNPK	0	1_MACS_peak_31362_lociStitched
HNRNPL	0	2_MACS_peak_15168_lociStitched
HNRNPR	0	1_MACS_peak_396_lociStitched
HNRNPU	0	1_MACS_peak_3218_lociStitched,1_MACS_peak_3219_lociStitched
HNRNPUL1	0	2_MACS_peak_15239_lociStitched
HNRPDL	0	2_MACS_peak_23376_lociStitched
HOMER3	0	4_MACS_peak_14971_lociStitched
HPS4	0	1_MACS_peak_20029_lociStitched
HRH2	0	3_MACS_peak_25722_lociStitched
HS6ST1	0	3_MACS_peak_17216_lociStitched
HSCB	0	2_MACS_peak_20066_lociStitched
HSD11B1L	0	1_MACS_peak_14531_lociStitched
HSD17B1	0	2_MACS_peak_12691_lociStitched
HSD17B14	0	3_MACS_peak_15461_lociStitched
HSH2D	0	5_MACS_peak_14843_lociStitched,4_MACS_peak_14851_lociStitched,1_MACS_peak_14841_lociStitched
HSP90AB2P	0	6_MACS_peak_22887_lociStitched
HSP90B1	0	2_MACS_peak_7555_lociStitched
HSPA8	0	2_MACS_peak_6201_lociStitched
ICAM1	0	1_MACS_peak_14645_lociStitched
ICOSLG	0	1_MACS_peak_19748_lociStitched
ID3	0	1_MACS_peak_398_lociStitched
IDH2	0	2_MACS_peak_10376_lociStitched,5_MACS_peak_10371_lociStitched
IFFO1	0	1_MACS_peak_6451_lociStitched
IFITM1	0	2_MACS_peak_4670_lociStitched
IFITM2	0	2_MACS_peak_4670_lociStitched
IFITM3	0	2_MACS_peak_4670_lociStitched
IFITM5	0	2_MACS_peak_4670_lociStitched
IFNAR1	0	1_MACS_peak_19538_lociStitched,1_MACS_peak_19537_lociStitched
IFNAR2	0	3_MACS_peak_19526_lociStitched
IFNG	0	1_MACS_peak_7246_lociStitched
IFNGR2	0	3_MACS_peak_19540_lociStitched
IFT80	0	1_MACS_peak_22222_lociStitched
IGF1	0	3_MACS_peak_7545_lociStitched
IGF1R	0	3_MACS_peak_10459_lociStitched,1_MACS_peak_10464_lociStitched
IGJ	0	3_MACS_peak_23240_lociStitched,6_MACS_peak_23233_lociStitched
IGLL5	0	5_MACS_peak_19944_lociStitched,2_MACS_peak_19941_lociStitched
IKZF3	1	4_MACS_peak_12597_lociStitched
IL10RA	0	2_MACS_peak_6092_lociStitched
IL10RB	0	3_MACS_peak_19526_lociStitched
IL12A	0	1_MACS_peak_22219_lociStitched
IL16	0	4_MACS_peak_10217_lociStitched
IL22RA1	0	1_MACS_peak_426_lociStitched
IL24	0	1_MACS_peak_2762_lociStitched
IL28RA	0	1_MACS_peak_426_lociStitched,3_MACS_peak_427_lociStitched
IL3	0	2_MACS_peak_25178_lociStitched
IL34	0	2_MACS_peak_11575_lociStitched
IL5	0	1_MACS_peak_25200_lociStitched
IL6R	0	1_MACS_peak_1914_lociStitched,1_MACS_peak_1916_lociStitched
IL6ST	0	2_MACS_peak_24508_lociStitched
ILF3	0	3_MACS_peak_14667_lociStitched
IMMP2L	0	3_MACS_peak_29006_lociStitched
IMPDH2	0	1_MACS_peak_21194_lociStitched
INCA1	0	1_MACS_peak_11974_lociStitched
INO80	0	4_MACS_peak_9575_lociStitched
INPP4A	0	2_MACS_peak_16837_lociStitched,3_MACS_peak_16831_lociStitched,4_MACS_peak_16825_lociStitched,3_MACS_peak_16840_lociStitched,3_MACS_peak_16834_lociStitched
INSIG1	0	3_MACS_peak_29495_lociStitched
INSR	0	1_MACS_peak_14582_lociStitched
IQCJ	0	1_MACS_peak_22214_lociStitched
IQCJ-SCHIP1	0	1_MACS_peak_22214_lociStitched
IQGAP2	0	1_MACS_peak_24725_lociStitched,1_MACS_peak_24728_lociStitched
IQSEC1	0	4_MACS_peak_20742_lociStitched
IRAK1	0	1_MACS_peak_33123_lociStitched
IRF1	1	1_MACS_peak_25200_lociStitched,3_MACS_peak_25191_lociStitched,2_MACS_peak_25195_lociStitched
IRF2	1	1_MACS_peak_24035_lociStitched,2_MACS_peak_24044_lociStitched,5_MACS_peak_24038_lociStitched,2_MACS_peak_24054_lociStitched,3_MACS_peak_24057_lociStitched
IRF2BP2	0	3_MACS_peak_3148_lociStitched
IRF4	1	3_MACS_peak_25857_lociStitched
IRF5	1	1_MACS_peak_29179_lociStitched
IRS2	0	6_MACS_peak_8439_lociStitched
ISCU	0	6_MACS_peak_7623_lociStitched
ISG20	0	6_MACS_peak_10323_lociStitched
ISY1	0	3_MACS_peak_21893_lociStitched,2_MACS_peak_21897_lociStitched
ITCH	0	3_MACS_peak_18804_lociStitched
ITGA4	0	1_MACS_peak_17627_lociStitched
ITGA8	0	1_MACS_peak_3460_lociStitched
ITGB5	0	4_MACS_peak_21822_lociStitched,1_MACS_peak_21819_lociStitched
ITGB7	0	1_MACS_peak_7032_lociStitched
ITM2C	0	3_MACS_peak_18126_lociStitched
ITPKB	0	2_MACS_peak_3018_lociStitched,1_MACS_peak_3023_lociStitched,2_MACS_peak_3021_lociStitched
IVNS1ABP	0	1_MACS_peak_2459_lociStitched
IZUMO4	0	2_MACS_peak_14415_lociStitched,3_MACS_peak_14417_lociStitched
JAG1	0	2_MACS_peak_18532_lociStitched
JMJD6	0	3_MACS_peak_13405_lociStitched
JOSD1	0	2_MACS_peak_20324_lociStitched
JPH2	0	1_MACS_peak_18978_lociStitched
JSRP1	0	3_MACS_peak_14426_lociStitched,3_MACS_peak_14423_lociStitched
JUN	1	2_MACS_peak_1095_lociStitched
JUND	1	3_MACS_peak_14945_lociStitched
KANK1	0	2_MACS_peak_30879_lociStitched
KBTBD2	0	2_MACS_peak_28147_lociStitched
KCMF1	0	2_MACS_peak_16634_lociStitched
KCNA2	0	6_MACS_peak_1476_lociStitched
KCNA3	0	6_MACS_peak_1476_lociStitched
KCND1	0	5_MACS_peak_32553_lociStitched
KCNJ15	0	2_MACS_peak_19623_lociStitched
KCNJ4	0	4_MACS_peak_20313_lociStitched,2_MACS_peak_20317_lociStitched
KCNMB2	0	2_MACS_peak_22384_lociStitched
KCNN3	0	1_MACS_peak_1924_lociStitched,1_MACS_peak_1931_lociStitched,2_MACS_peak_1926_lociStitched
KCNQ1	0	3_MACS_peak_4740_lociStitched,1_MACS_peak_4731_lociStitched
KCNQ1OT1	0	3_MACS_peak_4740_lociStitched
KCP	0	1_MACS_peak_29179_lociStitched
KCTD11	0	2_MACS_peak_12038_lociStitched
KDELR3	0	2_MACS_peak_20317_lociStitched
KDSR	0	3_MACS_peak_14204_lociStitched
KEAP1	0	1_MACS_peak_14661_lociStitched
KIAA0125	0	3_MACS_peak_9271_lociStitched
KIAA0226	0	1_MACS_peak_22679_lociStitched
KIAA0240	0	1_MACS_peak_26636_lociStitched
KIAA0907	0	1_MACS_peak_1996_lociStitched,2_MACS_peak_1993_lociStitched
KIAA1267	0	2_MACS_peak_12813_lociStitched
KIAA1274	0	1_MACS_peak_3914_lociStitched
KIAA1370	0	5_MACS_peak_9768_lociStitched,2_MACS_peak_9776_lociStitched
KIAA1432	0	1_MACS_peak_30927_lociStitched
KIAA1683	0	3_MACS_peak_14945_lociStitched
KIAA2018	0	3_MACS_peak_21704_lociStitched
KIF1C	0	1_MACS_peak_11974_lociStitched
KIF21B	0	3_MACS_peak_2575_lociStitched
KIF22	0	2_MACS_peak_11143_lociStitched
KIF5A	0	2_MACS_peak_7149_lociStitched
KIRREL3	0	1_MACS_peak_6255_lociStitched
