From	To
BHLHE40	KLF16
BHLHE40	KLF3
BHLHE40	KLF6
BHLHE40	KLF9
BHLHE40	LTF
BHLHE40	MAF
BHLHE40	MAFG
BHLHE40	MAZ
BHLHE40	MEF2D
BHLHE40	MNX1
BHLHE40	MYC
BHLHE40	MZF1
BHLHE40	NFE2L1
BHLHE40	NFE2L2
BHLHE40	NFE2L3
BHLHE40	NFIC
BHLHE40	NFKB2
BHLHE40	NOTCH1
BHLHE40	NR1D1
BHLHE40	NR3C1
BHLHE40	RARA
BHLHE40	RARG
BHLHE40	RUNX3
BHLHE40	RXRA
BHLHE40	RXRB
BHLHE40	SMAD3
BHLHE40	SMAD7
BHLHE40	SREBF1
BHLHE40	TBX6
BHLHE40	TCF4
BHLHE40	THRA
BHLHE40	XBP1
BHLHE40	ZBTB38
BHLHE40	ZBTB7B
BHLHE40	ZFP62
BHLHE40	ZFP91
BHLHE40	ZNF114
BHLHE40	ZNF131
BHLHE40	ZNF217
BHLHE40	ZNF267
BHLHE40	ZNF283
BHLHE40	ZNF497
BHLHE40	ZNF524
BHLHE40	ZNF580
BHLHE40	ZNF581
BHLHE40	ZNF584
BHLHE40	ZNF688
BHLHE40	ZNF689
BHLHE40	ZNF740
BHLHE40	ZNF764
BHLHE40	ZNF768
BHLHE40	ZNF775
BHLHE40	ZNF784
BHLHE40	ZNF785
BHLHE40	ZNF837
CAMTA2	AIRE
CAMTA2	ARID3A
CAMTA2	BHLHE40
CAMTA2	DUX4
CAMTA2	FOSL1
CAMTA2	FOXH1
CAMTA2	FOXO3
CAMTA2	FOXR1
CAMTA2	HNF1B
CAMTA2	IRF2
CAMTA2	IRF4
CAMTA2	KLF13
CAMTA2	KLF16
CAMTA2	KLF3
CAMTA2	MAZ
CAMTA2	NFIC
CAMTA2	NR3C1
CAMTA2	PRDM1
CAMTA2	RARG
CAMTA2	SMAD7
CAMTA2	SREBF2
CAMTA2	ZBTB7A
CAMTA2	ZNF131
CAMTA2	ZNF740
CREB3L4	AIRE
CREB3L4	ARF1
CREB3L4	ARID3A
CREB3L4	ARID5A
CREB3L4	ATF4
CREB3L4	BCL6B
CREB3L4	BHLHE40
CREB3L4	CAMTA2
CREB3L4	CREB3L4
CREB3L4	CTCF
CREB3L4	CUX1
CREB3L4	E2F3
CREB3L4	E2F4
CREB3L4	ETV6
CREB3L4	FIZ1
CREB3L4	FOSL1
CREB3L4	FOXH1
CREB3L4	FOXO3
CREB3L4	GLI1
CREB3L4	HES1
CREB3L4	HNF1B
CREB3L4	HSF4
CREB3L4	IRF1
CREB3L4	IRF2
CREB3L4	IRF5
CREB3L4	JUNB
CREB3L4	KLF13
CREB3L4	KLF16
CREB3L4	KLF3
CREB3L4	KLF6
CREB3L4	KLF9
CREB3L4	LTF
CREB3L4	MAF
CREB3L4	MAFG
CREB3L4	MAZ
CREB3L4	MEF2D
CREB3L4	MYC
CREB3L4	MZF1
CREB3L4	NFE2L3
CREB3L4	NFKB2
CREB3L4	NR4A2
CREB3L4	POU2F1
CREB3L4	PRDM1
CREB3L4	RARA
CREB3L4	RXRA
CREB3L4	RXRB
CREB3L4	SMAD3
CREB3L4	SMAD7
CREB3L4	SREBF1
CREB3L4	SREBF2
CREB3L4	TBX6
CREB3L4	TCF4
CREB3L4	XBP1
CREB3L4	ZBTB3
CREB3L4	ZBTB38
CREB3L4	ZBTB7A
CREB3L4	ZBTB7B
CREB3L4	ZFP62
CREB3L4	ZFP91
CREB3L4	ZNF114
CREB3L4	ZNF131
CREB3L4	ZNF267
CREB3L4	ZNF497
CREB3L4	ZNF524
CREB3L4	ZNF580
CREB3L4	ZNF581
CREB3L4	ZNF584
CREB3L4	ZNF688
CREB3L4	ZNF689
CREB3L4	ZNF764
CREB3L4	ZNF768
CREB3L4	ZNF775
CREB3L4	ZNF784
CREB3L4	ZNF785
CREB3L4	ZNF837
CTCF	AIRE
CTCF	ARF1
CTCF	ARID3A
CTCF	ARID5A
CTCF	ATF4
CTCF	BCL6B
CTCF	BHLHE40
CTCF	CAMTA2
CTCF	CREB3L4
CTCF	CTCF
CTCF	CUX1
CTCF	DUX4
CTCF	E2F2
CTCF	E2F3
CTCF	E2F4
CTCF	ESRRA
CTCF	ETV6
CTCF	FIZ1
CTCF	FOSL1
CTCF	FOXH1
CTCF	FOXO3
CTCF	FOXR1
CTCF	GLI1
CTCF	HES1
CTCF	HNF1B
CTCF	HSF4
CTCF	IRF1
CTCF	IRF2
CTCF	IRF4
CTCF	IRF5
CTCF	JUNB
CTCF	KLF13
CTCF	KLF16
CTCF	KLF3
CTCF	KLF6
CTCF	KLF9
CTCF	LTF
CTCF	MAF
CTCF	MAFG
CTCF	MAZ
CTCF	MEF2D
CTCF	MNX1
CTCF	MYC
CTCF	MZF1
CTCF	NFAT5
CTCF	NFE2L1
CTCF	NFE2L2
CTCF	NFE2L3
CTCF	NFIC
CTCF	NFKB2
CTCF	NOTCH1
CTCF	NR1D1
CTCF	NR3C1
CTCF	NR4A2
CTCF	POU2F1
CTCF	PRDM1
CTCF	RARA
CTCF	RARG
