From	To
FOSL1	CREB1
FOSL1	CREB3L2
FOSL1	CREM
FOSL1	ERF
FOSL1	ESRRA
FOSL1	FIZ1
FOSL1	FOSB
FOSL1	FOSL1
FOSL1	GABPA
FOSL1	HBP1
FOSL1	IRF4
FOSL1	JUNB
FOSL1	KLF13
FOSL1	KLF2
FOSL1	KLF6
FOSL1	KLF9
FOSL1	MEF2C
FOSL1	MXI1
FOSL1	MYNN
FOSL1	MZF1
FOSL1	NFKB2
FOSL1	NR1D2
FOSL1	NR4A3
FOSL1	POU2F2
FOSL1	PRDM1
FOSL1	PRDM10
FOSL1	RARA
FOSL1	RAX2
FOSL1	RELA
FOSL1	RELB
FOSL1	RORA
FOSL1	RUNX1
FOSL1	TBX6
FOSL1	TCF12
FOSL1	TCF4
FOSL1	TP53
FOSL1	XBP1
FOSL1	ZBTB1
FOSL1	ZBTB20
FOSL1	ZBTB32
FOSL1	ZBTB38
FOSL1	ZBTB5
FOSL1	ZFP91
FOSL1	ZNF483
FOSL1	ZNF524
FOSL1	ZNF526
FOSL1	ZNF574
FOSL1	ZNF580
FOSL1	ZNF581
FOSL1	ZNF689
FOSL1	ZNF775
FOSL1	ZNF784
FOXN3	ARF4
FOXN3	BACH1
FOXN3	BCLAF1
FOXN3	BHLHE41
FOXN3	CHD2
FOXN3	CREB1
FOXN3	CREB3L2
FOXN3	ERF
FOXN3	FOSL1
FOXN3	FOXO3
FOXN3	HBP1
FOXN3	HES7
FOXN3	HIVEP2
FOXN3	IRF2
FOXN3	IRF4
FOXN3	IRF7
FOXN3	JUNB
FOXN3	KLF12
FOXN3	KLF13
FOXN3	KLF2
FOXN3	KLF6
FOXN3	KLF7
FOXN3	MEF2A
FOXN3	MEF2C
FOXN3	MXI1
FOXN3	MYNN
FOXN3	NFKB1
FOXN3	NR1D2
FOXN3	NR3C1
FOXN3	NR4A2
FOXN3	NR4A3
FOXN3	PAX5
FOXN3	POU2F2
FOXN3	PRDM1
FOXN3	RFX3
FOXN3	RFX7
FOXN3	RUNX1
FOXN3	SF1
FOXN3	SREBF2
FOXN3	TBX6
FOXN3	TCF4
FOXN3	XBP1
FOXN3	ZBTB20
FOXN3	ZBTB38
FOXN3	ZBTB5
FOXN3	ZFX
FOXN3	ZNF143
FOXN3	ZNF16
FOXN3	ZNF250
FOXN3	ZNF490
FOXN3	ZNF526
FOXN3	ZNF574
FOXN3	ZNF580
FOXN3	ZNF581
FOXN3	ZNF655
FOXN3	ZNF689
FOXN3	ZNF784
FOXN3	ZNF791
FOXO3	AIRE
FOXO3	ARF1
FOXO3	ARF4
FOXO3	BACH1
FOXO3	BBX
FOXO3	BCL6B
FOXO3	BCLAF1
FOXO3	BHLHE41
FOXO3	CEBPG
FOXO3	CHD2
FOXO3	CREB1
FOXO3	CREB3L2
FOXO3	CREM
FOXO3	ERF
FOXO3	ESRRA
FOXO3	FIZ1
FOXO3	FOSB
FOXO3	FOSL1
FOXO3	FOXN3
FOXO3	FOXO3
FOXO3	GABPA
FOXO3	GMEB2
FOXO3	HAP1
FOXO3	HBP1
FOXO3	HES7
FOXO3	HIVEP2
FOXO3	IRF2
FOXO3	IRF4
FOXO3	IRF7
FOXO3	JUN
FOXO3	JUNB
FOXO3	JUND
FOXO3	KLF12
FOXO3	KLF13
FOXO3	KLF15
FOXO3	KLF2
FOXO3	KLF6
FOXO3	KLF7
FOXO3	KLF9
FOXO3	MEF2A
FOXO3	MEF2C
FOXO3	MXI1
FOXO3	MYC
FOXO3	MYNN
FOXO3	MZF1
FOXO3	NFE2L2
FOXO3	NFKB1
FOXO3	NFKB2
FOXO3	NR1D2
FOXO3	NR3C1
FOXO3	NR4A2
FOXO3	NR4A3
FOXO3	PAX4
FOXO3	PAX5
FOXO3	POU2F2
FOXO3	PRDM1
FOXO3	PRDM10
FOXO3	RARA
FOXO3	RAX2
FOXO3	RELA
FOXO3	RELB
FOXO3	RFX1
FOXO3	RFX3
FOXO3	RFX7
FOXO3	RORA
FOXO3	RUNX1
FOXO3	SF1
FOXO3	SIN3A
FOXO3	SP3
FOXO3	SPI1
FOXO3	SREBF2
FOXO3	TBX6
FOXO3	TCF12
FOXO3	TCF4
FOXO3	TEAD1
FOXO3	TGIF2
FOXO3	TP53
FOXO3	XBP1
FOXO3	ZBTB1
FOXO3	ZBTB20
FOXO3	ZBTB32
FOXO3	ZBTB38
FOXO3	ZBTB5
FOXO3	ZFP62
FOXO3	ZFP91
FOXO3	ZFX
FOXO3	ZNF143
FOXO3	ZNF16
FOXO3	ZNF250
FOXO3	ZNF460
FOXO3	ZNF48
FOXO3	ZNF483
FOXO3	ZNF490
FOXO3	ZNF524
FOXO3	ZNF526
FOXO3	ZNF543
FOXO3	ZNF574
FOXO3	ZNF580
FOXO3	ZNF581
FOXO3	ZNF592
FOXO3	ZNF655
FOXO3	ZNF689
FOXO3	ZNF771
FOXO3	ZNF775
FOXO3	ZNF784
FOXO3	ZNF791
FOXO3	ZNF805
GABPA	AIRE
GABPA	ARF1
GABPA	ARF4
GABPA	BACH1
GABPA	BBX
GABPA	BCL6B
GABPA	BCLAF1
GABPA	BHLHE41
GABPA	CHD2
GABPA	CREB1
GABPA	CREB3L2
GABPA	CREM
GABPA	ERF
GABPA	ESRRA
GABPA	FIZ1
GABPA	FOSB
GABPA	FOSL1
GABPA	FOXN3
GABPA	FOXO3
GABPA	GABPA
GABPA	GMEB2
GABPA	HAP1
GABPA	HBP1
GABPA	HES7
GABPA	HIVEP2
GABPA	IRF2
GABPA	IRF4
GABPA	IRF7
GABPA	JUN
GABPA	JUNB
GABPA	JUND
GABPA	KLF12
GABPA	KLF13
GABPA	KLF15
GABPA	KLF2
GABPA	KLF6
GABPA	KLF7
GABPA	KLF9
GABPA	MEF2A
GABPA	MEF2C
GABPA	MXI1
GABPA	MYC
GABPA	MYNN
GABPA	MZF1
GABPA	NFE2L2
GABPA	NFKB1
GABPA	NFKB2
GABPA	NR1D2
GABPA	NR3C1
GABPA	NR4A2
GABPA	NR4A3
GABPA	PAX4
GABPA	PAX5
GABPA	POU2F2
GABPA	PRDM1
GABPA	PRDM10
GABPA	RARA
GABPA	RAX2
GABPA	RELA
GABPA	RELB
GABPA	RFX1
GABPA	RFX3
GABPA	RFX7
GABPA	RORA
GABPA	RUNX1
GABPA	SF1
GABPA	SIN3A
GABPA	SP3
GABPA	SPI1
GABPA	SREBF2
GABPA	TBX6
GABPA	TCF4
GABPA	TEAD1
GABPA	TGIF2
GABPA	TP53
GABPA	XBP1
GABPA	ZBTB1
GABPA	ZBTB20
GABPA	ZBTB32
GABPA	ZBTB38
GABPA	ZBTB5
GABPA	ZFP62
GABPA	ZFP91
GABPA	ZFX
GABPA	ZNF143
GABPA	ZNF16
GABPA	ZNF250
GABPA	ZNF460
GABPA	ZNF48
GABPA	ZNF483
GABPA	ZNF490
GABPA	ZNF524
GABPA	ZNF526
GABPA	ZNF543
GABPA	ZNF574
GABPA	ZNF580
GABPA	ZNF581
GABPA	ZNF592
GABPA	ZNF655
GABPA	ZNF689
GABPA	ZNF771
GABPA	ZNF775
GABPA	ZNF784
GABPA	ZNF791
GABPA	ZNF805
GMEB2	ARF4
GMEB2	BCL6B
GMEB2	BCLAF1
GMEB2	BHLHE41
GMEB2	CEBPG
GMEB2	CHD2
GMEB2	CREM
GMEB2	ESRRA
GMEB2	FOSB
GMEB2	FOSL1
GMEB2	GMEB2
GMEB2	HAP1
GMEB2	HBP1
GMEB2	HES7
GMEB2	HIVEP2
GMEB2	IRF2
GMEB2	KLF12
GMEB2	KLF2
GMEB2	KLF7
GMEB2	KLF9
GMEB2	MEF2C
GMEB2	MXI1
GMEB2	MYNN
GMEB2	NFE2L2
GMEB2	NR1D2
GMEB2	NR4A2
GMEB2	NR4A3
GMEB2	PRDM1
GMEB2	RARA
GMEB2	RFX1
GMEB2	RFX7
GMEB2	RORA
GMEB2	RUNX1
GMEB2	SIN3A
GMEB2	SP3
GMEB2	SREBF2
GMEB2	TCF12
GMEB2	TP53
GMEB2	ZBTB1
GMEB2	ZBTB32
GMEB2	ZBTB38
GMEB2	ZBTB5
GMEB2	ZFP62
GMEB2	ZFP91
GMEB2	ZNF143
GMEB2	ZNF16
GMEB2	ZNF250
GMEB2	ZNF460
GMEB2	ZNF48
GMEB2	ZNF490
GMEB2	ZNF543
GMEB2	ZNF592
GMEB2	ZNF655
GMEB2	ZNF689
GMEB2	ZNF771
GMEB2	ZNF791
GMEB2	ZNF805
HAP1	BHLHE41
HAP1	HIVEP2
HAP1	MEF2C
HAP1	TBX6
HAP1	ZBTB1
HAP1	ZBTB38
HAP1	ZNF574
HBP1	ARF1
HBP1	ARF4
HBP1	BACH1
HBP1	BBX
HBP1	BCL6B
HBP1	BCLAF1
HBP1	BHLHE41
HBP1	CEBPG
HBP1	CHD2
HBP1	CREB1
HBP1	CREB3L2
HBP1	CREM
HBP1	ERF
HBP1	ESRRA
HBP1	FOSB
HBP1	FOXN3
HBP1	FOXO3
HBP1	GABPA
HBP1	HBP1
HBP1	HES7
HBP1	HIVEP2
HBP1	IRF2
HBP1	IRF4
HBP1	IRF7
HBP1	JUNB
HBP1	JUND
HBP1	KLF12
HBP1	KLF13
HBP1	KLF15
HBP1	KLF2
HBP1	KLF6
HBP1	KLF7
HBP1	KLF9
HBP1	MEF2A
HBP1	MEF2C
HBP1	MXI1
HBP1	MYC
HBP1	MZF1
HBP1	NFE2L2
HBP1	NFKB1
HBP1	NR1D2
HBP1	NR3C1
HBP1	NR4A2
HBP1	NR4A3
HBP1	PAX5
HBP1	POU2F2
HBP1	PRDM1
HBP1	PRDM10
HBP1	RARA
HBP1	RAX2
HBP1	RELA
HBP1	RFX1
HBP1	RFX3
HBP1	RFX7
HBP1	RORA
HBP1	RUNX1
HBP1	SF1
HBP1	SIN3A
HBP1	SP3
HBP1	SPI1
HBP1	SREBF2
HBP1	TBX6
HBP1	TCF12
HBP1	TCF4
HBP1	TEAD1
HBP1	TP53
HBP1	XBP1
HBP1	ZBTB1
HBP1	ZBTB20
HBP1	ZBTB32
HBP1	ZBTB38
HBP1	ZBTB5
HBP1	ZFP62
HBP1	ZFP91
HBP1	ZNF143
HBP1	ZNF16
HBP1	ZNF250
HBP1	ZNF48
HBP1	ZNF483
HBP1	ZNF526
HBP1	ZNF574
HBP1	ZNF580
HBP1	ZNF581
HBP1	ZNF592
HBP1	ZNF655
HBP1	ZNF689
HBP1	ZNF771
HBP1	ZNF775
HBP1	ZNF784
HES7	AIRE
HES7	ARF1
HES7	ARF4
HES7	BACH1
HES7	BBX
HES7	BCLAF1
HES7	BHLHE41
HES7	CEBPG
HES7	CHD2
HES7	CREB1
HES7	CREB3L2
HES7	CREM
HES7	ERF
HES7	ESRRA
HES7	FOSL1
HES7	FOXN3
HES7	FOXO3
HES7	GABPA
HES7	GMEB2
HES7	HAP1
HES7	HBP1
HES7	HES7
HES7	HIVEP2
HES7	IRF2
HES7	IRF4
HES7	IRF7
HES7	JUN
HES7	JUNB
HES7	JUND
HES7	KLF12
HES7	KLF13
HES7	KLF15
HES7	KLF2
HES7	KLF9
HES7	MEF2A
HES7	MEF2C
HES7	MXI1
HES7	MYC
HES7	MZF1
HES7	NFE2L2
HES7	NFKB1
HES7	NFKB2
HES7	NR1D2
HES7	NR3C1
HES7	NR4A2
HES7	NR4A3
HES7	PAX4
HES7	PAX5
HES7	POU2F2
HES7	PRDM1
HES7	RARA
HES7	RELA
HES7	RELB
HES7	RFX1
HES7	RFX3
HES7	RFX7
HES7	RORA
HES7	RUNX1
HES7	SF1
HES7	SIN3A
HES7	SP3
HES7	SPI1
HES7	SREBF2
HES7	TBX6
HES7	TCF12
HES7	TEAD1
HES7	TGIF2
HES7	XBP1
HES7	ZBTB1
HES7	ZBTB20
HES7	ZBTB38
HES7	ZFP62
HES7	ZFP91
HES7	ZFX
HES7	ZNF16
HES7	ZNF250
HES7	ZNF48
HES7	ZNF483
HES7	ZNF490
HES7	ZNF526
HES7	ZNF574
HES7	ZNF580
HES7	ZNF581
HES7	ZNF592
HES7	ZNF689
HES7	ZNF771
HES7	ZNF775
HES7	ZNF784
HES7	ZNF791
HIVEP2	ARF1
HIVEP2	ARF4
HIVEP2	BACH1
HIVEP2	BBX
HIVEP2	BCL6B
HIVEP2	BCLAF1
HIVEP2	BHLHE41
HIVEP2	CEBPG
HIVEP2	CHD2
HIVEP2	CREB1
HIVEP2	CREB3L2
HIVEP2	CREM
HIVEP2	ERF
HIVEP2	ESRRA
HIVEP2	FIZ1
HIVEP2	FOSB
HIVEP2	FOSL1
HIVEP2	GABPA
HIVEP2	GMEB2
HIVEP2	HES7
HIVEP2	HIVEP2
HIVEP2	IRF2
HIVEP2	IRF4
HIVEP2	IRF7
HIVEP2	JUNB
HIVEP2	KLF12
HIVEP2	KLF13
HIVEP2	KLF2
HIVEP2	KLF6
HIVEP2	KLF7
HIVEP2	MEF2A
HIVEP2	MEF2C
HIVEP2	MXI1
HIVEP2	MYC
HIVEP2	NFKB1
HIVEP2	NFKB2
HIVEP2	NR3C1
HIVEP2	NR4A2
HIVEP2	PAX4
HIVEP2	PAX5
HIVEP2	POU2F2
HIVEP2	PRDM1
HIVEP2	PRDM10
HIVEP2	RARA
HIVEP2	RELA
HIVEP2	RELB
HIVEP2	RFX1
HIVEP2	RUNX1
HIVEP2	SF1
HIVEP2	SIN3A
HIVEP2	SP3
HIVEP2	SREBF2
HIVEP2	TBX6
HIVEP2	TCF12
HIVEP2	TGIF2
HIVEP2	TP53
HIVEP2	XBP1
HIVEP2	ZBTB1
HIVEP2	ZBTB20
HIVEP2	ZBTB38
HIVEP2	ZBTB5
HIVEP2	ZFP62
HIVEP2	ZFX
HIVEP2	ZNF48
HIVEP2	ZNF483
HIVEP2	ZNF490
HIVEP2	ZNF524
HIVEP2	ZNF526
HIVEP2	ZNF574
HIVEP2	ZNF580
HIVEP2	ZNF581
HIVEP2	ZNF592
HIVEP2	ZNF689
HIVEP2	ZNF771
HIVEP2	ZNF775
HIVEP2	ZNF784
HIVEP2	ZNF791
IRF2	ARF1
IRF2	BACH1
IRF2	BBX
IRF2	BCLAF1
IRF2	BHLHE41
IRF2	CHD2
IRF2	CREB1
IRF2	CREB3L2
IRF2	CREM
IRF2	FIZ1
IRF2	FOSB
IRF2	FOSL1
IRF2	FOXN3
IRF2	FOXO3
IRF2	GABPA
IRF2	HES7
IRF2	HIVEP2
IRF2	IRF2
IRF2	IRF4
IRF2	IRF7
IRF2	JUN
IRF2	JUNB
IRF2	JUND
IRF2	KLF12
IRF2	KLF13
IRF2	KLF2
IRF2	KLF6
IRF2	KLF7
IRF2	KLF9
IRF2	MEF2A
IRF2	MEF2C
IRF2	MXI1
IRF2	NFE2L2
IRF2	NFKB1
IRF2	NFKB2
IRF2	NR1D2
IRF2	NR3C1
IRF2	NR4A2
IRF2	NR4A3
IRF2	PAX4
IRF2	PAX5
IRF2	PRDM1
IRF2	RARA
IRF2	RELA
IRF2	RFX3
IRF2	RFX7
IRF2	RORA
IRF2	RUNX1
IRF2	SF1
IRF2	SIN3A
IRF2	SP3
IRF2	SPI1
IRF2	TBX6
IRF2	TCF4
IRF2	TEAD1
IRF2	TGIF2
IRF2	TP53
IRF2	XBP1
IRF2	ZBTB1
IRF2	ZBTB20
IRF2	ZBTB38
IRF2	ZBTB5
IRF2	ZFP62
IRF2	ZFP91
IRF2	ZNF143
IRF2	ZNF16
IRF2	ZNF250
IRF2	ZNF460
IRF2	ZNF48
IRF2	ZNF483
IRF2	ZNF490
IRF2	ZNF524
IRF2	ZNF543
IRF2	ZNF574
IRF2	ZNF580
IRF2	ZNF581
IRF2	ZNF592
IRF2	ZNF771
IRF2	ZNF784
IRF2	ZNF791
IRF2	ZNF805
IRF4	AIRE
IRF4	ARF1
IRF4	ARF4
IRF4	BACH1
IRF4	BBX
IRF4	BCL6B
IRF4	BCLAF1
IRF4	BHLHE41
IRF4	CEBPG
IRF4	CHD2
IRF4	CREB1
IRF4	CREB3L2
IRF4	CREM
IRF4	ESRRA
IRF4	FIZ1
IRF4	FOSB
IRF4	FOSL1
IRF4	FOXN3
IRF4	FOXO3
IRF4	GMEB2
IRF4	HAP1
IRF4	HBP1
IRF4	HES7
IRF4	HIVEP2
IRF4	IRF2
IRF4	IRF4
IRF4	IRF7
IRF4	JUN
IRF4	JUNB
IRF4	KLF12
IRF4	KLF13
IRF4	KLF15
IRF4	KLF2
IRF4	KLF6
IRF4	KLF7
IRF4	KLF9
IRF4	MEF2A
IRF4	MEF2C
IRF4	MXI1
IRF4	MYC
IRF4	MYNN
IRF4	MZF1
IRF4	NFE2L2
IRF4	NFKB1
IRF4	NR3C1
IRF4	NR4A2
IRF4	NR4A3
IRF4	PAX4
IRF4	PAX5
IRF4	PRDM1
IRF4	RARA
IRF4	RAX2
IRF4	RELA
IRF4	RFX1
IRF4	RFX3
IRF4	RFX7
IRF4	RORA
IRF4	RUNX1
IRF4	SIN3A
IRF4	SP3
IRF4	SPI1
IRF4	TBX6
IRF4	TCF12
IRF4	TCF4
IRF4	TGIF2
IRF4	TP53
IRF4	XBP1
IRF4	ZBTB1
IRF4	ZBTB20
IRF4	ZBTB32
IRF4	ZBTB38
IRF4	ZBTB5
IRF4	ZFP62
IRF4	ZFX
IRF4	ZNF16
IRF4	ZNF250
IRF4	ZNF460
IRF4	ZNF48
IRF4	ZNF483
IRF4	ZNF490
IRF4	ZNF524
IRF4	ZNF543
IRF4	ZNF574
IRF4	ZNF580
IRF4	ZNF581
IRF4	ZNF592
IRF4	ZNF655
IRF4	ZNF689
IRF4	ZNF771
IRF4	ZNF784
IRF4	ZNF791
IRF4	ZNF805
IRF7	AIRE
IRF7	ARF1
IRF7	ARF4
IRF7	BACH1
IRF7	BBX
IRF7	BCL6B
IRF7	BCLAF1
IRF7	BHLHE41
IRF7	CEBPG
IRF7	CHD2
IRF7	CREB1
IRF7	CREB3L2
IRF7	CREM
IRF7	ESRRA
IRF7	FIZ1
IRF7	FOSB
IRF7	FOSL1
IRF7	FOXN3
IRF7	FOXO3
IRF7	GABPA
IRF7	GMEB2
IRF7	HAP1
IRF7	HBP1
IRF7	HES7
IRF7	HIVEP2
IRF7	IRF2
IRF7	IRF4
IRF7	IRF7
IRF7	JUN
IRF7	JUNB
IRF7	JUND
IRF7	KLF12
IRF7	KLF13
IRF7	KLF2
IRF7	KLF6
IRF7	KLF7
IRF7	KLF9
IRF7	MEF2A
IRF7	MEF2C
IRF7	MXI1
IRF7	MYC
IRF7	MYNN
IRF7	NFE2L2
IRF7	NFKB1
IRF7	NR1D2
IRF7	NR3C1
IRF7	NR4A2
IRF7	NR4A3
IRF7	PAX4
IRF7	PAX5
IRF7	POU2F2
IRF7	PRDM1
IRF7	PRDM10
IRF7	RARA
IRF7	RAX2
IRF7	RELA
IRF7	RELB
IRF7	RFX1
IRF7	RFX3
IRF7	RFX7
IRF7	RORA
IRF7	RUNX1
IRF7	SF1
IRF7	SIN3A
IRF7	SP3
IRF7	SREBF2
IRF7	TBX6
IRF7	TCF12
IRF7	TCF4
IRF7	TEAD1
IRF7	TGIF2
IRF7	TP53
IRF7	XBP1
IRF7	ZBTB1
IRF7	ZBTB20
IRF7	ZBTB38
IRF7	ZBTB5
IRF7	ZFP62
IRF7	ZFP91
IRF7	ZFX
IRF7	ZNF143
IRF7	ZNF16
IRF7	ZNF250
IRF7	ZNF460
IRF7	ZNF48
IRF7	ZNF483
IRF7	ZNF490
IRF7	ZNF524
IRF7	ZNF543
IRF7	ZNF574
IRF7	ZNF580
IRF7	ZNF581
IRF7	ZNF592
IRF7	ZNF655
IRF7	ZNF689
IRF7	ZNF771
IRF7	ZNF775
IRF7	ZNF784
IRF7	ZNF791
IRF7	ZNF805
JUN	ARF1
JUN	ARF4
JUN	BACH1
JUN	BCL6B
JUN	BCLAF1
JUN	BHLHE41
JUN	CHD2
JUN	CREB1
JUN	CREB3L2
JUN	CREM
JUN	ERF
JUN	ESRRA
JUN	FIZ1
JUN	FOSB
JUN	FOSL1
JUN	FOXN3
JUN	FOXO3
JUN	GABPA
JUN	GMEB2
JUN	HAP1
JUN	HBP1
JUN	HES7
JUN	HIVEP2
JUN	IRF2
JUN	IRF4
JUN	JUN
JUN	JUNB
JUN	JUND
JUN	KLF12
JUN	KLF13
JUN	KLF2
JUN	KLF6
JUN	KLF9
JUN	MEF2C
JUN	MXI1
JUN	MYC
JUN	MYNN
JUN	MZF1
JUN	NFE2L2
JUN	NFKB2
JUN	NR1D2
JUN	NR4A3
JUN	PAX5
JUN	POU2F2
JUN	PRDM1
JUN	PRDM10
JUN	RARA
JUN	RAX2
JUN	RELA
JUN	RELB
JUN	RFX1
JUN	RFX3
JUN	RFX7
JUN	RORA
JUN	RUNX1
JUN	SF1
JUN	SIN3A
JUN	SP3
JUN	SPI1
JUN	SREBF2
JUN	TBX6
JUN	TCF12
JUN	TCF4
JUN	TEAD1
JUN	TGIF2
JUN	TP53
JUN	XBP1
JUN	ZBTB1
JUN	ZBTB20
JUN	ZBTB32
JUN	ZBTB38
JUN	ZBTB5
JUN	ZFP62
JUN	ZFP91
JUN	ZFX
JUN	ZNF143
JUN	ZNF16
JUN	ZNF250
JUN	ZNF460
JUN	ZNF48
JUN	ZNF483
JUN	ZNF490
JUN	ZNF524
JUN	ZNF526
JUN	ZNF543
JUN	ZNF574
JUN	ZNF580
JUN	ZNF581
JUN	ZNF592
JUN	ZNF655
JUN	ZNF689
JUN	ZNF771
JUN	ZNF775
JUN	ZNF784
JUN	ZNF791
JUN	ZNF805
JUNB	ARF1
JUNB	ARF4
JUNB	BACH1
JUNB	BCL6B
JUNB	BCLAF1
JUNB	BHLHE41
JUNB	CHD2
JUNB	CREB1
JUNB	CREB3L2
JUNB	CREM
JUNB	ERF
JUNB	ESRRA
JUNB	FIZ1
JUNB	FOSB
JUNB	FOSL1
JUNB	FOXN3
JUNB	FOXO3
JUNB	GABPA
JUNB	HAP1
JUNB	HBP1
JUNB	HES7
JUNB	HIVEP2
JUNB	IRF4
JUNB	JUN
JUNB	JUNB
JUNB	JUND
JUNB	KLF12
JUNB	KLF13
JUNB	KLF2
JUNB	KLF6
JUNB	KLF9
JUNB	MEF2C
JUNB	MXI1
JUNB	MYNN
JUNB	MZF1
JUNB	NFE2L2
JUNB	NFKB2
JUNB	NR1D2
JUNB	NR3C1
JUNB	NR4A2
JUNB	NR4A3
JUNB	PAX4
JUNB	POU2F2
JUNB	PRDM1
JUNB	PRDM10
JUNB	RARA
JUNB	RAX2
JUNB	RELA
JUNB	RELB
JUNB	RFX1
JUNB	RFX3
JUNB	RORA
JUNB	RUNX1
JUNB	SF1
JUNB	SIN3A
JUNB	SPI1
JUNB	SREBF2
JUNB	TBX6
JUNB	TCF12
JUNB	TCF4
JUNB	TEAD1
JUNB	TGIF2
JUNB	TP53
JUNB	XBP1
JUNB	ZBTB1
JUNB	ZBTB20
JUNB	ZBTB32
JUNB	ZBTB38
JUNB	ZBTB5
JUNB	ZFP62
JUNB	ZFP91
JUNB	ZFX
JUNB	ZNF143
JUNB	ZNF16
JUNB	ZNF250
JUNB	ZNF460
JUNB	ZNF483
JUNB	ZNF524
JUNB	ZNF526
JUNB	ZNF543
JUNB	ZNF574
JUNB	ZNF580
JUNB	ZNF581
JUNB	ZNF592
JUNB	ZNF689
JUNB	ZNF775
JUNB	ZNF784
JUNB	ZNF805
JUND	AIRE
JUND	ARF1
JUND	ARF4
JUND	BACH1
JUND	BBX
JUND	BCL6B
JUND	BCLAF1
JUND	BHLHE41
JUND	CEBPG
JUND	CHD2
JUND	CREB1
JUND	CREB3L2
JUND	CREM
JUND	ERF
JUND	ESRRA
JUND	FIZ1
JUND	FOSB
JUND	FOSL1
JUND	FOXN3
JUND	FOXO3
JUND	GABPA
JUND	GMEB2
JUND	HAP1
JUND	HBP1
JUND	HES7
JUND	HIVEP2
JUND	IRF2
JUND	IRF4
JUND	IRF7
JUND	JUN
JUND	JUNB
JUND	JUND
JUND	KLF12
JUND	KLF13
JUND	KLF2
JUND	KLF6
JUND	KLF7
JUND	KLF9
JUND	MEF2A
JUND	MEF2C
JUND	MXI1
JUND	MYC
JUND	MYNN
JUND	MZF1
JUND	NFE2L2
JUND	NFKB1
JUND	NFKB2
JUND	NR1D2
JUND	NR3C1
JUND	NR4A2
JUND	NR4A3
JUND	PAX4
JUND	PAX5
JUND	POU2F2
JUND	PRDM1
JUND	PRDM10
JUND	RARA
JUND	RAX2
JUND	RELA
JUND	RELB
JUND	RFX1
JUND	RFX3
JUND	RFX7
JUND	RORA
JUND	RUNX1
JUND	SF1
JUND	SIN3A
JUND	SP3
JUND	SPI1
JUND	SREBF2
JUND	TBX6
JUND	TCF12
JUND	TCF4
JUND	TEAD1
JUND	TGIF2
JUND	TP53
JUND	XBP1
JUND	ZBTB1
JUND	ZBTB20
JUND	ZBTB32
JUND	ZBTB38
JUND	ZBTB5
JUND	ZFP62
JUND	ZFP91
JUND	ZFX
JUND	ZNF143
JUND	ZNF16
JUND	ZNF250
JUND	ZNF460
JUND	ZNF48
JUND	ZNF483
JUND	ZNF490
JUND	ZNF524
JUND	ZNF526
JUND	ZNF543
JUND	ZNF574
JUND	ZNF580
JUND	ZNF581
JUND	ZNF592
JUND	ZNF655
JUND	ZNF689
JUND	ZNF771
JUND	ZNF775
JUND	ZNF784
JUND	ZNF791
JUND	ZNF805
KLF12	AIRE
KLF12	ARF1
KLF12	ARF4
KLF12	BACH1
KLF12	BBX
KLF12	BCL6B
KLF12	BCLAF1
KLF12	BHLHE41
KLF12	CHD2
KLF12	CREB1
KLF12	CREB3L2
KLF12	CREM
KLF12	ERF
KLF12	ESRRA
KLF12	FIZ1
KLF12	FOSB
KLF12	FOSL1
KLF12	FOXN3
KLF12	FOXO3
KLF12	GABPA
KLF12	GMEB2
KLF12	HAP1
KLF12	HBP1
KLF12	HES7
KLF12	HIVEP2
KLF12	IRF2
KLF12	IRF4
KLF12	IRF7
KLF12	JUN
KLF12	JUNB
KLF12	JUND
KLF12	KLF12
KLF12	KLF13
KLF12	KLF15
KLF12	KLF2
KLF12	KLF6
KLF12	KLF7
KLF12	KLF9
KLF12	MEF2A
KLF12	MEF2C
KLF12	MXI1
KLF12	MYC
KLF12	MYNN
KLF12	MZF1
KLF12	NFE2L2
KLF12	NFKB1
KLF12	NFKB2
KLF12	NR1D2
KLF12	NR3C1
KLF12	NR4A2
KLF12	NR4A3
KLF12	PAX4
KLF12	PAX5
KLF12	POU2F2
KLF12	PRDM1
KLF12	PRDM10
KLF12	RARA
KLF12	RAX2
KLF12	RELA
KLF12	RELB
KLF12	RFX1
KLF12	RFX3
KLF12	RFX7
KLF12	RORA
KLF12	RUNX1
KLF12	SF1
KLF12	SIN3A
KLF12	SP3
KLF12	SPI1
KLF12	SREBF2
KLF12	TBX6
KLF12	TCF12
KLF12	TEAD1
KLF12	TGIF2
KLF12	TP53
KLF12	XBP1
KLF12	ZBTB1
KLF12	ZBTB20
KLF12	ZBTB32
KLF12	ZBTB38
KLF12	ZBTB5
KLF12	ZFP62
KLF12	ZFP91
KLF12	ZFX
KLF12	ZNF143
KLF12	ZNF16
KLF12	ZNF250
KLF12	ZNF460
KLF12	ZNF48
KLF12	ZNF483
KLF12	ZNF490
KLF12	ZNF524
KLF12	ZNF526
KLF12	ZNF543
KLF12	ZNF574
KLF12	ZNF580
KLF12	ZNF581
KLF12	ZNF592
KLF12	ZNF655
KLF12	ZNF689
KLF12	ZNF771
KLF12	ZNF775
KLF12	ZNF784
KLF12	ZNF791
KLF12	ZNF805
KLF13	ARF4
KLF13	BACH1
KLF13	BBX
KLF13	BCL6B
KLF13	BCLAF1
KLF13	BHLHE41
KLF13	CREB1
KLF13	ERF
