From	To
ATF5	KLF2
ATF5	KLF6
ATF5	KLF9
ATF5	MAF
ATF5	MAFF
ATF5	MAZ
ATF5	MEF2C
ATF5	MEF2D
ATF5	MNT
ATF5	MYBL2
ATF5	NFATC2
ATF5	NFE2L2
ATF5	NFE2L3
ATF5	NFIC
ATF5	NFIX
ATF5	NR1I3
ATF5	NR3C1
ATF5	PBX4
ATF5	POU2F1
ATF5	PRDM1
ATF5	RARA
ATF5	RARG
ATF5	RUNX1
ATF5	RUNX2
ATF5	RUNX3
ATF5	RXRB
ATF5	SF1
ATF5	SIN3A
ATF5	SMAD2
ATF5	SMAD7
ATF5	SOX11
ATF5	SOX15
ATF5	SREBF1
ATF5	SRF
ATF5	TBX6
ATF5	TCF3
ATF5	TCFL5
ATF5	TEF
ATF5	TFAP2A
ATF5	THAP1
ATF5	USF1
ATF5	XBP1
ATF5	ZBTB1
ATF5	ZBTB38
ATF5	ZBTB44
ATF5	ZBTB7B
ATF5	ZEB1
ATF5	ZFP62
ATF5	ZFP91
ATF5	ZNF114
ATF5	ZNF132
ATF5	ZNF143
ATF5	ZNF217
ATF5	ZNF219
ATF5	ZNF334
ATF5	ZNF335
ATF5	ZNF367
ATF5	ZNF436
ATF5	ZNF48
ATF5	ZNF490
ATF5	ZNF497
ATF5	ZNF524
ATF5	ZNF580
ATF5	ZNF581
ATF5	ZNF584
ATF5	ZNF652
ATF5	ZNF681
ATF5	ZNF687
ATF5	ZNF740
ATF5	ZNF775
ATF5	ZNF784
ATF5	ZNF791
ATF5	ZNF837
ATF6	ARF1
ATF6	ARNT
ATF6	ATF5
ATF6	CREB3L4
ATF6	CTCF
ATF6	CTCFL
ATF6	CUX1
ATF6	DEAF1
ATF6	E2F2
ATF6	E2F3
ATF6	FLI1
ATF6	FOSB
ATF6	FOSL1
ATF6	FOSL2
ATF6	FOXP2
ATF6	FOXR1
ATF6	HES7
ATF6	HINFP
ATF6	IRF1
ATF6	IRF2
ATF6	JUNB
ATF6	JUND
ATF6	KLF1
ATF6	KLF13
ATF6	KLF16
ATF6	KLF9
ATF6	MAF
ATF6	MAZ
ATF6	MEF2C
ATF6	MEF2D
ATF6	MNT
ATF6	MYBL2
ATF6	NFE2L3
ATF6	NFIX
ATF6	NR1I3
ATF6	NR3C1
ATF6	PBX4
ATF6	PRDM1
ATF6	RARA
ATF6	RUNX2
ATF6	RXRB
ATF6	SF1
ATF6	SIN3A
ATF6	SMAD7
ATF6	SOX15
ATF6	SREBF1
ATF6	TBX6
ATF6	TCF3
ATF6	TCFL5
ATF6	TEF
ATF6	TFAP2A
ATF6	THAP1
ATF6	XBP1
ATF6	ZBTB38
ATF6	ZBTB44
ATF6	ZBTB7B
ATF6	ZFP62
ATF6	ZNF132
ATF6	ZNF143
ATF6	ZNF217
ATF6	ZNF334
ATF6	ZNF335
ATF6	ZNF367
ATF6	ZNF48
ATF6	ZNF490
ATF6	ZNF497
ATF6	ZNF584
ATF6	ZNF681
ATF6	ZNF687
ATF6	ZNF775
ATF6	ZNF791
ATF6	ZNF837
CAMTA2	ARID3A
CAMTA2	DMRTC2
CAMTA2	FOSB
CAMTA2	FOSL1
CAMTA2	FOSL2
CAMTA2	FOXO3
CAMTA2	GMEB2
CAMTA2	IKZF3
CAMTA2	IRF2
CAMTA2	IRF4
CAMTA2	KLF13
CAMTA2	KLF16
CAMTA2	NFE2L2
CAMTA2	NFIC
CAMTA2	NR1I3
CAMTA2	NR3C1
CAMTA2	PBX4
CAMTA2	PRDM1
CAMTA2	RARG
CAMTA2	RUNX1
CAMTA2	RUNX2
CAMTA2	SMAD7
CAMTA2	TEF
CAMTA2	USF1
CAMTA2	ZBTB1
CAMTA2	ZBTB44
CAMTA2	ZNF143
CAMTA2	ZNF335
CAMTA2	ZNF740
CEBPB	ARF1
CEBPB	ARID3A
CEBPB	ARID5A
CEBPB	ARNT
CEBPB	ATF4
CEBPB	ATF5
CEBPB	ATF6
CEBPB	CAMTA2
CEBPB	CEBPB
CEBPB	CHD2
CEBPB	CREB3L4
CEBPB	CTCF
CEBPB	CTCFL
CEBPB	CUX1
CEBPB	DEAF1
CEBPB	DMRTC2
CEBPB	E2F2
CEBPB	E2F3
CEBPB	ETV3
CEBPB	FIZ1
CEBPB	FLI1
CEBPB	FOSB
CEBPB	FOXO3
CEBPB	FOXP2
CEBPB	FOXR1
CEBPB	GFI1
CEBPB	GMEB2
CEBPB	HES1
CEBPB	HES5
CEBPB	HES7
CEBPB	HINFP
CEBPB	IKZF3
CEBPB	IRF1
CEBPB	IRF2
CEBPB	JUNB
CEBPB	KLF10
CEBPB	KLF13
CEBPB	KLF16
CEBPB	KLF2
CEBPB	KLF6
CEBPB	KLF9
CEBPB	MAF
CEBPB	MAFF
CEBPB	MAZ
CEBPB	MEF2C
CEBPB	MEF2D
CEBPB	MNT
CEBPB	MYBL2
CEBPB	NFATC2
CEBPB	NFE2L2
CEBPB	NFE2L3
CEBPB	NFIC
CEBPB	NR1I3
CEBPB	NR3C1
CEBPB	PBX4
CEBPB	POU2F1
CEBPB	PRDM1
CEBPB	PRDM10
CEBPB	RARA
CEBPB	RARG
CEBPB	RUNX2
CEBPB	RUNX3
CEBPB	RXRB
CEBPB	SIN3A
CEBPB	SMAD7
CEBPB	SOX11
CEBPB	SOX15
CEBPB	SREBF1
CEBPB	TCF3
CEBPB	TCFL5
CEBPB	TEF
CEBPB	TFAP2A
CEBPB	TFAP4
CEBPB	THAP1
CEBPB	XBP1
CEBPB	ZBTB1
CEBPB	ZBTB38
CEBPB	ZBTB44
CEBPB	ZBTB7B
CEBPB	ZFP62
CEBPB	ZFP91
CEBPB	ZNF114
CEBPB	ZNF132
CEBPB	ZNF143
CEBPB	ZNF217
CEBPB	ZNF219
CEBPB	ZNF236
CEBPB	ZNF334
CEBPB	ZNF335
CEBPB	ZNF367
CEBPB	ZNF436
CEBPB	ZNF48
CEBPB	ZNF490
CEBPB	ZNF497
CEBPB	ZNF524
CEBPB	ZNF580
CEBPB	ZNF581
CEBPB	ZNF584
CEBPB	ZNF652
CEBPB	ZNF681
CEBPB	ZNF687
CEBPB	ZNF740
CEBPB	ZNF775
CEBPB	ZNF784
CEBPB	ZNF791
CEBPB	ZNF837
CHD2	ARF1
CHD2	ARID3A
CHD2	ARID5A
CHD2	ARNT
CHD2	ATF4
CHD2	ATF5
CHD2	ATF6
CHD2	CAMTA2
CHD2	CEBPB
CHD2	CHD2
CHD2	CREB3L4
CHD2	CTCF
CHD2	CUX1
CHD2	DEAF1
CHD2	DMRTC2
CHD2	E2F2
CHD2	E2F3
CHD2	ETV3
CHD2	FIZ1
CHD2	FLI1
CHD2	FOSB
CHD2	FOSL1
CHD2	FOSL2
CHD2	FOXO3
CHD2	FOXP2
CHD2	FOXR1
CHD2	GFI1
CHD2	GMEB2
CHD2	HES1
CHD2	HES5
CHD2	HES7
CHD2	HINFP
CHD2	IKZF3
CHD2	IRF1
CHD2	IRF2
CHD2	IRF4
CHD2	JUNB
CHD2	JUND
CHD2	KLF1
CHD2	KLF10
CHD2	KLF13
CHD2	KLF16
CHD2	KLF6
CHD2	KLF9
CHD2	MAF
CHD2	MAFF
CHD2	MAZ
CHD2	MEF2C
CHD2	MEF2D
CHD2	MNT
CHD2	NFATC2
CHD2	NFE2L2
CHD2	NFE2L3
CHD2	NFIC
CHD2	NFIX
CHD2	NR1I3
CHD2	NR3C1
CHD2	PBX4
CHD2	POU2F1
CHD2	PRDM1
CHD2	PRDM10
