GENE	TF	ENHANCER_LIST
DPM1	0	1_MACS_peak_12924_lociStitched
DPM2	0	4_MACS_peak_21545_lociStitched
DUSP1	0	3_MACS_peak_17398_lociStitched
DUSP22	0	7_MACS_peak_17539_lociStitched,2_MACS_peak_17536_lociStitched
DUSP4	0	3_MACS_peak_20184_lociStitched
DUSP5	0	1_MACS_peak_3020_lociStitched
DUSP6	0	3_MACS_peak_4839_lociStitched
DVL2	0	3_MACS_peak_8239_lociStitched,1_MACS_peak_8242_lociStitched
DYNLL1	0	4_MACS_peak_5140_lociStitched
DYRK1A	0	2_MACS_peak_13205_lociStitched
ECE1	0	4_MACS_peak_259_lociStitched
ECH1	0	3_MACS_peak_10367_lociStitched
EDEM1	0	2_MACS_peak_13888_lociStitched
EEF1A1	0	1_MACS_peak_18197_lociStitched
EEF1G	0	7_MACS_peak_3540_lociStitched
EEF2	0	3_MACS_peak_9750_lociStitched
EEF2K	0	7_MACS_peak_7558_lociStitched
EFCAB2	0	1_MACS_peak_2205_lociStitched
EFHC1	0	4_MACS_peak_18133_lociStitched
EFNA2	0	4_MACS_peak_9639_lociStitched,4_MACS_peak_9635_lociStitched
EGFL8	0	4_MACS_peak_17913_lociStitched
EHBP1L1	0	5_MACS_peak_3645_lociStitched
EIF1	0	1_MACS_peak_8619_lociStitched
EIF2A	0	1_MACS_peak_14971_lociStitched
EIF2AK3	0	4_MACS_peak_11507_lociStitched
EIF2AK4	0	2_MACS_peak_6512_lociStitched
EIF3B	0	1_MACS_peak_18780_lociStitched
ELANE	0	1_MACS_peak_9605_lociStitched
ELF2	1	1_MACS_peak_16034_lociStitched
ELK4	1	1_MACS_peak_1893_lociStitched
ELL	0	5_MACS_peak_10167_lociStitched
ELL2	0	2_MACS_peak_16789_lociStitched,6_MACS_peak_16776_lociStitched,7_MACS_peak_16782_lociStitched
EMB	0	2_MACS_peak_16445_lociStitched,2_MACS_peak_16443_lociStitched
EMG1	0	8_MACS_peak_4257_lociStitched
EMP3	0	4_MACS_peak_10615_lociStitched
ENO2	0	8_MACS_peak_4257_lociStitched
ENO3	0	3_MACS_peak_8211_lociStitched
ENSA	0	5_MACS_peak_1198_lociStitched,1_MACS_peak_1204_lociStitched
ENTPD7	0	1_MACS_peak_2911_lociStitched
EP300	0	2_MACS_peak_13722_lociStitched
EPC1	0	1_MACS_peak_2452_lociStitched
EPHX3	0	6_MACS_peak_10058_lociStitched
EPM2AIP1	0	2_MACS_peak_14083_lociStitched
EPN1	0	1_MACS_peak_10786_lociStitched
EPN2	0	1_MACS_peak_8374_lociStitched
EPOR	0	2_MACS_peak_9931_lociStitched
EPS15L1	0	4_MACS_peak_10092_lociStitched
ERBB4	0	5_MACS_peak_12249_lociStitched
ERCC1	0	1_MACS_peak_10547_lociStitched,1_MACS_peak_10546_lociStitched
ERF	1	4_MACS_peak_10485_lociStitched,2_MACS_peak_10483_lociStitched,2_MACS_peak_10479_lociStitched
ERGIC1	0	1_MACS_peak_17402_lociStitched
ESPNP	0	1_MACS_peak_234_lociStitched
ESYT2	0	1_MACS_peak_19987_lociStitched
ETF1	0	1_MACS_peak_17078_lociStitched,1_MACS_peak_17079_lociStitched
ETV1	1	3_MACS_peak_18880_lociStitched
EVI2A	0	2_MACS_peak_8476_lociStitched
EVI2B	0	2_MACS_peak_8476_lociStitched
EXOSC1	0	1_MACS_peak_2894_lociStitched
F11R	0	1_MACS_peak_1474_lociStitched
F12	0	2_MACS_peak_17472_lociStitched
F2RL2	0	2_MACS_peak_16637_lociStitched
FABP5P3	0	1_MACS_peak_19952_lociStitched
FAF1	0	2_MACS_peak_689_lociStitched
FAM100B	0	5_MACS_peak_9081_lociStitched
FAM102A	0	4_MACS_peak_21545_lociStitched
FAM108A1	0	1_MACS_peak_9664_lociStitched
FAM119B	0	2_MACS_peak_4709_lociStitched
FAM126B	0	4_MACS_peak_12157_lociStitched
FAM13B	0	1_MACS_peak_17067_lociStitched
FAM158A	0	4_MACS_peak_5713_lociStitched
FAM162A	0	1_MACS_peak_14776_lociStitched
FAM187B	0	3_MACS_peak_10290_lociStitched
FAM188A	0	3_MACS_peak_2342_lociStitched
FAM200A	0	2_MACS_peak_19481_lociStitched
FAM36A	0	1_MACS_peak_2204_lociStitched,1_MACS_peak_2203_lociStitched
FAM46C	0	18_MACS_peak_1010_lociStitched,5_MACS_peak_1028_lociStitched
FAM47E	0	3_MACS_peak_15734_lociStitched
FAM53C	0	1_MACS_peak_17074_lociStitched
FAM54A	0	2_MACS_peak_18554_lociStitched
FAM55C	0	2_MACS_peak_14616_lociStitched
FAM63A	0	1_MACS_peak_1216_lociStitched
FAM63B	0	1_MACS_peak_6736_lociStitched
FAM71E2	0	2_MACS_peak_10767_lociStitched,2_MACS_peak_10770_lociStitched
FAM72A	0	5_MACS_peak_1901_lociStitched,3_MACS_peak_1897_lociStitched
FAM72B	0	3_MACS_peak_1058_lociStitched
FAM72D	0	5_MACS_peak_1072_lociStitched,3_MACS_peak_1078_lociStitched
FAM76B	0	1_MACS_peak_3910_lociStitched
FAM83E	0	1_MACS_peak_10630_lociStitched
FAM83F	0	4_MACS_peak_13696_lociStitched
FAM86C	0	1_MACS_peak_3788_lociStitched
FAM86DP	0	1_MACS_peak_14537_lociStitched
FAM89B	0	5_MACS_peak_3645_lociStitched
FAM96A	0	3_MACS_peak_6776_lociStitched
FARP2	0	2_MACS_peak_12480_lociStitched
FARSA	0	3_MACS_peak_9987_lociStitched
FAU	0	1_MACS_peak_3624_lociStitched
FBRS	0	1_MACS_peak_7698_lociStitched
FBXL15	0	2_MACS_peak_2952_lociStitched
FBXL17	0	1_MACS_peak_16847_lociStitched
FBXO18	0	4_MACS_peak_2260_lociStitched
FBXO31	0	4_MACS_peak_8042_lociStitched
FBXO33	0	1_MACS_peak_5803_lociStitched
FBXW9	0	2_MACS_peak_9977_lociStitched
FCER1G	0	1_MACS_peak_1481_lociStitched
FCGRT	0	1_MACS_peak_10668_lociStitched
FEM1C	0	1_MACS_peak_16902_lociStitched
FER1L4	0	10_MACS_peak_12729_lociStitched
FERMT3	0	3_MACS_peak_3599_lociStitched
FGF22	0	1_MACS_peak_9599_lociStitched
FGFR1OP	0	4_MACS_peak_18735_lociStitched
FICD	0	6_MACS_peak_4990_lociStitched
FITM1	0	4_MACS_peak_5713_lociStitched
FIZ1	1	2_MACS_peak_10778_lociStitched
FKBP14	0	2_MACS_peak_18988_lociStitched
FKBP2	0	3_MACS_peak_3599_lociStitched
FKBP5	0	3_MACS_peak_17997_lociStitched
FKBP8	0	5_MACS_peak_10167_lociStitched
FKRP	0	1_MACS_peak_10577_lociStitched
FLAD1	0	7_MACS_peak_1304_lociStitched,4_MACS_peak_1311_lociStitched,1_MACS_peak_1317_lociStitched
FLI1	1	15_MACS_peak_4125_lociStitched
FLJ10038	0	1_MACS_peak_6657_lociStitched
FLJ13197	0	5_MACS_peak_15566_lociStitched
FLJ25328	0	1_MACS_peak_10077_lociStitched
FLJ27352	0	3_MACS_peak_6715_lociStitched
FLJ34503	0	2_MACS_peak_18448_lociStitched
FLJ37453	0	1_MACS_peak_209_lociStitched
FLJ43663	0	2_MACS_peak_19777_lociStitched
FLOT2	0	4_MACS_peak_8438_lociStitched
FLT3LG	0	1_MACS_peak_10668_lociStitched,4_MACS_peak_10658_lociStitched
FMNL1	0	3_MACS_peak_8701_lociStitched
FMOD	0	5_MACS_peak_1828_lociStitched,1_MACS_peak_1833_lociStitched
FNBP1	0	6_MACS_peak_21613_lociStitched
FNDC3B	0	7_MACS_peak_15118_lociStitched
FOS	1	1_MACS_peak_6079_lociStitched,2_MACS_peak_6080_lociStitched
FOSB	1	1_MACS_peak_10547_lociStitched,1_MACS_peak_10546_lociStitched,1_MACS_peak_10548_lociStitched
FOXO3	1	4_MACS_peak_18387_lociStitched
FOXP2	1	1_MACS_peak_19671_lociStitched
FPGS	0	4_MACS_peak_21539_lociStitched
FRAT1	0	1_MACS_peak_2892_lociStitched
FRAT2	0	1_MACS_peak_2892_lociStitched
FRMD8	0	2_MACS_peak_3632_lociStitched
FSIP1	0	3_MACS_peak_6504_lociStitched
FSTL3	0	1_MACS_peak_9599_lociStitched
FUT5	0	2_MACS_peak_9795_lociStitched
FUZ	0	2_MACS_peak_10683_lociStitched
FXYD4	0	3_MACS_peak_2506_lociStitched
FXYD5	0	3_MACS_peak_10290_lociStitched
FYTTD1	0	2_MACS_peak_15338_lociStitched
G3BP1	0	2_MACS_peak_17255_lociStitched
GAB1	0	2_MACS_peak_16063_lociStitched
GABARAP	0	3_MACS_peak_8239_lociStitched,1_MACS_peak_8242_lociStitched
GABPB1	0	1_MACS_peak_6657_lociStitched
GABRR2	0	9_MACS_peak_18277_lociStitched
GADD45B	0	2_MACS_peak_9702_lociStitched
GADD45GIP1	0	3_MACS_peak_9987_lociStitched
GALK1	0	3_MACS_peak_9057_lociStitched
GAMT	0	4_MACS_peak_9645_lociStitched
GANC	0	1_MACS_peak_6572_lociStitched
GART	0	1_MACS_peak_13161_lociStitched
GAST	0	1_MACS_peak_8619_lociStitched
GATAD2B	0	4_MACS_peak_1267_lociStitched
GBGT1	0	2_MACS_peak_21671_lociStitched
GCDH	0	3_MACS_peak_9987_lociStitched
GDF1	0	3_MACS_peak_10185_lociStitched
GGPS1	0	2_MACS_peak_2172_lociStitched
GIMAP8	0	1_MACS_peak_19927_lociStitched
GIPC1	0	1_MACS_peak_10050_lociStitched
GJD3	0	6_MACS_peak_8606_lociStitched
GLCCI1	0	1_MACS_peak_18861_lociStitched
GLRX	0	5_MACS_peak_16764_lociStitched,5_MACS_peak_16770_lociStitched
GLRX5	0	5_MACS_peak_6239_lociStitched
GMIP	0	4_MACS_peak_10205_lociStitched
GNA15	0	4_MACS_peak_9732_lociStitched
GNAI2	0	5_MACS_peak_14314_lociStitched
GNAS	0	4_MACS_peak_12990_lociStitched
GNAS-AS	0	4_MACS_peak_12990_lociStitched
GNAT1	0	5_MACS_peak_14314_lociStitched
GNB2L1	0	2_MACS_peak_17527_lociStitched,2_MACS_peak_17529_lociStitched,2_MACS_peak_17531_lociStitched
GNB5	0	1_MACS_peak_6666_lociStitched
GNG7	0	3_MACS_peak_9713_lociStitched,2_MACS_peak_9716_lociStitched,2_MACS_peak_9720_lociStitched
GNG8	0	1_MACS_peak_10575_lociStitched
GNN	0	2_MACS_peak_4941_lociStitched
GOLGA8A	0	3_MACS_peak_6461_lociStitched
GOLPH3	0	2_MACS_peak_16363_lociStitched
GORASP1	0	2_MACS_peak_14102_lociStitched
GP1BA	0	3_MACS_peak_8211_lociStitched
GPBP1	0	1_MACS_peak_16509_lociStitched
GPBP1L1	0	1_MACS_peak_668_lociStitched
GPR108	0	2_MACS_peak_9814_lociStitched
GPR137	0	3_MACS_peak_3599_lociStitched
GPR15	0	6_MACS_peak_14568_lociStitched
GPR160	0	6_MACS_peak_15093_lociStitched
GPR176	0	2_MACS_peak_6512_lociStitched
GPR19	0	1_MACS_peak_4315_lociStitched
GPR3	0	5_MACS_peak_380_lociStitched
GPRIN3	0	5_MACS_peak_15821_lociStitched
GPSM3	0	4_MACS_peak_17913_lociStitched
GPX4	0	2_MACS_peak_9628_lociStitched
GRAP	0	1_MACS_peak_8371_lociStitched
GRIN3B	0	5_MACS_peak_9615_lociStitched
GRINA	0	4_MACS_peak_20812_lociStitched
GRK5	0	4_MACS_peak_3079_lociStitched
GRK6	0	2_MACS_peak_17472_lociStitched
GSDMB	0	3_MACS_peak_8587_lociStitched
GSK3A	0	4_MACS_peak_10485_lociStitched,2_MACS_peak_10483_lociStitched,2_MACS_peak_10479_lociStitched
GSK3B	0	1_MACS_peak_14751_lociStitched
GSTA4	0	3_MACS_peak_18150_lociStitched
GTF2A2	0	2_MACS_peak_6749_lociStitched
GTPBP1	0	4_MACS_peak_13646_lociStitched
GZF1	1	4_MACS_peak_12625_lociStitched
GZMM	0	2_MACS_peak_9594_lociStitched
H1FX	0	3_MACS_peak_14837_lociStitched,2_MACS_peak_14835_lociStitched
H2AFV	0	1_MACS_peak_19119_lociStitched,1_MACS_peak_19120_lociStitched
H3F3A	0	1_MACS_peak_2068_lociStitched
H3F3B	0	3_MACS_peak_9057_lociStitched
HABP4	0	2_MACS_peak_21284_lociStitched
HAP1	1	1_MACS_peak_8619_lociStitched
HAUS2	0	2_MACS_peak_6576_lociStitched
HAUS4	0	2_MACS_peak_5684_lociStitched
HBP1	1	1_MACS_peak_19637_lociStitched
HCG27	0	2_MACS_peak_17863_lociStitched
HDAC7	0	3_MACS_peak_4518_lociStitched
HDAC9	0	5_MACS_peak_18893_lociStitched
HDGF	0	5_MACS_peak_1402_lociStitched
HDLBP	0	2_MACS_peak_12480_lociStitched
HEMGN	0	2_MACS_peak_21302_lociStitched,1_MACS_peak_21300_lociStitched
HERPUD1	0	3_MACS_peak_7774_lociStitched
HES5	1	3_MACS_peak_73_lociStitched
HES7	1	5_MACS_peak_8274_lociStitched
HFE	0	1_MACS_peak_17735_lociStitched
HFE2	0	3_MACS_peak_1114_lociStitched,2_MACS_peak_1117_lociStitched
HGF	0	2_MACS_peak_19350_lociStitched
HIP1R	0	3_MACS_peak_5210_lociStitched
HIPK2	0	3_MACS_peak_19847_lociStitched
HIPK4	0	2_MACS_peak_10409_lociStitched
HIST1H1A	0	3_MACS_peak_17729_lociStitched
HIST1H1B	0	3_MACS_peak_17799_lociStitched
HIST1H1C	0	3_MACS_peak_17729_lociStitched
HIST1H1D	0	3_MACS_peak_17742_lociStitched
HIST1H1E	0	3_MACS_peak_17742_lociStitched,1_MACS_peak_17735_lociStitched,3_MACS_peak_17736_lociStitched
HIST1H1T	0	1_MACS_peak_17735_lociStitched,3_MACS_peak_17736_lociStitched
HIST1H2AB	0	3_MACS_peak_17729_lociStitched
HIST1H2AC	0	1_MACS_peak_17735_lociStitched,3_MACS_peak_17736_lociStitched
HIST1H2AD	0	3_MACS_peak_17742_lociStitched,3_MACS_peak_17736_lociStitched
HIST1H2AE	0	3_MACS_peak_17742_lociStitched
HIST1H2AI	0	3_MACS_peak_17799_lociStitched,3_MACS_peak_17795_lociStitched
HIST1H2AJ	0	3_MACS_peak_17799_lociStitched,3_MACS_peak_17795_lociStitched
HIST1H2AK	0	3_MACS_peak_17799_lociStitched,3_MACS_peak_17795_lociStitched
HIST1H2AL	0	3_MACS_peak_17799_lociStitched,3_MACS_peak_17795_lociStitched
HIST1H2BB	0	3_MACS_peak_17729_lociStitched
HIST1H2BC	0	1_MACS_peak_17735_lociStitched,3_MACS_peak_17736_lociStitched
HIST1H2BD	0	3_MACS_peak_17742_lociStitched,1_MACS_peak_17735_lociStitched,3_MACS_peak_17736_lociStitched
HIST1H2BE	0	3_MACS_peak_17742_lociStitched,3_MACS_peak_17736_lociStitched
HIST1H2BF	0	3_MACS_peak_17742_lociStitched,3_MACS_peak_17736_lociStitched
HIST1H2BG	0	3_MACS_peak_17742_lociStitched
HIST1H2BH	0	3_MACS_peak_17742_lociStitched
HIST1H2BL	0	3_MACS_peak_17799_lociStitched,3_MACS_peak_17795_lociStitched
HIST1H2BM	0	3_MACS_peak_17799_lociStitched,3_MACS_peak_17795_lociStitched
HIST1H2BN	0	3_MACS_peak_17799_lociStitched,3_MACS_peak_17795_lociStitched
HIST1H3A	0	3_MACS_peak_17729_lociStitched
HIST1H3B	0	3_MACS_peak_17729_lociStitched
HIST1H3C	0	3_MACS_peak_17729_lociStitched
HIST1H3D	0	3_MACS_peak_17742_lociStitched,3_MACS_peak_17736_lociStitched
HIST1H3E	0	3_MACS_peak_17742_lociStitched
HIST1H3F	0	3_MACS_peak_17742_lociStitched
HIST1H3H	0	3_MACS_peak_17799_lociStitched,3_MACS_peak_17795_lociStitched
HIST1H3I	0	3_MACS_peak_17799_lociStitched
HIST1H4A	0	3_MACS_peak_17729_lociStitched
HIST1H4B	0	3_MACS_peak_17729_lociStitched
HIST1H4C	0	1_MACS_peak_17735_lociStitched
HIST1H4D	0	3_MACS_peak_17742_lociStitched,3_MACS_peak_17736_lociStitched
HIST1H4E	0	3_MACS_peak_17742_lociStitched,3_MACS_peak_17736_lociStitched
HIST1H4F	0	3_MACS_peak_17742_lociStitched
HIST1H4G	0	3_MACS_peak_17742_lociStitched
HIST1H4J	0	3_MACS_peak_17799_lociStitched,3_MACS_peak_17795_lociStitched
HIST1H4K	0	3_MACS_peak_17799_lociStitched,3_MACS_peak_17795_lociStitched
HIST1H4L	0	3_MACS_peak_17799_lociStitched
HIST2H2AA4	0	1_MACS_peak_1184_lociStitched,2_MACS_peak_1180_lociStitched,1_MACS_peak_1182_lociStitched
HIST2H2AB	0	1_MACS_peak_1184_lociStitched,2_MACS_peak_1180_lociStitched,1_MACS_peak_1182_lociStitched
HIST2H2AC	0	1_MACS_peak_1184_lociStitched,2_MACS_peak_1180_lociStitched,1_MACS_peak_1182_lociStitched
HIST2H2BC	0	1_MACS_peak_1184_lociStitched,2_MACS_peak_1180_lociStitched,1_MACS_peak_1182_lociStitched
HIST2H2BE	0	1_MACS_peak_1184_lociStitched,2_MACS_peak_1180_lociStitched,1_MACS_peak_1182_lociStitched
HIST2H2BF	0	2_MACS_peak_1180_lociStitched,1_MACS_peak_1182_lociStitched
HIST2H3A	0	1_MACS_peak_1184_lociStitched,2_MACS_peak_1180_lociStitched,1_MACS_peak_1182_lociStitched
HIST2H3D	0	2_MACS_peak_1180_lociStitched,1_MACS_peak_1182_lociStitched
HIST2H4B	0	2_MACS_peak_1180_lociStitched,1_MACS_peak_1182_lociStitched
HIST3H2A	0	1_MACS_peak_2122_lociStitched
HIST3H2BB	0	1_MACS_peak_2122_lociStitched
HIVEP1	0	1_MACS_peak_17658_lociStitched
HIVEP2	1	1_MACS_peak_18617_lociStitched
HLA-DMA	0	1_MACS_peak_17926_lociStitched
HLA-DMB	0	1_MACS_peak_17926_lociStitched
HLA-DOA	0	1_MACS_peak_17926_lociStitched
HMHA1	0	5_MACS_peak_9615_lociStitched
HMMR	0	2_MACS_peak_17358_lociStitched,1_MACS_peak_17357_lociStitched
HNRNPA0	0	1_MACS_peak_17065_lociStitched
HNRNPA2B1	0	1_MACS_peak_18969_lociStitched
HNRNPA3	0	1_MACS_peak_12013_lociStitched,1_MACS_peak_12014_lociStitched
HNRNPF	0	3_MACS_peak_2506_lociStitched
HNRNPH1	0	1_MACS_peak_17497_lociStitched
HNRNPH3	0	1_MACS_peak_2632_lociStitched
HNRNPK	0	2_MACS_peak_21173_lociStitched
HNRNPL	0	3_MACS_peak_10367_lociStitched
HNRNPU	0	1_MACS_peak_2204_lociStitched,1_MACS_peak_2203_lociStitched
HNRNPUL1	0	1_MACS_peak_10434_lociStitched,2_MACS_peak_10432_lociStitched
HOMER3	0	3_MACS_peak_10185_lociStitched
HOOK2	0	1_MACS_peak_9981_lociStitched,2_MACS_peak_9977_lociStitched
HSCB	0	6_MACS_peak_13484_lociStitched
HSD17B14	0	3_MACS_peak_10638_lociStitched
HSD17B8	0	3_MACS_peak_17927_lociStitched
HSH2D	0	3_MACS_peak_10078_lociStitched
HSP90B1	0	2_MACS_peak_4941_lociStitched
HSPA1A	0	5_MACS_peak_17891_lociStitched
HSPA1B	0	5_MACS_peak_17891_lociStitched
HSPA1L	0	5_MACS_peak_17891_lociStitched
HSPA2	0	2_MACS_peak_5945_lociStitched
HSPA4	0	1_MACS_peak_17025_lociStitched
HSPA9	0	1_MACS_peak_17078_lociStitched,1_MACS_peak_17079_lociStitched
HSPB6	0	5_MACS_peak_10304_lociStitched
HSPBP1	0	3_MACS_peak_10760_lociStitched
HYAL1	0	3_MACS_peak_14325_lociStitched
HYAL2	0	3_MACS_peak_14325_lociStitched
HYAL3	0	3_MACS_peak_14325_lociStitched
IDE	0	2_MACS_peak_2854_lociStitched
IDH2	0	4_MACS_peak_7128_lociStitched
IDI1	0	2_MACS_peak_2230_lociStitched
IDI2	0	2_MACS_peak_2230_lociStitched
IDI2-AS1	0	2_MACS_peak_2230_lociStitched
IER2	0	1_MACS_peak_9997_lociStitched
IER5	0	3_MACS_peak_1672_lociStitched
IFFO2	0	2_MACS_peak_242_lociStitched
IFI16	0	3_MACS_peak_1428_lociStitched
IFITM1	0	1_MACS_peak_3194_lociStitched
IFITM2	0	1_MACS_peak_3194_lociStitched
IFITM5	0	1_MACS_peak_3194_lociStitched
IFRD2	0	5_MACS_peak_14314_lociStitched,3_MACS_peak_14325_lociStitched
IFT80	0	2_MACS_peak_15043_lociStitched
IGF1	0	2_MACS_peak_4937_lociStitched
IGFBP3	0	6_MACS_peak_19132_lociStitched
IGLL5	0	7_MACS_peak_13410_lociStitched,9_MACS_peak_13401_lociStitched
IKZF1	1	2_MACS_peak_19179_lociStitched
IKZF3	1	3_MACS_peak_8587_lociStitched
IL11	0	2_MACS_peak_10767_lociStitched,2_MACS_peak_10770_lociStitched
IL12B	0	9_MACS_peak_17325_lociStitched
IL16	0	6_MACS_peak_7030_lociStitched
IL17RB	0	1_MACS_peak_14409_lociStitched
IL27RA	0	2_MACS_peak_10020_lociStitched,1_MACS_peak_10027_lociStitched
IL4I1	0	1_MACS_peak_10688_lociStitched,2_MACS_peak_10686_lociStitched
IL5	0	4_MACS_peak_17015_lociStitched
IL5RA	0	3_MACS_peak_13873_lociStitched
IL6R	0	4_MACS_peak_1285_lociStitched
IL6ST	0	1_MACS_peak_16476_lociStitched
ILF3	0	2_MACS_peak_9905_lociStitched
IMPDH2	0	2_MACS_peak_14283_lociStitched
INCA1	0	3_MACS_peak_8211_lociStitched
ING1	0	3_MACS_peak_5594_lociStitched
ING2	0	1_MACS_peak_16183_lociStitched
ING3	0	1_MACS_peak_19700_lociStitched
INO80	0	1_MACS_peak_6554_lociStitched
INO80D	0	1_MACS_peak_12219_lociStitched
INPP4A	0	9_MACS_peak_11561_lociStitched,6_MACS_peak_11555_lociStitched
INPP5E	0	1_MACS_peak_21707_lociStitched
IPMK	0	2_MACS_peak_2580_lociStitched
IPO4	0	4_MACS_peak_5713_lociStitched
IQGAP1	0	1_MACS_peak_7144_lociStitched
IQGAP2	0	1_MACS_peak_16633_lociStitched,2_MACS_peak_16637_lociStitched
IQSEC1	0	1_MACS_peak_13932_lociStitched
IRF1	1	4_MACS_peak_17015_lociStitched
IRF2	1	2_MACS_peak_16210_lociStitched,2_MACS_peak_16207_lociStitched
IRF2BP2	0	2_MACS_peak_2155_lociStitched
IRF3	1	4_MACS_peak_10677_lociStitched,2_MACS_peak_10674_lociStitched
IRF9	1	4_MACS_peak_5713_lociStitched
IRS1	0	2_MACS_peak_12330_lociStitched
ISCA1	0	1_MACS_peak_21189_lociStitched
ISCU	0	6_MACS_peak_4990_lociStitched
ISG20	0	5_MACS_peak_7096_lociStitched
ISG20L2	0	5_MACS_peak_1402_lociStitched
ISY1	0	2_MACS_peak_14830_lociStitched
ITGA4	0	6_MACS_peak_12029_lociStitched
IZUMO4	0	3_MACS_peak_9679_lociStitched,3_MACS_peak_9675_lociStitched
JARID2	0	6_MACS_peak_17679_lociStitched
JMJD1C	0	3_MACS_peak_2613_lociStitched
JOSD1	0	4_MACS_peak_13646_lociStitched
JSRP1	0	3_MACS_peak_9693_lociStitched,2_MACS_peak_9689_lociStitched
JTB	0	4_MACS_peak_1267_lociStitched
JUN	1	2_MACS_peak_752_lociStitched
JUNB	1	1_MACS_peak_9981_lociStitched
JUND	1	1_MACS_peak_10155_lociStitched
KBTBD2	0	1_MACS_peak_19011_lociStitched
KCNJ4	0	5_MACS_peak_13634_lociStitched,2_MACS_peak_13640_lociStitched
KCNK4	0	3_MACS_peak_3599_lociStitched
KCNK7	0	5_MACS_peak_3645_lociStitched
KDELR3	0	2_MACS_peak_13640_lociStitched
KDM2A	0	4_MACS_peak_3702_lociStitched
KDM3B	0	1_MACS_peak_17074_lociStitched
KDM6B	0	2_MACS_peak_8262_lociStitched
KIAA0226	0	2_MACS_peak_15338_lociStitched
KIAA0240	0	1_MACS_peak_18067_lociStitched
KIAA0907	0	8_MACS_peak_1353_lociStitched
KIAA0947	0	2_MACS_peak_16270_lociStitched
KIAA1370	0	3_MACS_peak_6698_lociStitched
KIAA1432	0	3_MACS_peak_20914_lociStitched
KIAA1543	0	1_MACS_peak_9846_lociStitched
KIAA1683	0	1_MACS_peak_10155_lociStitched
KIAA2018	0	3_MACS_peak_14711_lociStitched
KIF11	0	2_MACS_peak_2854_lociStitched
KIF1C	0	3_MACS_peak_8211_lociStitched
KIF5A	0	1_MACS_peak_4703_lociStitched
KILLIN	0	2_MACS_peak_2821_lociStitched
KISS1R	0	1_MACS_peak_9605_lociStitched,2_MACS_peak_9606_lociStitched,1_MACS_peak_9608_lociStitched
KLF1	1	3_MACS_peak_9987_lociStitched
KLF13	1	2_MACS_peak_6423_lociStitched,2_MACS_peak_6419_lociStitched
KLF16	1	1_MACS_peak_9664_lociStitched
KLF2	1	1_MACS_peak_10089_lociStitched,4_MACS_peak_10092_lociStitched
KLF3	1	5_MACS_peak_15566_lociStitched
KLF6	1	1_MACS_peak_2238_lociStitched,3_MACS_peak_2242_lociStitched
KLF9	1	2_MACS_peak_21129_lociStitched
KLHDC7B	0	6_MACS_peak_13851_lociStitched
KLHDC8A	0	7_MACS_peak_1885_lociStitched
KLHL24	0	1_MACS_peak_15205_lociStitched
KLHL3	0	1_MACS_peak_17065_lociStitched
KLHL6	0	6_MACS_peak_15194_lociStitched
KRAS	0	2_MACS_peak_4369_lociStitched
KRI1	0	3_MACS_peak_9902_lociStitched
KRT42P	0	1_MACS_peak_8619_lociStitched
LAIR2	0	1_MACS_peak_10749_lociStitched
LAPTM5	0	11_MACS_peak_439_lociStitched
LARP1	0	4_MACS_peak_17267_lociStitched
LASS2	0	1_MACS_peak_1216_lociStitched
LAX1	0	4_MACS_peak_1847_lociStitched
LDLR	0	2_MACS_peak_9924_lociStitched
LDLRAD2	0	2_MACS_peak_265_lociStitched
LENEP	0	7_MACS_peak_1304_lociStitched,4_MACS_peak_1311_lociStitched,1_MACS_peak_1317_lociStitched
LENG1	0	1_MACS_peak_10737_lociStitched
LENG8	0	1_MACS_peak_10749_lociStitched
LENG9	0	1_MACS_peak_10749_lociStitched
LEO1	0	1_MACS_peak_6665_lociStitched
LEPROTL1	0	2_MACS_peak_20201_lociStitched
LETM2	0	2_MACS_peak_20248_lociStitched
LGALS4	0	3_MACS_peak_10367_lociStitched
LGTN	0	4_MACS_peak_1910_lociStitched
LILRB3	0	1_MACS_peak_10737_lociStitched
LIN37	0	5_MACS_peak_10304_lociStitched
LINGO3	0	3_MACS_peak_9693_lociStitched
LIX1L	0	3_MACS_peak_1114_lociStitched,2_MACS_peak_1117_lociStitched
LMAN1L	0	7_MACS_peak_6926_lociStitched
LMF2	0	6_MACS_peak_13851_lociStitched
LMNB1	0	1_MACS_peak_16955_lociStitched
LMNB2	0	2_MACS_peak_9702_lociStitched
LMOD3	0	5_MACS_peak_14496_lociStitched
LNPEP	0	2_MACS_peak_16807_lociStitched
LOC100128822	0	1_MACS_peak_19952_lociStitched
LOC100128881	0	1_MACS_peak_8109_lociStitched
LOC100129196	0	11_MACS_peak_439_lociStitched
LOC100129316	0	1_MACS_peak_21230_lociStitched
LOC100129387	0	1_MACS_peak_6657_lociStitched
LOC100129716	0	1_MACS_peak_16742_lociStitched
LOC100129726	0	2_MACS_peak_11109_lociStitched
LOC100130776	0	2_MACS_peak_4709_lociStitched
LOC100130932	0	1_MACS_peak_10050_lociStitched
LOC100130987	0	6_MACS_peak_3708_lociStitched
LOC100131060	0	2_MACS_peak_752_lociStitched
LOC100131496	0	5_MACS_peak_12868_lociStitched
LOC100131635	0	1_MACS_peak_15266_lociStitched
LOC100131691	0	2_MACS_peak_10846_lociStitched,2_MACS_peak_10848_lociStitched
