From	To
CUX1	ARF1
CUX1	ARID3B
CUX1	ARID5A
CUX1	ATF4
CUX1	ATF5
CUX1	ATF6
CUX1	BCL6B
CUX1	BHLHE22
CUX1	CAMTA1
CUX1	CHD2
CUX1	CREB3L4
CUX1	CTCFL
CUX1	CUX1
CUX1	DBP
CUX1	E2F1
CUX1	E2F2
CUX1	E2F4
CUX1	E2F6
CUX1	ELF2
CUX1	ETS1
CUX1	ETV6
CUX1	FEZF1
CUX1	FHL1
CUX1	FIZ1
CUX1	FLI1
CUX1	FOSB
CUX1	FOXH1
CUX1	FOXO3
CUX1	FOXO4
CUX1	FOXR1
CUX1	HDAC1
CUX1	HEY1
CUX1	HSF4
CUX1	ID1
CUX1	IKZF3
CUX1	IRF1
CUX1	IRF2
CUX1	IRF3
CUX1	IRF4
CUX1	JUNB
CUX1	KLF1
CUX1	KLF10
CUX1	KLF13
CUX1	KLF3
CUX1	KLF6
CUX1	KLF9
CUX1	LTF
CUX1	MAF
CUX1	MAFF
CUX1	MAFG
CUX1	MAZ
CUX1	MEF2D
CUX1	MLX
CUX1	MNX1
CUX1	MYBL2
CUX1	MYC
CUX1	MZF1
CUX1	NFATC2
CUX1	NFE2
CUX1	NFE2L1
CUX1	NFE2L2
CUX1	NFE2L3
CUX1	NFIX
CUX1	NFKB1
CUX1	NR3C1
CUX1	PLAGL1
CUX1	POU2F1
CUX1	PRDM1
CUX1	PRDM5
CUX1	RARA
CUX1	RARG
CUX1	RELB
CUX1	RUNX2
CUX1	RUNX3
CUX1	RXRA
CUX1	SMAD7
CUX1	SOX11
CUX1	SP1
CUX1	SP3
CUX1	SREBF1
CUX1	STAT1
CUX1	TCF3
CUX1	TCF4
CUX1	TCFL5
CUX1	XBP1
CUX1	ZBTB33
CUX1	ZBTB38
CUX1	ZBTB7B
CUX1	ZFP91
CUX1	ZNF114
CUX1	ZNF189
CUX1	ZNF217
CUX1	ZNF22
CUX1	ZNF267
CUX1	ZNF296
CUX1	ZNF341
CUX1	ZNF524
CUX1	ZNF580
CUX1	ZNF581
CUX1	ZNF688
CUX1	ZNF689
CUX1	ZNF710
CUX1	ZNF740
CUX1	ZNF764
CUX1	ZNF768
CUX1	ZNF775
CUX1	ZNF784
CUX1	ZNF785
CUX1	ZNF846
CUX1	ZXDA
DBP	ARF1
DBP	ARID3B
DBP	ARID5A
DBP	ATF4
DBP	ATF5
DBP	ATF6
DBP	BCL6B
DBP	BHLHE22
DBP	CAMTA1
DBP	CAMTA2
DBP	CHD2
DBP	CREB3L4
DBP	CTCFL
DBP	CUX1
DBP	DBP
DBP	E2F1
DBP	E2F2
DBP	E2F3
DBP	E2F4
DBP	E2F6
DBP	ELF2
DBP	ETS1
DBP	ETV6
DBP	FEZF1
DBP	FHL1
DBP	FIZ1
DBP	FLI1
DBP	FOSB
DBP	FOXH1
DBP	FOXO3
DBP	FOXO4
DBP	FOXR1
DBP	HDAC1
DBP	HEY1
DBP	HSF4
DBP	ID1
DBP	IKZF3
DBP	IRF1
DBP	IRF2
DBP	IRF3
DBP	IRF4
DBP	JUNB
DBP	KLF1
DBP	KLF10
DBP	KLF13
DBP	KLF3
DBP	KLF6
DBP	KLF9
DBP	LTF
DBP	MAF
DBP	MAFF
DBP	MAFG
DBP	MAZ
DBP	MEF2D
DBP	MLX
DBP	MNX1
DBP	MYBL2
DBP	MYC
DBP	MZF1
DBP	NFATC2
DBP	NFE2
DBP	NFE2L1
DBP	NFE2L2
DBP	NFE2L3
DBP	NFIX
DBP	NFKB1
DBP	NR1D1
DBP	NR3C1
DBP	PBX2
DBP	PLAGL1
DBP	POU2F1
DBP	PRDM1
DBP	PRDM5
DBP	RARA
DBP	RARG
DBP	RELB
DBP	RUNX2
DBP	RUNX3
DBP	RXRA
DBP	SMAD7
DBP	SNAI3
DBP	SOX11
DBP	SP1
DBP	SP3
DBP	SREBF1
DBP	STAT1
DBP	TCF3
DBP	TCF4
DBP	TCFL5
DBP	XBP1
DBP	ZBTB33
DBP	ZBTB38
DBP	ZBTB7B
DBP	ZFP62
DBP	ZFP91
DBP	ZNF114
DBP	ZNF189
DBP	ZNF217
DBP	ZNF22
DBP	ZNF267
DBP	ZNF296
DBP	ZNF341
DBP	ZNF398
DBP	ZNF425
DBP	ZNF524
DBP	ZNF579
DBP	ZNF580
DBP	ZNF581
DBP	ZNF688
DBP	ZNF689
DBP	ZNF710
DBP	ZNF740
DBP	ZNF764
DBP	ZNF768
DBP	ZNF775
DBP	ZNF784
DBP	ZNF785
DBP	ZNF786
DBP	ZNF846
DBP	ZXDA
E2F1	ARF1
E2F1	ARID3B
E2F1	ARID5A
E2F1	ATF4
E2F1	ATF5
E2F1	BCL6B
E2F1	BHLHE22
E2F1	CAMTA1
E2F1	CAMTA2
E2F1	CHD2
E2F1	CREB3L4
E2F1	CTCFL
E2F1	CUX1
E2F1	DBP
E2F1	E2F1
E2F1	E2F2
E2F1	E2F3
E2F1	E2F4
E2F1	ELF2
E2F1	ETS1
E2F1	ETV6
E2F1	FHL1
E2F1	FIZ1
E2F1	FLI1
E2F1	FOSB
E2F1	FOXH1
E2F1	FOXO3
E2F1	FOXO4
E2F1	FOXR1
E2F1	HEY1
E2F1	HSF4
E2F1	ID1
E2F1	IKZF3
E2F1	IRF1
E2F1	IRF2
E2F1	IRF3
E2F1	IRF4
E2F1	JUNB
E2F1	KLF1
E2F1	KLF10
E2F1	KLF13
E2F1	KLF16
E2F1	KLF3
E2F1	KLF9
E2F1	MAF
E2F1	MAFF
E2F1	MAFG
E2F1	MAZ
E2F1	MEF2D
E2F1	MLX
E2F1	MNX1
E2F1	MYBL2
E2F1	MYC
E2F1	MZF1
E2F1	NFE2
E2F1	NFE2L1
E2F1	NFE2L2
E2F1	NFE2L3
E2F1	NFIX
E2F1	NFKB1
E2F1	NR1D1
E2F1	NR3C1
E2F1	PBX2
E2F1	PLAGL1
E2F1	POU2F1
E2F1	PRDM1
E2F1	PRDM5
E2F1	RARA
E2F1	RARG
E2F1	RUNX2
E2F1	RUNX3
E2F1	RXRA
E2F1	SMAD7
E2F1	SNAI3
E2F1	SOX11
E2F1	SP1
E2F1	SP3
E2F1	SREBF1
E2F1	STAT1
E2F1	TBX6
E2F1	TCF3
E2F1	TCF4
E2F1	TCFL5
E2F1	XBP1
E2F1	ZBTB33
E2F1	ZBTB38
E2F1	ZBTB7B
E2F1	ZFP62
E2F1	ZFP91
E2F1	ZNF114
E2F1	ZNF217
E2F1	ZNF22
E2F1	ZNF267
E2F1	ZNF341
E2F1	ZNF398
E2F1	ZNF425
E2F1	ZNF524
E2F1	ZNF579
E2F1	ZNF580
E2F1	ZNF581
E2F1	ZNF688
E2F1	ZNF689
E2F1	ZNF710
E2F1	ZNF740
E2F1	ZNF764
E2F1	ZNF768
E2F1	ZNF775
E2F1	ZNF784
E2F1	ZNF785
E2F1	ZNF786
E2F1	ZNF846
E2F1	ZXDA
E2F2	ARF1
E2F2	ARID3B
E2F2	ARID5A
E2F2	ATF4
E2F2	ATF5
E2F2	ATF6
E2F2	BCL6B
E2F2	BHLHE22
E2F2	CAMTA1
E2F2	CAMTA2
E2F2	CHD2
E2F2	CREB3L4
E2F2	CTCFL
E2F2	CUX1
E2F2	DBP
E2F2	E2F1
E2F2	E2F2
E2F2	E2F3
E2F2	E2F4
E2F2	E2F6
E2F2	ELF2
E2F2	ETS1
E2F2	ETV6
E2F2	FHL1
E2F2	FIZ1
E2F2	FLI1
E2F2	FOSB
E2F2	FOXH1
E2F2	FOXO3
E2F2	FOXO4
E2F2	FOXR1
E2F2	HDAC1
E2F2	HEY1
E2F2	HSF4
E2F2	ID1
E2F2	IKZF3
E2F2	IRF1
E2F2	IRF2
E2F2	IRF3
E2F2	IRF4
E2F2	JUNB
E2F2	KLF1
E2F2	KLF10
E2F2	KLF13
E2F2	KLF16
E2F2	KLF3
E2F2	KLF6
E2F2	KLF9
E2F2	LTF
E2F2	MAF
E2F2	MAFF
E2F2	MAFG
E2F2	MAZ
E2F2	MEF2D
E2F2	MLX
E2F2	MNX1
E2F2	MYBL2
E2F2	MYC
E2F2	MZF1
E2F2	NFATC2
E2F2	NFE2
E2F2	NFE2L1
E2F2	NFE2L2
E2F2	NFE2L3
E2F2	NFIX
E2F2	NFKB1
E2F2	NR1D1
E2F2	NR3C1
E2F2	PLAGL1
E2F2	POU2F1
E2F2	PRDM1
E2F2	PRDM5
E2F2	RARA
E2F2	RARG
E2F2	RELB
E2F2	RUNX2
E2F2	RUNX3
E2F2	RXRA
E2F2	SMAD7
E2F2	SNAI3
E2F2	SOX11
E2F2	SP1
E2F2	SP3
E2F2	SREBF1
E2F2	STAT1
E2F2	TBX6
E2F2	TCF3
E2F2	TCF4
E2F2	TCFL5
E2F2	XBP1
E2F2	ZBTB33
E2F2	ZBTB38
E2F2	ZBTB7B
E2F2	ZFP62
E2F2	ZFP91
E2F2	ZNF114
E2F2	ZNF189
E2F2	ZNF217
E2F2	ZNF22
E2F2	ZNF267
E2F2	ZNF296
E2F2	ZNF341
E2F2	ZNF398
E2F2	ZNF425
E2F2	ZNF524
E2F2	ZNF579
E2F2	ZNF580
E2F2	ZNF581
E2F2	ZNF688
E2F2	ZNF689
E2F2	ZNF710
E2F2	ZNF740
E2F2	ZNF764
E2F2	ZNF768
E2F2	ZNF775
E2F2	ZNF784
E2F2	ZNF785
E2F2	ZNF786
E2F2	ZNF846
E2F2	ZXDA
E2F3	ARF1
E2F3	ARID3B
E2F3	ARID5A
E2F3	ATF4
E2F3	ATF5
E2F3	ATF6
E2F3	BCL6B
E2F3	BHLHE22
E2F3	CAMTA1
E2F3	CAMTA2
E2F3	CHD2
E2F3	CREB3L4
E2F3	CTCFL
E2F3	CUX1
E2F3	DBP
E2F3	E2F1
E2F3	E2F2
E2F3	E2F3
E2F3	E2F4
E2F3	E2F6
E2F3	ELF2
E2F3	ETS1
E2F3	ETV6
E2F3	FHL1
E2F3	FIZ1
E2F3	FLI1
E2F3	FOSB
E2F3	FOXH1
E2F3	FOXO3
E2F3	FOXO4
E2F3	FOXR1
E2F3	HDAC1
E2F3	HEY1
E2F3	HSF4
E2F3	ID1
E2F3	IKZF3
E2F3	IRF1
E2F3	IRF2
E2F3	IRF3
E2F3	IRF4
E2F3	JUNB
E2F3	KLF1
E2F3	KLF10
E2F3	KLF13
E2F3	KLF16
E2F3	KLF3
E2F3	KLF6
E2F3	KLF9
E2F3	LTF
E2F3	MAF
E2F3	MAFF
E2F3	MAFG
E2F3	MAZ
E2F3	MEF2D
E2F3	MLX
E2F3	MNX1
E2F3	MYBL2
E2F3	MYC
E2F3	MZF1
E2F3	NFATC2
E2F3	NFE2
E2F3	NFE2L1
E2F3	NFE2L2
E2F3	NFE2L3
E2F3	NFIX
E2F3	NFKB1
E2F3	NR1D1
E2F3	NR3C1
E2F3	PBX2
E2F3	PLAGL1
E2F3	POU2F1
E2F3	PRDM1
E2F3	PRDM5
E2F3	RARA
E2F3	RARG
E2F3	RELB
E2F3	RUNX2
E2F3	RUNX3
E2F3	RXRA
E2F3	SMAD7
E2F3	SNAI3
E2F3	SOX11
E2F3	SP1
E2F3	SP3
E2F3	SREBF1
E2F3	STAT1
E2F3	TBX6
E2F3	TCF3
E2F3	TCF4
E2F3	TCFL5
E2F3	XBP1
E2F3	ZBTB33
E2F3	ZBTB38
E2F3	ZBTB7B
E2F3	ZFP62
E2F3	ZFP91
E2F3	ZNF114
E2F3	ZNF189
E2F3	ZNF217
E2F3	ZNF22
E2F3	ZNF267
E2F3	ZNF296
E2F3	ZNF341
E2F3	ZNF398
E2F3	ZNF425
E2F3	ZNF524
E2F3	ZNF579
E2F3	ZNF580
E2F3	ZNF581
E2F3	ZNF688
E2F3	ZNF689
E2F3	ZNF710
E2F3	ZNF740
E2F3	ZNF764
E2F3	ZNF768
E2F3	ZNF775
E2F3	ZNF784
E2F3	ZNF785
E2F3	ZNF786
E2F3	ZNF846
E2F4	ARF1
E2F4	ARID3B
E2F4	ARID5A
E2F4	ATF4
E2F4	ATF5
E2F4	BCL6B
E2F4	BHLHE22
E2F4	CAMTA1
E2F4	CAMTA2
E2F4	CHD2
E2F4	CREB3L4
E2F4	CTCFL
E2F4	CUX1
E2F4	DBP
E2F4	E2F1
E2F4	E2F2
E2F4	E2F3
E2F4	E2F4
E2F4	ELF2
E2F4	ETS1
E2F4	ETV6
E2F4	FHL1
E2F4	FIZ1
E2F4	FLI1
E2F4	FOSB
E2F4	FOXH1
E2F4	FOXO3
E2F4	FOXO4
E2F4	FOXR1
E2F4	HDAC1
E2F4	HEY1
E2F4	HSF4
E2F4	ID1
E2F4	IKZF3
E2F4	IRF2
E2F4	IRF3
E2F4	IRF4
E2F4	JUNB
E2F4	KLF1
E2F4	KLF10
E2F4	KLF13
E2F4	KLF16
E2F4	KLF9
E2F4	MAF
E2F4	MAFF
E2F4	MAFG
E2F4	MAZ
E2F4	MEF2D
E2F4	MLX
E2F4	MNX1
E2F4	MYC
E2F4	MZF1
E2F4	NFATC2
E2F4	NFE2
E2F4	NFE2L1
E2F4	NFE2L2
E2F4	NFE2L3
E2F4	NFIX
E2F4	NFKB1
E2F4	NR1D1
E2F4	NR3C1
E2F4	PBX2
E2F4	PLAGL1
E2F4	POU2F1
E2F4	PRDM1
E2F4	PRDM5
E2F4	RARA
E2F4	RARG
E2F4	RELB
E2F4	RUNX2
E2F4	RUNX3
E2F4	RXRA
E2F4	SMAD7
E2F4	SNAI3
E2F4	SOX11
E2F4	SP1
E2F4	SP3
E2F4	SREBF1
E2F4	STAT1
E2F4	TBX6
E2F4	TCF3
E2F4	XBP1
E2F4	ZBTB33
E2F4	ZBTB38
E2F4	ZBTB7B
E2F4	ZFP62
E2F4	ZNF114
E2F4	ZNF217
E2F4	ZNF22
E2F4	ZNF267
E2F4	ZNF341
E2F4	ZNF398
E2F4	ZNF425
E2F4	ZNF524
E2F4	ZNF579
E2F4	ZNF580
E2F4	ZNF581
E2F4	ZNF688
E2F4	ZNF689
E2F4	ZNF710
E2F4	ZNF740
E2F4	ZNF764
E2F4	ZNF768
E2F4	ZNF775
E2F4	ZNF784
E2F4	ZNF785
E2F4	ZNF786
E2F6	ARF1
E2F6	ARID3B
E2F6	ARID5A
E2F6	ATF4
E2F6	ATF5
E2F6	ATF6
E2F6	BCL6B
E2F6	BHLHE22
E2F6	CAMTA1
E2F6	CAMTA2
E2F6	CHD2
E2F6	CREB3L4
E2F6	CTCFL
E2F6	CUX1
E2F6	DBP
E2F6	E2F1
E2F6	E2F2
E2F6	E2F3
E2F6	E2F4
E2F6	E2F6
E2F6	ELF2
E2F6	ETS1
E2F6	ETV6
E2F6	FHL1
E2F6	FIZ1
E2F6	FLI1
E2F6	FOSB
E2F6	FOXH1
E2F6	FOXO3
E2F6	FOXO4
E2F6	FOXR1
E2F6	HDAC1
E2F6	HEY1
E2F6	HSF4
E2F6	ID1
E2F6	IKZF3
E2F6	IRF1
E2F6	IRF2
E2F6	IRF3
E2F6	IRF4
E2F6	JUNB
E2F6	KLF1
E2F6	KLF10
E2F6	KLF13
E2F6	KLF16
E2F6	KLF3
E2F6	KLF6
E2F6	KLF9
E2F6	LTF
E2F6	MAF
E2F6	MAFF
E2F6	MAFG
E2F6	MAZ
E2F6	MEF2D
E2F6	MLX
E2F6	MNX1
E2F6	MYBL2
E2F6	MYC
E2F6	MZF1
E2F6	NFATC2
E2F6	NFE2
E2F6	NFE2L1
E2F6	NFE2L2
E2F6	NFE2L3
E2F6	NFIX
E2F6	NFKB1
E2F6	NR1D1
E2F6	NR3C1
E2F6	PBX2
E2F6	PLAGL1
E2F6	POU2F1
E2F6	PRDM1
E2F6	PRDM5
E2F6	RARA
E2F6	RARG
E2F6	RELB
E2F6	RUNX2
E2F6	RUNX3
E2F6	RXRA
E2F6	SMAD7
E2F6	SNAI3
E2F6	SOX11
E2F6	SP1
E2F6	SP3
E2F6	SREBF1
E2F6	STAT1
E2F6	TBX6
E2F6	TCF3
E2F6	TCF4
E2F6	TCFL5
E2F6	XBP1
E2F6	ZBTB33
E2F6	ZBTB38
E2F6	ZBTB7B
E2F6	ZFP62
E2F6	ZFP91
E2F6	ZNF114
E2F6	ZNF189
E2F6	ZNF217
E2F6	ZNF22
E2F6	ZNF267
E2F6	ZNF296
E2F6	ZNF341
E2F6	ZNF398
E2F6	ZNF425
E2F6	ZNF524
E2F6	ZNF579
E2F6	ZNF580
E2F6	ZNF581
E2F6	ZNF688
E2F6	ZNF689
E2F6	ZNF710
E2F6	ZNF740
E2F6	ZNF764
E2F6	ZNF768
E2F6	ZNF775
E2F6	ZNF784
E2F6	ZNF785
E2F6	ZNF786
E2F6	ZNF846
E2F6	ZXDA
ELF2	ARF1
ELF2	ARID3B
ELF2	ARID5A
ELF2	ATF4
ELF2	ATF5
ELF2	BCL6B
ELF2	BHLHE22
ELF2	CAMTA1
ELF2	CAMTA2
ELF2	CHD2
ELF2	CREB3L4
ELF2	CTCFL
ELF2	CUX1
ELF2	DBP
ELF2	E2F1
ELF2	E2F2
ELF2	E2F4
ELF2	E2F6
ELF2	ELF2
ELF2	ETS1
ELF2	ETV6
ELF2	FEZF1
ELF2	FHL1
ELF2	FIZ1
ELF2	FLI1
ELF2	FOSB
ELF2	FOXH1
ELF2	FOXO3
ELF2	FOXO4
ELF2	FOXR1
ELF2	HDAC1
ELF2	HEY1
ELF2	HSF4
ELF2	ID1
ELF2	IKZF3
ELF2	IRF1
ELF2	IRF2
ELF2	IRF3
ELF2	IRF4
ELF2	JUNB
ELF2	KLF1
ELF2	KLF10
ELF2	KLF13
ELF2	KLF16
ELF2	KLF3
ELF2	KLF6
ELF2	KLF9
ELF2	LTF
ELF2	MAF
ELF2	MAFF
ELF2	MAFG
ELF2	MAZ
ELF2	MEF2D
ELF2	MLX
ELF2	MNX1
ELF2	MYC
ELF2	MZF1
ELF2	NFATC2
ELF2	NFE2L1
ELF2	NFE2L2
ELF2	NFE2L3
ELF2	NFIX
ELF2	NFKB1
ELF2	NR3C1
ELF2	PBX2
ELF2	PLAGL1
ELF2	PRDM1
ELF2	PRDM5
ELF2	RARA
ELF2	RARG
ELF2	RUNX2
ELF2	RUNX3
ELF2	RXRA
ELF2	SMAD7
ELF2	SNAI3
ELF2	SOX11
ELF2	SP1
ELF2	SP3
ELF2	SREBF1
ELF2	TBX6
ELF2	TCF3
ELF2	TCF4
ELF2	TCFL5
ELF2	XBP1
ELF2	ZBTB33
ELF2	ZBTB38
ELF2	ZBTB7B
ELF2	ZFP62
ELF2	ZFP91
ELF2	ZNF189
ELF2	ZNF217
ELF2	ZNF22
ELF2	ZNF267
ELF2	ZNF341
ELF2	ZNF524
ELF2	ZNF579
ELF2	ZNF580
ELF2	ZNF581
ELF2	ZNF688
ELF2	ZNF689
ELF2	ZNF710
ELF2	ZNF740
ELF2	ZNF764
ELF2	ZNF768
ELF2	ZNF775
ELF2	ZNF784
ELF2	ZNF785
ELF2	ZNF846
ELF2	ZXDA
ETS1	ARF1
ETS1	ARID3B
ETS1	ARID5A
ETS1	ATF4
ETS1	ATF5
ETS1	ATF6
ETS1	BCL6B
ETS1	BHLHE22
ETS1	CAMTA1
ETS1	CAMTA2
ETS1	CHD2
ETS1	CREB3L4
ETS1	CTCFL
ETS1	CUX1
ETS1	DBP
ETS1	E2F1
ETS1	E2F2
ETS1	E2F3
ETS1	E2F4
ETS1	E2F6
ETS1	ELF2
ETS1	ETS1
ETS1	ETV6
ETS1	FEZF1
ETS1	FHL1
ETS1	FIZ1
ETS1	FLI1
ETS1	FOSB
ETS1	FOXH1
ETS1	FOXO3
ETS1	FOXO4
ETS1	FOXR1
ETS1	HDAC1
ETS1	HEY1
ETS1	HSF4
ETS1	ID1
ETS1	IKZF3
ETS1	IRF1
ETS1	IRF2
ETS1	IRF3
ETS1	IRF4
ETS1	JUNB
ETS1	KLF1
ETS1	KLF10
ETS1	KLF13
ETS1	KLF16
ETS1	KLF3
ETS1	KLF6
ETS1	KLF9
ETS1	LTF
ETS1	MAF
ETS1	MAFF
ETS1	MAFG
ETS1	MAZ
ETS1	MEF2D
ETS1	MLX
ETS1	MNX1
ETS1	MYBL2
ETS1	MYC
ETS1	MZF1
ETS1	NFATC2
ETS1	NFE2
ETS1	NFE2L1
ETS1	NFE2L2
ETS1	NFE2L3
ETS1	NFIX
ETS1	NFKB1
ETS1	NR1D1
ETS1	NR3C1
ETS1	PBX2
ETS1	PLAGL1
ETS1	POU2F1
ETS1	PRDM1
ETS1	PRDM5
ETS1	RARA
ETS1	RARG
ETS1	RELB
ETS1	RUNX2
ETS1	RUNX3
ETS1	RXRA
ETS1	SMAD7
ETS1	SNAI3
ETS1	SOX11
ETS1	SP1
ETS1	SP3
ETS1	SREBF1
ETS1	STAT1
ETS1	TBX6
ETS1	TCF3
ETS1	TCF4
ETS1	TCFL5
ETS1	XBP1
ETS1	ZBTB33
ETS1	ZBTB38
ETS1	ZBTB7B
ETS1	ZFP62
ETS1	ZFP91
ETS1	ZNF114
ETS1	ZNF189
ETS1	ZNF217
ETS1	ZNF22
ETS1	ZNF267
ETS1	ZNF296
ETS1	ZNF341
ETS1	ZNF398
ETS1	ZNF425
ETS1	ZNF524
ETS1	ZNF579
ETS1	ZNF580
ETS1	ZNF581
ETS1	ZNF688
ETS1	ZNF689
ETS1	ZNF710
ETS1	ZNF740
ETS1	ZNF764
ETS1	ZNF768
ETS1	ZNF775
ETS1	ZNF784
ETS1	ZNF785
ETS1	ZNF786
ETS1	ZNF846
ETS1	ZXDA
ETV6	ARF1
ETV6	ARID3B
ETV6	ARID5A
ETV6	ATF4
ETV6	ATF5
ETV6	ATF6
ETV6	BCL6B
ETV6	BHLHE22
ETV6	CAMTA1
ETV6	CAMTA2
ETV6	CHD2
ETV6	CREB3L4
ETV6	CTCFL
ETV6	CUX1
ETV6	DBP
ETV6	E2F1
ETV6	E2F2
ETV6	E2F3
ETV6	E2F4
ETV6	E2F6
ETV6	ELF2
ETV6	ETS1
ETV6	ETV6
ETV6	FEZF1
ETV6	FHL1
ETV6	FIZ1
ETV6	FLI1
ETV6	FOSB
ETV6	FOXH1
ETV6	FOXO3
ETV6	FOXO4
ETV6	FOXR1
ETV6	HDAC1
ETV6	HSF4
ETV6	ID1
ETV6	IKZF3
ETV6	IRF1
ETV6	IRF2
ETV6	IRF3
ETV6	IRF4
ETV6	JUNB
ETV6	KLF1
ETV6	KLF10
ETV6	KLF13
ETV6	KLF16
ETV6	KLF3
ETV6	KLF6
ETV6	KLF9
ETV6	LTF
ETV6	MAF
ETV6	MAFF
ETV6	MAFG
ETV6	MAZ
ETV6	MEF2D
ETV6	MLX
ETV6	MNX1
ETV6	MYBL2
ETV6	MYC
ETV6	MZF1
ETV6	NFATC2
ETV6	NFE2
ETV6	NFE2L1
ETV6	NFE2L2
ETV6	NFE2L3
ETV6	NFIX
ETV6	NFKB1
ETV6	NR1D1
ETV6	NR3C1
ETV6	PBX2
ETV6	PLAGL1
ETV6	PRDM1
ETV6	PRDM5
ETV6	RARA
ETV6	RARG
ETV6	RELB
ETV6	RUNX2
ETV6	RUNX3
ETV6	RXRA
ETV6	SMAD7
ETV6	SNAI3
ETV6	SOX11
ETV6	SP1
ETV6	SP3
ETV6	SREBF1
ETV6	STAT1
ETV6	TBX6
ETV6	TCF3
ETV6	TCF4
ETV6	TCFL5
ETV6	XBP1
ETV6	ZBTB33
ETV6	ZBTB38
ETV6	ZBTB7B
ETV6	ZFP62
ETV6	ZFP91
ETV6	ZNF114
ETV6	ZNF189
ETV6	ZNF217
ETV6	ZNF22
ETV6	ZNF267
ETV6	ZNF296
ETV6	ZNF341
ETV6	ZNF398
ETV6	ZNF425
ETV6	ZNF524
ETV6	ZNF579
ETV6	ZNF580
ETV6	ZNF581
ETV6	ZNF688
ETV6	ZNF689
ETV6	ZNF710
ETV6	ZNF740
ETV6	ZNF764
ETV6	ZNF768
ETV6	ZNF775
ETV6	ZNF784
ETV6	ZNF785
ETV6	ZNF786
ETV6	ZNF846
ETV6	ZXDA
FEZF1	ARF1
FEZF1	ARID3B
FEZF1	ARID5A
FEZF1	ATF4
FEZF1	ATF5
FEZF1	ATF6
FEZF1	BHLHE22
FEZF1	CAMTA1
FEZF1	CAMTA2
FEZF1	CHD2
FEZF1	CREB3L4
FEZF1	CTCFL
FEZF1	CUX1
FEZF1	E2F1
FEZF1	E2F2
FEZF1	E2F3
FEZF1	E2F4
FEZF1	E2F6
FEZF1	ELF2
FEZF1	ETS1
FEZF1	ETV6
FEZF1	FEZF1
FEZF1	FHL1
FEZF1	FIZ1
FEZF1	FLI1
FEZF1	FOSB
FEZF1	FOXH1
FEZF1	FOXO3
FEZF1	FOXO4
FEZF1	FOXR1
FEZF1	HDAC1
FEZF1	HEY1
FEZF1	HSF4
FEZF1	ID1
FEZF1	IKZF3
FEZF1	IRF1
FEZF1	IRF2
FEZF1	IRF3
FEZF1	IRF4
FEZF1	JUNB
FEZF1	KLF1
FEZF1	KLF10
FEZF1	KLF13
FEZF1	KLF16
FEZF1	KLF3
FEZF1	KLF6
FEZF1	KLF9
FEZF1	LTF
FEZF1	MAF
FEZF1	MAFF
FEZF1	MAFG
FEZF1	MAZ
FEZF1	MEF2D
FEZF1	MLX
FEZF1	MNX1
FEZF1	MYBL2
FEZF1	MYC
FEZF1	MZF1
FEZF1	NFATC2
FEZF1	NFE2L1
FEZF1	NFE2L2
FEZF1	NFE2L3
FEZF1	NFIX
FEZF1	NFKB1
FEZF1	NR1D1
FEZF1	NR3C1
FEZF1	PLAGL1
FEZF1	POU2F1
FEZF1	PRDM1
FEZF1	PRDM5
FEZF1	RARA
FEZF1	RARG
FEZF1	RELB
FEZF1	RUNX2
FEZF1	RUNX3
FEZF1	RXRA
FEZF1	SMAD7
FEZF1	SNAI3
FEZF1	SOX11
FEZF1	SP1
FEZF1	SP3
FEZF1	SREBF1
FEZF1	STAT1
FEZF1	TBX6
FEZF1	TCF3
FEZF1	TCF4
FEZF1	TCFL5
FEZF1	XBP1
FEZF1	ZBTB33
FEZF1	ZBTB38
FEZF1	ZBTB7B
FEZF1	ZFP62
FEZF1	ZFP91
FEZF1	ZNF114
FEZF1	ZNF189
FEZF1	ZNF217
FEZF1	ZNF22
FEZF1	ZNF267
FEZF1	ZNF296
FEZF1	ZNF341
FEZF1	ZNF398
FEZF1	ZNF425
FEZF1	ZNF524
FEZF1	ZNF579
FEZF1	ZNF580
FEZF1	ZNF581
FEZF1	ZNF688
FEZF1	ZNF689
FEZF1	ZNF710
FEZF1	ZNF740
FEZF1	ZNF764
FEZF1	ZNF768
FEZF1	ZNF775
FEZF1	ZNF784
FEZF1	ZNF785
FEZF1	ZNF786
FEZF1	ZNF846
FEZF1	ZXDA
FHL1	ARF1
FHL1	ARID3B
FHL1	ATF4
FHL1	ATF5
FHL1	CHD2
FHL1	CTCFL
FHL1	CUX1
FHL1	DBP
FHL1	E2F2
FHL1	E2F4
FHL1	ELF2
FHL1	ETV6
FHL1	FIZ1
FHL1	FOXO3
FHL1	FOXR1
FHL1	HEY1
FHL1	HSF4
FHL1	IRF1
FHL1	IRF2
FHL1	JUNB
FHL1	KLF1
FHL1	KLF10
FHL1	KLF13
FHL1	KLF16
FHL1	KLF3
FHL1	MAFG
FHL1	MAZ
FHL1	MEF2D
FHL1	MYC
FHL1	NFE2L2
FHL1	NFIX
FHL1	NFKB1
FHL1	NR3C1
FHL1	PLAGL1
FHL1	PRDM1
FHL1	RARG
FHL1	RUNX3
FHL1	SMAD7
FHL1	SNAI3
FHL1	SOX11
FHL1	SP1
FHL1	SREBF1
FHL1	STAT1
FHL1	TCF3
FHL1	ZBTB38
FHL1	ZBTB7B
FHL1	ZFP62
FHL1	ZNF114
FHL1	ZNF189
