From	To
CAMTA1	PRDM1
CAMTA1	RARA
CAMTA1	RARG
CAMTA1	RFX3
CAMTA1	RUNX1
CAMTA1	ZBTB1
CAMTA1	ZNF580
CAMTA1	ZNF581
CAMTA1	ZNF740
CAMTA1	ZNF784
CAMTA1	ZXDA
CEBPB	ARF1
CEBPB	BACH2
CEBPB	CAMTA1
CEBPB	CEBPB
CEBPB	CREB3L2
CEBPB	DDIT3
CEBPB	E2F2
CEBPB	E2F6
CEBPB	EHF
CEBPB	ESRRA
CEBPB	ETV3
CEBPB	FLI1
CEBPB	FOS
CEBPB	FOXO1
CEBPB	FOXP2
CEBPB	GFI1
CEBPB	GLI1
CEBPB	HES7
CEBPB	HIVEP2
CEBPB	IKZF1
CEBPB	IKZF3
CEBPB	IRF2
CEBPB	IRF3
CEBPB	JUNB
CEBPB	KLF13
CEBPB	KLF2
CEBPB	KLF6
CEBPB	KLF9
CEBPB	LHX3
CEBPB	MAFB
CEBPB	MAX
CEBPB	MAZ
CEBPB	MEF2C
CEBPB	MEF2D
CEBPB	MNT
CEBPB	MYBL2
CEBPB	MYC
CEBPB	NFE2L2
CEBPB	NFE2L3
CEBPB	NFIC
CEBPB	NFIL3
CEBPB	OLIG1
CEBPB	OLIG2
CEBPB	POU2F1
CEBPB	PRDM1
CEBPB	RARA
CEBPB	RARG
CEBPB	RFX1
CEBPB	RFX3
CEBPB	RUNX1
CEBPB	RUNX2
CEBPB	RUNX3
CEBPB	SIN3A
CEBPB	SOX11
CEBPB	SREBF1
CEBPB	TBX2
CEBPB	TGIF1
CEBPB	THAP1
CEBPB	XBP1
CEBPB	ZBTB1
CEBPB	ZBTB38
CEBPB	ZBTB7B
CEBPB	ZFP91
CEBPB	ZNF217
CEBPB	ZNF490
CEBPB	ZNF580
CEBPB	ZNF581
CEBPB	ZNF595
CEBPB	ZNF689
CEBPB	ZNF718
CEBPB	ZNF740
CEBPB	ZNF775
CEBPB	ZNF784
CEBPB	ZNF791
CEBPB	ZXDA
CREB3L2	ARF1
CREB3L2	ATF4
CREB3L2	ATF5
CREB3L2	CAMTA1
CREB3L2	CEBPB
CREB3L2	CREB3L2
CREB3L2	E2F3
CREB3L2	E4F1
CREB3L2	EHF
CREB3L2	ESRRA
CREB3L2	ETV3
CREB3L2	FOS
CREB3L2	FOSL1
CREB3L2	FOXO3
CREB3L2	GLI1
CREB3L2	HES7
CREB3L2	HIVEP2
CREB3L2	HMX1
CREB3L2	IKZF1
CREB3L2	IKZF3
CREB3L2	IRF2
CREB3L2	IRF3
CREB3L2	IRF4
CREB3L2	JUN
CREB3L2	JUNB
CREB3L2	JUND
CREB3L2	KLF13
CREB3L2	KLF2
CREB3L2	KLF6
CREB3L2	KLF9
CREB3L2	LHX3
CREB3L2	MAX
CREB3L2	MAZ
CREB3L2	MEF2C
CREB3L2	MEF2D
CREB3L2	MNT
CREB3L2	MYC
CREB3L2	NFE2
CREB3L2	NFE2L2
CREB3L2	NFIL3
CREB3L2	PRDM1
CREB3L2	PRDM10
CREB3L2	RARA
CREB3L2	RFX3
CREB3L2	RUNX1
CREB3L2	RUNX2
CREB3L2	RUNX3
CREB3L2	SIN3A
CREB3L2	SOX11
CREB3L2	SREBF1
CREB3L2	TBX2
CREB3L2	TBX6
CREB3L2	TGIF1
CREB3L2	THAP1
CREB3L2	XBP1
CREB3L2	ZBTB1
CREB3L2	ZBTB38
CREB3L2	ZBTB7B
CREB3L2	ZFP91
CREB3L2	ZNF217
CREB3L2	ZNF490
CREB3L2	ZNF580
CREB3L2	ZNF581
CREB3L2	ZNF595
CREB3L2	ZNF687
CREB3L2	ZNF689
CREB3L2	ZNF718
CREB3L2	ZNF775
CREB3L2	ZNF784
CREB3L2	ZNF791
CREB3L2	ZXDA
DDIT3	ARF1
DDIT3	ATF4
DDIT3	ATF5
DDIT3	BACH2
DDIT3	CAMTA1
DDIT3	CEBPB
DDIT3	DDIT3
DDIT3	E2F2
DDIT3	E2F3
DDIT3	E2F6
DDIT3	E4F1
DDIT3	EHF
DDIT3	ESRRA
DDIT3	ETV3
DDIT3	FLI1
DDIT3	FOXO1
DDIT3	FOXO3
DDIT3	GFI1
DDIT3	GLI1
DDIT3	HES7
DDIT3	HIVEP2
DDIT3	IKZF1
DDIT3	IKZF3
DDIT3	IRF2
DDIT3	IRF3
DDIT3	IRF4
DDIT3	JUN
DDIT3	JUND
DDIT3	KLF13
DDIT3	KLF6
DDIT3	KLF9
DDIT3	MAX
DDIT3	MEF2C
DDIT3	MEF2D
DDIT3	MNT
DDIT3	MYBL2
DDIT3	MYC
DDIT3	NFE2L3
DDIT3	NFIC
DDIT3	NFIL3
DDIT3	NR3C1
DDIT3	OLIG1
DDIT3	OLIG2
DDIT3	PRDM1
DDIT3	PRDM10
DDIT3	RARA
DDIT3	RARG
DDIT3	RFX1
DDIT3	RFX3
DDIT3	RUNX1
DDIT3	RUNX2
DDIT3	RUNX3
DDIT3	SIN3A
DDIT3	SOX11
DDIT3	SP3
DDIT3	SREBF1
DDIT3	TBX6
DDIT3	TGIF1
DDIT3	THAP1
DDIT3	XBP1
DDIT3	ZBTB1
DDIT3	ZBTB38
DDIT3	ZBTB7B
DDIT3	ZFP91
DDIT3	ZNF335
DDIT3	ZNF490
DDIT3	ZNF595
DDIT3	ZNF672
DDIT3	ZNF692
DDIT3	ZNF718
DDIT3	ZNF740
DDIT3	ZNF775
DDIT3	ZNF791
DDIT3	ZXDA
E2F2	ARF1
E2F2	ATF4
E2F2	ATF5
E2F2	BACH2
E2F2	CAMTA1
E2F2	CEBPB
E2F2	CREB3L2
E2F2	DDIT3
E2F2	E2F2
E2F2	E2F3
E2F2	E2F6
E2F2	E4F1
E2F2	EHF
E2F2	ESRRA
E2F2	ETV3
E2F2	FLI1
E2F2	FOS
E2F2	FOSL1
E2F2	FOXO1
E2F2	FOXO3
E2F2	FOXP2
E2F2	GFI1
E2F2	GLI1
E2F2	HES7
E2F2	HIVEP2
E2F2	HMX1
E2F2	IKZF1
E2F2	IKZF3
E2F2	IRF2
E2F2	IRF3
E2F2	IRF4
E2F2	JUN
E2F2	JUNB
E2F2	JUND
E2F2	KLF13
E2F2	KLF2
E2F2	KLF6
E2F2	KLF9
E2F2	LHX3
E2F2	MAFB
