From	To
BACH1	ZFP62
BACH1	ZFP91
BACH1	ZNF217
BACH1	ZNF283
BACH1	ZNF526
BACH1	ZNF574
BACH1	ZNF689
BACH1	ZNF76
BACH1	ZNF775
BACH1	ZNF860
BCL11A	ARF1
BCL11A	ARF4
BCL11A	ARID3A
BCL11A	ARID3B
BCL11A	ATF4
BCL11A	BACH1
BCL11A	BCL11A
BCL11A	BCL6B
BCL11A	BCLAF1
BCL11A	BHLHE41
BCL11A	BRCA1
BCL11A	CAMTA2
BCL11A	CEBPB
BCL11A	CEBPG
BCL11A	CHD2
BCL11A	CREB1
BCL11A	CREB3L2
BCL11A	CTCF
BCL11A	CTCFL
BCL11A	CUX1
BCL11A	DDIT3
BCL11A	ELF1
BCL11A	ELF2
BCL11A	ELK4
BCL11A	ERF
BCL11A	ESR1
BCL11A	ESRRA
BCL11A	ESRRG
BCL11A	ETS1
BCL11A	ETV6
BCL11A	FLI1
BCL11A	FOSB
BCL11A	FOXD4L5
BCL11A	FOXN3
BCL11A	FOXO3
BCL11A	FOXP2
BCL11A	FOXR1
BCL11A	GZF1
BCL11A	HBP1
BCL11A	HES7
BCL11A	HEY1
BCL11A	HEY2
BCL11A	HIVEP2
BCL11A	IKZF1
BCL11A	IKZF3
BCL11A	IRF1
BCL11A	IRF2
BCL11A	IRF3
BCL11A	IRF4
BCL11A	JUN
BCL11A	JUNB
BCL11A	JUND
BCL11A	KLF10
BCL11A	KLF13
BCL11A	KLF16
BCL11A	KLF2
BCL11A	KLF3
BCL11A	KLF6
BCL11A	KLF7
BCL11A	MAF
BCL11A	MEF2B
BCL11A	MEF2C
BCL11A	MEF2D
BCL11A	MNT
BCL11A	MXD1
BCL11A	MYBL2
BCL11A	MZF1
BCL11A	NFE2
BCL11A	NFE2L1
BCL11A	NFE2L2
BCL11A	NFE2L3
BCL11A	NFKB1
BCL11A	NFKB2
BCL11A	NR1D1
BCL11A	NR1D2
BCL11A	NR3C1
BCL11A	NR4A2
BCL11A	PAX5
BCL11A	PBX2
BCL11A	POU2F2
BCL11A	POU5F1
BCL11A	PPARD
BCL11A	PRDM1
BCL11A	PRDM10
BCL11A	PRDM14
BCL11A	PRDM5
BCL11A	RARA
BCL11A	REL
BCL11A	RELA
BCL11A	RERE
BCL11A	RFX1
BCL11A	RFX3
BCL11A	RREB1
BCL11A	RUNX1
BCL11A	RXRB
BCL11A	SF1
BCL11A	SIN3A
BCL11A	SMAD3
BCL11A	SMAD7
BCL11A	SP100
BCL11A	SP3
BCL11A	SREBF2
BCL11A	TCF12
BCL11A	TCF3
BCL11A	TFEB
BCL11A	TGIF2
BCL11A	THRA
BCL11A	XBP1
BCL11A	ZBTB1
BCL11A	ZBTB20
BCL11A	ZBTB32
BCL11A	ZBTB38
BCL11A	ZBTB7A
BCL11A	ZBTB7B
BCL11A	ZFP62
BCL11A	ZFP91
BCL11A	ZNF217
BCL11A	ZNF283
BCL11A	ZNF526
BCL11A	ZNF574
BCL11A	ZNF689
BCL11A	ZNF76
BCL11A	ZNF775
BCL11A	ZNF860
BCL6B	ARF1
BCL6B	ARF4
BCL6B	ARID3A
BCL6B	ARID3B
BCL6B	ATF4
BCL6B	BACH1
BCL6B	BCL11A
BCL6B	BCL6B
BCL6B	BCLAF1
BCL6B	BHLHE41
BCL6B	BRCA1
BCL6B	CAMTA2
BCL6B	CEBPB
BCL6B	CEBPG
BCL6B	CHD2
BCL6B	CREB1
BCL6B	CREB3L2
BCL6B	CTCF
BCL6B	CTCFL
BCL6B	CUX1
BCL6B	DDIT3
BCL6B	ELF1
BCL6B	ELF2
BCL6B	ELK4
BCL6B	ERF
BCL6B	ESR1
BCL6B	ESRRA
BCL6B	ESRRG
BCL6B	ETS1
BCL6B	ETV6
BCL6B	FLI1
BCL6B	FOSB
BCL6B	FOXD4L5
BCL6B	FOXN3
BCL6B	FOXO3
BCL6B	FOXP2
BCL6B	FOXR1
BCL6B	GZF1
BCL6B	HAP1
BCL6B	HBP1
BCL6B	HES7
BCL6B	HEY1
BCL6B	HEY2
BCL6B	HIVEP2
BCL6B	IKZF1
BCL6B	IKZF3
BCL6B	IRF1
BCL6B	IRF2
BCL6B	IRF3
BCL6B	IRF4
BCL6B	JUN
BCL6B	JUNB
BCL6B	JUND
BCL6B	KLF10
BCL6B	KLF13
BCL6B	KLF16
BCL6B	KLF2
BCL6B	KLF3
BCL6B	KLF6
BCL6B	KLF7
BCL6B	MAF
BCL6B	MEF2B
BCL6B	MEF2C
BCL6B	MEF2D
BCL6B	MNT
BCL6B	MXD1
BCL6B	MYBL2
BCL6B	MZF1
BCL6B	NFE2
BCL6B	NFE2L1
BCL6B	NFE2L2
BCL6B	NFE2L3
BCL6B	NFKB1
BCL6B	NFKB2
BCL6B	NR1D1
BCL6B	NR1D2
BCL6B	NR3C1
BCL6B	NR4A2
BCL6B	PAX5
BCL6B	PBX2
BCL6B	POU2F2
BCL6B	POU5F1
BCL6B	PPARD
BCL6B	PRDM1
BCL6B	PRDM10
BCL6B	PRDM14
BCL6B	PRDM5
BCL6B	RARA
BCL6B	REL
BCL6B	RELA
BCL6B	RERE
BCL6B	RFX1
BCL6B	RFX3
BCL6B	RREB1
BCL6B	RUNX1
BCL6B	RXRB
BCL6B	SF1
BCL6B	SIN3A
BCL6B	SMAD3
BCL6B	SMAD7
BCL6B	SP100
BCL6B	SP3
BCL6B	SREBF2
BCL6B	TCF12
BCL6B	TCF3
BCL6B	TFEB
BCL6B	TGIF2
BCL6B	THRA
BCL6B	XBP1
BCL6B	ZBTB1
BCL6B	ZBTB20
BCL6B	ZBTB32
BCL6B	ZBTB38
BCL6B	ZBTB7A
BCL6B	ZBTB7B
BCL6B	ZFP62
BCL6B	ZFP91
BCL6B	ZNF143
BCL6B	ZNF217
BCL6B	ZNF283
BCL6B	ZNF526
BCL6B	ZNF574
BCL6B	ZNF689
BCL6B	ZNF76
BCL6B	ZNF775
BCL6B	ZNF860
BCLAF1	ARF1
BCLAF1	ARF4
BCLAF1	ARID3A
BCLAF1	ARID3B
BCLAF1	ATF4
BCLAF1	BACH1
BCLAF1	BCL11A
BCLAF1	BCL6B
BCLAF1	BCLAF1
BCLAF1	BHLHE41
BCLAF1	BRCA1
BCLAF1	CAMTA2
BCLAF1	CEBPB
BCLAF1	CEBPG
BCLAF1	CHD2
BCLAF1	CREB1
BCLAF1	CREB3L2
BCLAF1	CTCF
BCLAF1	CTCFL
BCLAF1	CUX1
BCLAF1	DDIT3
BCLAF1	ELF1
BCLAF1	ELF2
BCLAF1	ELK4
BCLAF1	ERF
BCLAF1	ESR1
BCLAF1	ESRRA
BCLAF1	ESRRG
BCLAF1	ETS1
BCLAF1	ETV6
