From	To
CREB3L4	ZNF584
CREB3L4	ZNF623
CREB3L4	ZNF688
CREB3L4	ZNF689
CREB3L4	ZNF764
CREB3L4	ZNF768
CREB3L4	ZNF775
CREB3L4	ZNF784
CREB3L4	ZNF785
CREB3L4	ZNF837
CTCF	ARID5A
CTCF	ATF5
CTCF	BCL6B
CTCF	BHLHE22
CTCF	BHLHE40
CTCF	BHLHE41
CTCF	CAMTA1
CTCF	CAMTA2
CTCF	CEBPB
CTCF	CREB3L1
CTCF	CREB3L4
CTCF	CTCF
CTCF	DBP
CTCF	DDIT3
CTCF	E2F2
CTCF	E2F4
CTCF	ETV6
CTCF	FERD3L
CTCF	FIZ1
CTCF	FLI1
CTCF	FOSL1
CTCF	FOXH1
CTCF	FOXO3
CTCF	FOXP2
CTCF	GFI1
CTCF	GLI1
CTCF	GMEB2
CTCF	GZF1
CTCF	HINFP
CTCF	HSF4
CTCF	IRF2
CTCF	IRF3
CTCF	IRF4
CTCF	IRF5
CTCF	IRX2
CTCF	JUNB
CTCF	JUND
CTCF	KLF10
CTCF	KLF13
CTCF	KLF16
CTCF	KLF2
CTCF	KLF6
CTCF	KLF9
CTCF	MAF
CTCF	MAZ
CTCF	MEF2D
CTCF	MNX1
CTCF	MXI1
CTCF	MYC
CTCF	MZF1
CTCF	NFAT5
CTCF	NFE2L1
CTCF	NFE2L2
CTCF	NFE2L3
CTCF	NFIC
CTCF	NFKB2
CTCF	NR3C1
CTCF	POU2F1
CTCF	PRDM1
CTCF	PRDM10
CTCF	RAD21
CTCF	RARA
CTCF	RORA
CTCF	RUNX2
CTCF	RUNX3
CTCF	RXRB
CTCF	SMAD2
CTCF	SMAD7
CTCF	SP3
CTCF	SREBF1
CTCF	SREBF2
CTCF	STAT1
CTCF	TBX6
CTCF	TCF4
CTCF	TFAP2A
CTCF	TGIF1
CTCF	THAP1
CTCF	THAP11
CTCF	TWIST1
CTCF	USF2
CTCF	ZBTB1
CTCF	ZBTB3
CTCF	ZBTB32
CTCF	ZBTB38
CTCF	ZBTB7A
CTCF	ZBTB7B
CTCF	ZFP62
CTCF	ZFP91
CTCF	ZNF114
