GENE	TF	ENHANCER_LIST
ETNK1	0	3_MACS_peak_6147_lociStitched
ETV3	1	2_MACS_peak_1685_lociStitched,2_MACS_peak_1688_lociStitched
ETV3L	0	2_MACS_peak_1685_lociStitched
EWSR1	0	2_MACS_peak_18478_lociStitched
EXOSC6	0	1_MACS_peak_11088_lociStitched
EYA1	0	4_MACS_peak_27908_lociStitched
EZH2	0	1_MACS_peak_27087_lociStitched
F12	0	2_MACS_peak_23747_lociStitched
FADS1	0	1_MACS_peak_4923_lociStitched
FADS2	0	1_MACS_peak_4923_lociStitched
FAM100B	0	2_MACS_peak_12610_lociStitched
FAM125A	0	1_MACS_peak_14018_lociStitched
FAM126B	0	1_MACS_peak_16620_lociStitched
FAM167A	0	1_MACS_peak_27287_lociStitched
FAM181A	0	3_MACS_peak_8937_lociStitched
FAM184A	0	3_MACS_peak_25134_lociStitched
FAM188A	0	5_MACS_peak_3148_lociStitched
FAM190A	0	2_MACS_peak_21512_lociStitched
FAM36A	0	1_MACS_peak_2915_lociStitched,1_MACS_peak_2914_lociStitched
FAM43A	0	2_MACS_peak_20617_lociStitched
FAM46C	0	2_MACS_peak_1329_lociStitched
FAM47E	0	5_MACS_peak_21331_lociStitched,3_MACS_peak_21338_lociStitched
FAM53A	0	1_MACS_peak_20739_lociStitched
FAM57B	0	2_MACS_peak_10741_lociStitched,2_MACS_peak_10738_lociStitched
FAM71D	0	3_MACS_peak_8587_lociStitched
FAM72A	0	3_MACS_peak_2408_lociStitched
FAM72B	0	5_MACS_peak_1354_lociStitched
FAM72D	0	1_MACS_peak_1372_lociStitched
FAM76B	0	1_MACS_peak_5441_lociStitched
FAM83D	0	1_MACS_peak_17490_lociStitched
FAM86DP	0	1_MACS_peak_19656_lociStitched
FAM89B	0	2_MACS_peak_5073_lociStitched,1_MACS_peak_5072_lociStitched
FANCF	0	4_MACS_peak_4644_lociStitched
FARP2	0	2_MACS_peak_17049_lociStitched
FAT1	0	3_MACS_peak_22272_lociStitched
FAU	0	2_MACS_peak_5039_lociStitched
FBRS	0	1_MACS_peak_10784_lociStitched,3_MACS_peak_10781_lociStitched
FBXO18	0	7_MACS_peak_3029_lociStitched
FCER1G	0	2_MACS_peak_1754_lociStitched,1_MACS_peak_1753_lociStitched
FCGR1A	0	1_MACS_peak_1462_lociStitched
FCHSD2	0	2_MACS_peak_5260_lociStitched,1_MACS_peak_5259_lociStitched
FEN1	0	1_MACS_peak_4923_lociStitched
FGL1	0	2_MACS_peak_27345_lociStitched
FHIT	0	1_MACS_peak_19509_lociStitched
FIBP	0	2_MACS_peak_5084_lociStitched
FKBP5	0	3_MACS_peak_24400_lociStitched
FKRP	0	1_MACS_peak_14471_lociStitched,1_MACS_peak_14474_lociStitched
FLAD1	0	3_MACS_peak_1594_lociStitched,1_MACS_peak_1603_lociStitched,1_MACS_peak_1600_lociStitched
FLI1	1	4_MACS_peak_5829_lociStitched
FLJ10038	0	1_MACS_peak_9517_lociStitched
FLJ25328	0	2_MACS_peak_13965_lociStitched
FLJ26484	0	4_MACS_peak_12524_lociStitched,1_MACS_peak_12528_lociStitched
FLJ34208	0	2_MACS_peak_20606_lociStitched
FLJ37453	0	1_MACS_peak_244_lociStitched,5_MACS_peak_245_lociStitched
FLJ39739	0	1_MACS_peak_1371_lociStitched
FLJ43663	0	1_MACS_peak_26940_lociStitched
FMNL1	0	2_MACS_peak_12127_lociStitched
FNBP4	0	1_MACS_peak_4860_lociStitched
FNDC3A	0	1_MACS_peak_7713_lociStitched
FOS	1	1_MACS_peak_8748_lociStitched
FOSL1	1	2_MACS_peak_5084_lociStitched
FOXO1	1	3_MACS_peak_7597_lociStitched
FOXO3	1	4_MACS_peak_25008_lociStitched
FOXP2	1	1_MACS_peak_26780_lociStitched
FRMD8	0	3_MACS_peak_5052_lociStitched
FTL	0	1_MACS_peak_14540_lociStitched
FUS	0	1_MACS_peak_10800_lociStitched
FUT8	0	2_MACS_peak_8576_lociStitched
FXYD2	0	1_MACS_peak_5670_lociStitched
FXYD4	0	1_MACS_peak_3434_lociStitched
FYTTD1	0	3_MACS_peak_20697_lociStitched
GAB1	0	3_MACS_peak_21889_lociStitched
GABPB1	0	1_MACS_peak_9517_lociStitched
GABPB2	0	1_MACS_peak_1503_lociStitched
GABRR2	0	2_MACS_peak_24850_lociStitched
GADD45B	0	1_MACS_peak_13599_lociStitched
GALK1	0	1_MACS_peak_12588_lociStitched
GALM	0	1_MACS_peak_15160_lociStitched
GALNT2	0	1_MACS_peak_2743_lociStitched,2_MACS_peak_2740_lociStitched
GALR1	0	2_MACS_peak_13480_lociStitched
GAPDH	0	1_MACS_peak_5966_lociStitched
GARS	0	1_MACS_peak_25960_lociStitched
GART	0	1_MACS_peak_18046_lociStitched
GAS2	0	4_MACS_peak_4644_lociStitched
GAS2L1	0	2_MACS_peak_18478_lociStitched
GAS5	0	1_MACS_peak_1942_lociStitched
GCN1L1	0	1_MACS_peak_7141_lociStitched
GDI2	0	1_MACS_peak_3028_lociStitched
GDNF	0	1_MACS_peak_22581_lociStitched
GDPD3	0	2_MACS_peak_10741_lociStitched
GFI1	1	1_MACS_peak_1137_lociStitched
GGCX	0	1_MACS_peak_15640_lociStitched
GIMAP8	0	1_MACS_peak_27112_lociStitched
GJD3	0	3_MACS_peak_12009_lociStitched
GLCCI1	0	1_MACS_peak_25754_lociStitched
GLI1	1	2_MACS_peak_6579_lociStitched
GLRX2	0	1_MACS_peak_2206_lociStitched
GLRX5	0	1_MACS_peak_8967_lociStitched
GLT25D2	0	1_MACS_peak_2078_lociStitched,2_MACS_peak_2072_lociStitched
GNAL	0	2_MACS_peak_12952_lociStitched
GNAS	0	2_MACS_peak_17759_lociStitched
GNAS-AS	0	2_MACS_peak_17759_lociStitched
GNG7	0	3_MACS_peak_13614_lociStitched,3_MACS_peak_13618_lociStitched
GNG8	0	1_MACS_peak_14468_lociStitched
GOLGA8E	0	5_MACS_peak_9192_lociStitched
GOLPH3	0	1_MACS_peak_22501_lociStitched
GON4L	0	2_MACS_peak_1630_lociStitched
GPBP1	0	1_MACS_peak_22736_lociStitched
GPR137	0	1_MACS_peak_5014_lociStitched
GPR19	0	2_MACS_peak_6076_lociStitched
GPR25	0	3_MACS_peak_2301_lociStitched
GPR37L1	0	1_MACS_peak_2327_lociStitched
GPR44	0	2_MACS_peak_4902_lociStitched
GPRIN3	0	2_MACS_peak_21502_lociStitched
GRAP	0	2_MACS_peak_11679_lociStitched
GREB1	0	2_MACS_peak_14903_lociStitched,2_MACS_peak_14906_lociStitched
GRIK4	0	5_MACS_peak_5732_lociStitched
GRK6	0	2_MACS_peak_23747_lociStitched
GSDMB	0	1_MACS_peak_11994_lociStitched
GSK3B	0	1_MACS_peak_19900_lociStitched
GSPT1	0	1_MACS_peak_10471_lociStitched
GTSF1L	0	1_MACS_peak_17541_lociStitched,1_MACS_peak_17542_lociStitched
GUCY1A3	0	1_MACS_peak_22006_lociStitched
GYS1	0	1_MACS_peak_14540_lociStitched
H1FX	0	3_MACS_peak_20024_lociStitched
H2AFJ	0	1_MACS_peak_6099_lociStitched
H2AFV	0	1_MACS_peak_26115_lociStitched
H3F3A	0	1_MACS_peak_2653_lociStitched
H3F3B	0	1_MACS_peak_12588_lociStitched
HADH	0	2_MACS_peak_21637_lociStitched
HBS1L	0	1_MACS_peak_25255_lociStitched
HCFC1	0	1_MACS_peak_30832_lociStitched,1_MACS_peak_30829_lociStitched,1_MACS_peak_30834_lociStitched
HCFC1R1	0	1_MACS_peak_10314_lociStitched
HCG11	0	2_MACS_peak_24174_lociStitched
HDAC7	0	1_MACS_peak_6362_lociStitched
HDGF	0	1_MACS_peak_1676_lociStitched,2_MACS_peak_1673_lociStitched
HDGFL1	0	3_MACS_peak_24091_lociStitched
HDLBP	0	2_MACS_peak_17049_lociStitched
HEMGN	0	1_MACS_peak_29252_lociStitched
HERPUD1	0	1_MACS_peak_10896_lociStitched,1_MACS_peak_10897_lociStitched
HES7	1	3_MACS_peak_11525_lociStitched
HEXDC	0	2_MACS_peak_12809_lociStitched,1_MACS_peak_12813_lociStitched
HFE	0	2_MACS_peak_24128_lociStitched
HFE2	0	1_MACS_peak_1405_lociStitched,2_MACS_peak_1402_lociStitched,1_MACS_peak_1404_lociStitched
HGS	0	1_MACS_peak_12765_lociStitched
HIP1R	0	5_MACS_peak_7242_lociStitched
HIPK3	0	2_MACS_peak_4717_lociStitched
HIRIP3	0	2_MACS_peak_10738_lociStitched
HIST1H1B	0	3_MACS_peak_24216_lociStitched,2_MACS_peak_24213_lociStitched
HIST1H1D	0	1_MACS_peak_24140_lociStitched
HIST1H1E	0	1_MACS_peak_24140_lociStitched,2_MACS_peak_24128_lociStitched
HIST1H1T	0	2_MACS_peak_24128_lociStitched
HIST1H2AC	0	2_MACS_peak_24128_lociStitched
HIST1H2AD	0	1_MACS_peak_24140_lociStitched
HIST1H2AE	0	1_MACS_peak_24140_lociStitched
HIST1H2AG	0	4_MACS_peak_24186_lociStitched,2_MACS_peak_24190_lociStitched
HIST1H2AH	0	4_MACS_peak_24186_lociStitched,2_MACS_peak_24190_lociStitched
HIST1H2AI	0	7_MACS_peak_24203_lociStitched,2_MACS_peak_24213_lociStitched
HIST1H2AJ	0	7_MACS_peak_24203_lociStitched,2_MACS_peak_24213_lociStitched
HIST1H2AK	0	7_MACS_peak_24203_lociStitched,2_MACS_peak_24213_lociStitched
HIST1H2AL	0	7_MACS_peak_24203_lociStitched,3_MACS_peak_24216_lociStitched,2_MACS_peak_24213_lociStitched
HIST1H2AM	0	3_MACS_peak_24216_lociStitched
HIST1H2BC	0	2_MACS_peak_24128_lociStitched
HIST1H2BD	0	1_MACS_peak_24140_lociStitched,2_MACS_peak_24128_lociStitched
HIST1H2BE	0	1_MACS_peak_24140_lociStitched
HIST1H2BF	0	1_MACS_peak_24140_lociStitched
HIST1H2BG	0	1_MACS_peak_24140_lociStitched
HIST1H2BJ	0	4_MACS_peak_24186_lociStitched,2_MACS_peak_24190_lociStitched
HIST1H2BK	0	4_MACS_peak_24186_lociStitched,2_MACS_peak_24190_lociStitched
HIST1H2BL	0	7_MACS_peak_24203_lociStitched,2_MACS_peak_24213_lociStitched
HIST1H2BM	0	7_MACS_peak_24203_lociStitched,2_MACS_peak_24213_lociStitched
HIST1H2BN	0	7_MACS_peak_24203_lociStitched,2_MACS_peak_24213_lociStitched
HIST1H2BO	0	3_MACS_peak_24216_lociStitched
HIST1H3D	0	1_MACS_peak_24140_lociStitched
HIST1H3E	0	1_MACS_peak_24140_lociStitched
HIST1H3H	0	7_MACS_peak_24203_lociStitched,2_MACS_peak_24213_lociStitched
HIST1H3I	0	3_MACS_peak_24216_lociStitched,2_MACS_peak_24213_lociStitched
HIST1H3J	0	3_MACS_peak_24216_lociStitched
HIST1H4C	0	2_MACS_peak_24128_lociStitched
HIST1H4D	0	1_MACS_peak_24140_lociStitched
HIST1H4E	0	1_MACS_peak_24140_lociStitched
HIST1H4F	0	1_MACS_peak_24140_lociStitched
HIST1H4G	0	1_MACS_peak_24140_lociStitched
HIST1H4I	0	4_MACS_peak_24186_lociStitched,2_MACS_peak_24190_lociStitched
HIST1H4J	0	7_MACS_peak_24203_lociStitched,2_MACS_peak_24213_lociStitched
HIST1H4K	0	7_MACS_peak_24203_lociStitched,2_MACS_peak_24213_lociStitched
HIST1H4L	0	3_MACS_peak_24216_lociStitched,2_MACS_peak_24213_lociStitched
HIST2H2AA4	0	1_MACS_peak_1466_lociStitched,1_MACS_peak_1463_lociStitched,1_MACS_peak_1464_lociStitched,1_MACS_peak_1465_lociStitched,1_MACS_peak_1462_lociStitched
HIST2H2AB	0	1_MACS_peak_1466_lociStitched,1_MACS_peak_1463_lociStitched,1_MACS_peak_1464_lociStitched,1_MACS_peak_1465_lociStitched
HIST2H2AC	0	1_MACS_peak_1466_lociStitched,1_MACS_peak_1463_lociStitched,1_MACS_peak_1464_lociStitched,1_MACS_peak_1465_lociStitched
HIST2H2BC	0	1_MACS_peak_1466_lociStitched,1_MACS_peak_1463_lociStitched,1_MACS_peak_1464_lociStitched,1_MACS_peak_1465_lociStitched,1_MACS_peak_1462_lociStitched
HIST2H2BE	0	1_MACS_peak_1466_lociStitched,1_MACS_peak_1463_lociStitched,1_MACS_peak_1464_lociStitched,1_MACS_peak_1465_lociStitched
HIST2H2BF	0	1_MACS_peak_1463_lociStitched,1_MACS_peak_1464_lociStitched,1_MACS_peak_1465_lociStitched,1_MACS_peak_1462_lociStitched
HIST2H3A	0	1_MACS_peak_1466_lociStitched,1_MACS_peak_1463_lociStitched,1_MACS_peak_1464_lociStitched,1_MACS_peak_1465_lociStitched,1_MACS_peak_1462_lociStitched
HIST2H3D	0	1_MACS_peak_1463_lociStitched,1_MACS_peak_1464_lociStitched,1_MACS_peak_1465_lociStitched,1_MACS_peak_1462_lociStitched
HIST2H4B	0	1_MACS_peak_1463_lociStitched,1_MACS_peak_1464_lociStitched,1_MACS_peak_1465_lociStitched,1_MACS_peak_1462_lociStitched
HIST3H2A	0	2_MACS_peak_2713_lociStitched
HIST3H2BB	0	2_MACS_peak_2713_lociStitched
HIST4H4	0	1_MACS_peak_6099_lociStitched
HIVEP2	1	1_MACS_peak_25333_lociStitched
HLA-DMA	0	1_MACS_peak_24330_lociStitched
HLA-DMB	0	1_MACS_peak_24330_lociStitched
HLA-DOA	0	1_MACS_peak_24330_lociStitched
HMCN1	0	4_MACS_peak_2119_lociStitched
HMGB2	0	1_MACS_peak_22137_lociStitched
HMGN4	0	2_MACS_peak_24174_lociStitched
HMX1	1	2_MACS_peak_20860_lociStitched
HNRNPA1	0	1_MACS_peak_6514_lociStitched
HNRNPA1P10	0	1_MACS_peak_6514_lociStitched
HNRNPA2B1	0	1_MACS_peak_25894_lociStitched
HNRNPA3	0	1_MACS_peak_16387_lociStitched
HNRNPD	0	1_MACS_peak_21430_lociStitched
HNRNPF	0	1_MACS_peak_3434_lociStitched
HNRNPK	0	1_MACS_peak_29091_lociStitched
HNRNPL	0	2_MACS_peak_14254_lociStitched
HNRNPU	0	1_MACS_peak_2915_lociStitched,1_MACS_peak_2914_lociStitched
HNRNPUL1	0	2_MACS_peak_14333_lociStitched,2_MACS_peak_14335_lociStitched
HNRPDL	0	1_MACS_peak_21431_lociStitched
HOOK2	0	1_MACS_peak_13875_lociStitched
HOOK3	0	5_MACS_peak_27660_lociStitched,1_MACS_peak_27659_lociStitched
HRAS	0	1_MACS_peak_4365_lociStitched
HSCB	0	1_MACS_peak_18466_lociStitched
HSD17B14	0	1_MACS_peak_14536_lociStitched
HSPA2	0	1_MACS_peak_8538_lociStitched
HSPA8	0	3_MACS_peak_5759_lociStitched
HSPA9	0	1_MACS_peak_23383_lociStitched
ID3	0	2_MACS_peak_339_lociStitched
IER2	0	1_MACS_peak_13893_lociStitched
IFFO1	0	1_MACS_peak_5966_lociStitched
IFITM1	0	1_MACS_peak_4349_lociStitched
IFITM2	0	1_MACS_peak_4349_lociStitched
IFITM3	0	1_MACS_peak_4349_lociStitched
IFITM5	0	1_MACS_peak_4349_lociStitched
IFNAR2	0	5_MACS_peak_18034_lociStitched
IFT80	0	1_MACS_peak_20343_lociStitched
IGF2BP3	0	2_MACS_peak_25867_lociStitched
IGJ	0	3_MACS_peak_21260_lociStitched,4_MACS_peak_21263_lociStitched
IGLL5	0	8_MACS_peak_18362_lociStitched,5_MACS_peak_18350_lociStitched,2_MACS_peak_18356_lociStitched
IGSF22	0	1_MACS_peak_4609_lociStitched
IGSF9	0	1_MACS_peak_1714_lociStitched
IKZF1	1	3_MACS_peak_26162_lociStitched
IKZF3	1	1_MACS_peak_11994_lociStitched
IL10RB	0	5_MACS_peak_18034_lociStitched
IL22RA1	0	2_MACS_peak_362_lociStitched
IL27RA	0	1_MACS_peak_13916_lociStitched
IL28RA	0	2_MACS_peak_362_lociStitched
IL3	0	2_MACS_peak_23296_lociStitched
IL4I1	0	1_MACS_peak_14585_lociStitched,2_MACS_peak_14582_lociStitched
IL6R	0	1_MACS_peak_1570_lociStitched
ILF2	0	1_MACS_peak_1544_lociStitched
ILF3	0	1_MACS_peak_13812_lociStitched
INHBC	0	2_MACS_peak_6579_lociStitched
INHBE	0	2_MACS_peak_6579_lociStitched
INO80E	0	2_MACS_peak_10738_lociStitched
INPP4A	0	3_MACS_peak_15778_lociStitched,3_MACS_peak_15773_lociStitched,4_MACS_peak_15769_lociStitched
INSIG1	0	1_MACS_peak_27165_lociStitched
IRAK1	0	1_MACS_peak_30832_lociStitched,1_MACS_peak_30834_lociStitched
IRF2	1	2_MACS_peak_22212_lociStitched,1_MACS_peak_22217_lociStitched,1_MACS_peak_22218_lociStitched
IRF2BP2	0	3_MACS_peak_2808_lociStitched
IRF3	1	2_MACS_peak_14572_lociStitched
IRF4	1	1_MACS_peak_23826_lociStitched
IRGC	0	1_MACS_peak_14392_lociStitched
IRS1	0	1_MACS_peak_16881_lociStitched
IRX1	0	5_MACS_peak_22342_lociStitched
ISG20L2	0	1_MACS_peak_1676_lociStitched,2_MACS_peak_1673_lociStitched
ISY1	0	2_MACS_peak_20019_lociStitched
ITCH	0	2_MACS_peak_17403_lociStitched
ITGA4	0	1_MACS_peak_16434_lociStitched
ITGA8	0	5_MACS_peak_3148_lociStitched
ITGB5	0	3_MACS_peak_19952_lociStitched
ITGB7	0	1_MACS_peak_6480_lociStitched
ITIH5	0	2_MACS_peak_3065_lociStitched
ITM2C	0	2_MACS_peak_16917_lociStitched
ITPKC	0	1_MACS_peak_14329_lociStitched
ITPR2	0	2_MACS_peak_6188_lociStitched
IVNS1ABP	0	1_MACS_peak_2111_lociStitched
JMJD6	0	1_MACS_peak_12629_lociStitched
JPH2	0	2_MACS_peak_17555_lociStitched
JSRP1	0	2_MACS_peak_13588_lociStitched
JUN	1	1_MACS_peak_869_lociStitched
JUNB	1	1_MACS_peak_13875_lociStitched
JUND	1	2_MACS_peak_14035_lociStitched
KANK1	0	1_MACS_peak_28547_lociStitched
KCNA4	0	3_MACS_peak_4698_lociStitched
KCND1	0	1_MACS_peak_30197_lociStitched
KCNJ12	0	2_MACS_peak_11728_lociStitched
KCNJ4	0	1_MACS_peak_18654_lociStitched,3_MACS_peak_18650_lociStitched
KCNK4	0	1_MACS_peak_5014_lociStitched
KCNK7	0	2_MACS_peak_5073_lociStitched,1_MACS_peak_5072_lociStitched
KCNMB2	0	3_MACS_peak_20455_lociStitched
KCNN3	0	1_MACS_peak_1588_lociStitched,1_MACS_peak_1589_lociStitched
KCNN4	0	1_MACS_peak_14392_lociStitched
KCNQ1	0	2_MACS_peak_4412_lociStitched
KCNQ1OT1	0	2_MACS_peak_4412_lociStitched
KCTD2	0	1_MACS_peak_12564_lociStitched
KCTD3	0	1_MACS_peak_2539_lociStitched
KDELR3	0	1_MACS_peak_18654_lociStitched
KEAP1	0	1_MACS_peak_13807_lociStitched
KIAA0040	0	1_MACS_peak_1975_lociStitched
KIAA0125	0	1_MACS_peak_9127_lociStitched,1_MACS_peak_9128_lociStitched
KIAA0226	0	3_MACS_peak_20697_lociStitched
KIAA0240	0	1_MACS_peak_24476_lociStitched
KIAA0907	0	1_MACS_peak_1638_lociStitched,2_MACS_peak_1634_lociStitched
KIAA1217	0	2_MACS_peak_3277_lociStitched
KIAA1370	0	3_MACS_peak_9561_lociStitched
KIAA1383	0	3_MACS_peak_2773_lociStitched
KIAA1432	0	1_MACS_peak_28593_lociStitched
KIAA1609	0	2_MACS_peak_11243_lociStitched
KIAA1683	0	2_MACS_peak_14035_lociStitched
KIF13B	0	2_MACS_peak_27479_lociStitched
KIF21B	0	1_MACS_peak_2304_lociStitched
KIF22	0	2_MACS_peak_10730_lociStitched
KIF5A	0	2_MACS_peak_6583_lociStitched
KILLIN	0	3_MACS_peak_3832_lociStitched
KIRREL3	0	1_MACS_peak_5802_lociStitched,4_MACS_peak_5805_lociStitched
KLF13	1	1_MACS_peak_9280_lociStitched,1_MACS_peak_9277_lociStitched,3_MACS_peak_9281_lociStitched
KLF2	1	2_MACS_peak_13972_lociStitched,2_MACS_peak_13975_lociStitched
KLF6	1	2_MACS_peak_3005_lociStitched,2_MACS_peak_2999_lociStitched
KLF9	1	1_MACS_peak_29005_lociStitched
KLHDC4	0	1_MACS_peak_11295_lociStitched
KLHL12	0	1_MACS_peak_2350_lociStitched
KLHL25	0	2_MACS_peak_10018_lociStitched
KLRB1	0	1_MACS_peak_6016_lociStitched
KRAS	0	1_MACS_peak_6172_lociStitched
KREMEN2	0	1_MACS_peak_10314_lociStitched
L1CAM	0	1_MACS_peak_30829_lociStitched
L3MBTL1	0	1_MACS_peak_17534_lociStitched
LAIR1	0	3_MACS_peak_14660_lociStitched
LDHA	0	1_MACS_peak_4602_lociStitched
LDHC	0	1_MACS_peak_4602_lociStitched
LDLRAP1	0	2_MACS_peak_399_lociStitched
LEFTY2	0	1_MACS_peak_2649_lociStitched
LENEP	0	3_MACS_peak_1594_lociStitched,1_MACS_peak_1603_lociStitched,1_MACS_peak_1600_lociStitched
LGALS4	0	2_MACS_peak_14254_lociStitched
LGR6	0	1_MACS_peak_2327_lociStitched
LHB	0	1_MACS_peak_14540_lociStitched
LHX3	1	2_MACS_peak_29783_lociStitched
LIG3	0	3_MACS_peak_11855_lociStitched,1_MACS_peak_11854_lociStitched
LILRA4	0	3_MACS_peak_14660_lociStitched
LIME1	0	3_MACS_peak_17838_lociStitched,1_MACS_peak_17837_lociStitched
LITAF	0	1_MACS_peak_10452_lociStitched
LIX1L	0	1_MACS_peak_1405_lociStitched,1_MACS_peak_1404_lociStitched
LLGL1	0	2_MACS_peak_11652_lociStitched
LMNA	0	3_MACS_peak_1647_lociStitched
LMNB1	0	2_MACS_peak_23263_lociStitched
LMNB2	0	1_MACS_peak_13599_lociStitched
LMO4	0	1_MACS_peak_1101_lociStitched
LOC100127888	0	4_MACS_peak_17810_lociStitched
LOC100128191	0	2_MACS_peak_6902_lociStitched
LOC100128788	0	1_MACS_peak_10305_lociStitched
LOC100129316	0	2_MACS_peak_29171_lociStitched,1_MACS_peak_29173_lociStitched,1_MACS_peak_29168_lociStitched
LOC100129387	0	1_MACS_peak_9517_lociStitched
LOC100129726	0	1_MACS_peak_15202_lociStitched
LOC100130298	0	2_MACS_peak_27797_lociStitched
LOC100130894	0	1_MACS_peak_11101_lociStitched
LOC100130987	0	2_MACS_peak_5153_lociStitched,2_MACS_peak_5151_lociStitched
LOC100131060	0	1_MACS_peak_869_lociStitched
LOC100132356	0	3_MACS_peak_22638_lociStitched
LOC100133985	0	2_MACS_peak_15527_lociStitched
LOC100133991	0	2_MACS_peak_12127_lociStitched
LOC100216545	0	1_MACS_peak_26665_lociStitched
LOC100271722	0	3_MACS_peak_18816_lociStitched,2_MACS_peak_18814_lociStitched
LOC100271831	0	2_MACS_peak_10741_lociStitched
LOC100271836	0	1_MACS_peak_10597_lociStitched
LOC100286793	0	1_MACS_peak_1371_lociStitched
LOC100288346	0	3_MACS_peak_5599_lociStitched
LOC100310782	0	1_MACS_peak_22299_lociStitched
LOC100335030	0	2_MACS_peak_6400_lociStitched
LOC100498859	0	1_MACS_peak_20311_lociStitched
LOC100499467	0	4_MACS_peak_12524_lociStitched,1_MACS_peak_12528_lociStitched
LOC100506046	0	1_MACS_peak_1942_lociStitched
LOC116437	0	2_MACS_peak_7352_lociStitched
LOC147727	0	1_MACS_peak_13812_lociStitched
LOC148145	0	2_MACS_peak_14124_lociStitched
LOC150381	0	3_MACS_peak_18816_lociStitched,2_MACS_peak_18814_lociStitched
LOC153684	0	3_MACS_peak_22638_lociStitched
LOC220906	0	1_MACS_peak_3323_lociStitched
LOC253039	0	4_MACS_peak_29490_lociStitched,1_MACS_peak_29494_lociStitched
LOC283875	0	1_MACS_peak_10314_lociStitched
LOC284009	0	2_MACS_peak_11410_lociStitched,3_MACS_peak_11407_lociStitched
LOC284632	0	2_MACS_peak_362_lociStitched
LOC285847	0	3_MACS_peak_24400_lociStitched
LOC285972	0	1_MACS_peak_27112_lociStitched
LOC338799	0	5_MACS_peak_7209_lociStitched
LOC339894	0	1_MACS_peak_20311_lociStitched,1_MACS_peak_20317_lociStitched
LOC341056	0	3_MACS_peak_5759_lociStitched
LOC344967	0	1_MACS_peak_21083_lociStitched
LOC374443	0	1_MACS_peak_6016_lociStitched
LOC388692	0	1_MACS_peak_1450_lociStitched
LOC389333	0	2_MACS_peak_23401_lociStitched,1_MACS_peak_23404_lociStitched
LOC400027	0	2_MACS_peak_6327_lociStitched
LOC400927	0	3_MACS_peak_18650_lociStitched
LOC400931	0	3_MACS_peak_18816_lociStitched,2_MACS_peak_18814_lociStitched
LOC400960	0	2_MACS_peak_15527_lociStitched
LOC401093	0	4_MACS_peak_20237_lociStitched,7_MACS_peak_20241_lociStitched
LOC402160	0	1_MACS_peak_20761_lociStitched
LOC439949	0	2_MACS_peak_3047_lociStitched
LOC440926	0	1_MACS_peak_2653_lociStitched
LOC440944	0	1_MACS_peak_18929_lociStitched
LOC541471	0	3_MACS_peak_15892_lociStitched,1_MACS_peak_15896_lociStitched
LOC642587	0	5_MACS_peak_2463_lociStitched
LOC645158	0	2_MACS_peak_12855_lociStitched
LOC645323	0	1_MACS_peak_22972_lociStitched,2_MACS_peak_22969_lociStitched
LOC645676	0	1_MACS_peak_1626_lociStitched
LOC647979	0	1_MACS_peak_17445_lociStitched
LOC648987	0	3_MACS_peak_22638_lociStitched
LOC653486	0	1_MACS_peak_4346_lociStitched
LOC723809	0	4_MACS_peak_26654_lociStitched
LOC728743	0	1_MACS_peak_27112_lociStitched,1_MACS_peak_27107_lociStitched
LOC729966	0	2_MACS_peak_14035_lociStitched
LOC730227	0	1_MACS_peak_2361_lociStitched
LOC730668	0	2_MACS_peak_18814_lociStitched
LOC79015	0	3_MACS_peak_17567_lociStitched
LOC90784	0	1_MACS_peak_15653_lociStitched,1_MACS_peak_15654_lociStitched
LPCAT1	0	2_MACS_peak_22326_lociStitched
LPXN	0	2_MACS_peak_4882_lociStitched
LRDD	0	1_MACS_peak_4382_lociStitched
LRMP	0	2_MACS_peak_6159_lociStitched
LRRC1	0	2_MACS_peak_24634_lociStitched
LRRC14B	0	1_MACS_peak_22292_lociStitched,4_MACS_peak_22293_lociStitched
LRRC23	0	3_MACS_peak_5992_lociStitched
LRRC56	0	1_MACS_peak_4365_lociStitched
LRRC61	0	1_MACS_peak_27107_lociStitched
LRRFIP1	0	2_MACS_peak_16998_lociStitched
LSM4	0	2_MACS_peak_14035_lociStitched
LTBP3	0	3_MACS_peak_5064_lociStitched,2_MACS_peak_5073_lociStitched,1_MACS_peak_5072_lociStitched
LUC7L2	0	1_MACS_peak_27009_lociStitched,1_MACS_peak_27008_lociStitched
LY6G6C	0	1_MACS_peak_24298_lociStitched
LY6G6D	0	1_MACS_peak_24298_lociStitched
LY6G6E	0	1_MACS_peak_24298_lociStitched
LY6G6F	0	1_MACS_peak_24298_lociStitched
LYL1	0	1_MACS_peak_13893_lociStitched
LYPD5	0	1_MACS_peak_14392_lociStitched
MAFB	1	2_MACS_peak_17498_lociStitched
MALAT1	0	3_MACS_peak_5064_lociStitched,1_MACS_peak_5063_lociStitched
MAN1A1	0	2_MACS_peak_25139_lociStitched
MAN2A1	0	8_MACS_peak_23128_lociStitched
MAP1LC3B2	0	1_MACS_peak_7099_lociStitched
MAP2K3	0	1_MACS_peak_11725_lociStitched
MAP3K11	0	2_MACS_peak_5073_lociStitched,1_MACS_peak_5072_lociStitched
MAPKAPK2	0	3_MACS_peak_2426_lociStitched
MARCH5	0	1_MACS_peak_3905_lociStitched
MARCH6	0	1_MACS_peak_22406_lociStitched
MARK3	0	3_MACS_peak_9053_lociStitched
