DMSO_RPMI8226	KB528_1Hr_RPMI8226	KB528_3Hr_RPMI8226	KB528_6Hr_RPMI8226	KB528_24Hr_RPMI8226
ADO	9.34345646564568	9.84943162218084	13.9153958316733	11.4358335804505	11.7905548198171
NRBF2	14.1568087544748	18.5794459033602	22.9361536117298	18.0553539600528	13.967346010153
JMJD1C	7.34394432671784	9.53616762609312	3.89695821084457	8.98772303352021	8.91718157663689
REEP3	6.54902647601184	6.81457010111447	7.13721589262419	9.3609289121825	10.4151877444895
LINC01515	0.925231759528018	1.06158047974107	0.564519401722774	1.06493121413646	2.56857883704915
LRRTM3	6.14287498906486	5.34141149475348	3.51278562214066	5.26364519346302	7.62531021577872
DNAJC12	37.6386169750065	33.0106796381433	28.8531481134289	25.9867996767999	29.4829610128151
SIRT1	6.89447556563241	10.7559757244542	17.0057634098654	13.9383501455507	9.2847656865057
HERC4	5.83589657580493	6.23492716681303	4.68809333565841	6.6697785904425	10.1773253598478
PBLD	1.66142772279843	2.03986108771822	2.05075684744445	2.26713514673561	3.52113711138344
HNRNPH3	93.4489725850895	98.3161506073509	87.8619314114177	83.4106027669816	104.8694411258
RUFY2	1.34692670786354	1.40862319172113	1.68858479617329	2.07541271189021	2.20205405005335
DNA2	6.39274505386101	6.43869570852642	6.65042792225641	11.2526790097446	12.4290762379497
SLC25A16	5.94584448771956	6.53554515669787	7.62262377084966	8.08109928949748	8.68673135357249
CCAR1	36.083396037253	37.6350234693639	36.4549874072262	43.9958761325076	45.1349092293448
MIR1254-1	8.55025244131495	13.746354952533	14.0744676128726	12.5217712382711	19.0782351452813
DDX50	15.175062835125	15.1412185025201	14.3470761745923	17.0022023632863	21.9103500301228
DDX21	93.291295575615	115.38596379024	130.627980380363	113.93848532389	71.4335527470722
KIAA1279	7.76500419291483	7.7889139628049	10.1020476066558	16.6662910757822	17.683649557788
SRGN	265.193904579172	258.742335562205	256.781541818697	275.116793513705	283.874561846707
VPS26A	26.0426400417291	27.0757726122477	23.3609222649057	29.0784304211727	34.0525169202828
SUPV3L1	18.9101895606539	21.0965488786303	21.4190683884676	21.9691207219966	18.4560717367319
COL13A1	0.902698129230625	0.956733097839766	0.643105512684495	0.230628377257933	0.276829069208418
AIFM2	20.7218438463304	19.7968310994524	19.8691603439427	29.2169006430586	30.3436228058388
TYSND1	15.4441910090438	15.2376440775467	13.8687657658719	14.2572979883782	19.9807367368829
SAR1A	32.6230629919583	38.1875806794821	45.7083491342228	46.1888197724655	33.8477655449461
PPA1	272.288176275514	261.211465905248	265.728929325789	254.623974658458	231.10651200822
LRRC20	14.9150881641045	15.1506076069383	9.68146434890306	10.8119787319511	18.0034110918049
EIF4EBP2	33.792786546469	38.3999247271928	36.0560062588989	41.7072938903809	40.370129477036
PALD1	45.0534174642458	48.2461272793975	32.12132324381	20.2758041383801	30.3521146997629
SGPL1	5.01435189064141	5.51868157752831	5.26695373916109	7.23617556781579	7.05995547350602
PCBD1	29.6932900537436	28.4647317527896	25.8302872571477	25.6149988668785	43.2155025111898
SLC29A3	5.31079463958508	5.17414339335637	5.02458955795554	6.45625183537628	4.62847154161829
C10orf54	3.46456018383174	3.51605448556865	2.76208977351929	2.00558909282867	2.44809501844095
PSAP	453.465690198953	486.340357977574	430.752773578779	433.909901024307	499.68067338945
ASCC1	14.9532881618347	14.2273771515523	12.2651340832477	14.241851570301	18.9280721995603
ANAPC16	45.5778321561622	43.1608571801284	41.1368468410046	36.2434125254937	46.5447950067047
DDIT4	101.057426513335	31.5142688303883	75.9862418250395	163.820780201154	155.381498985605
DNAJB12	11.484299372252	13.5956709790439	14.5207708901236	17.3925362838209	14.494652069862
MICU1	24.3136336325612	24.8131875844142	23.8257067481591	29.5588086246802	36.4576858669633
MCU	3.30176662470748	3.56901275298079	3.38857880584161	5.22072180237256	5.43943721365945
P4HA1	14.3362287990129	14.4402324230325	13.4575465182315	16.9826351823349	23.7701536907835
ECD	16.6487504496944	17.0523541705992	18.7451984438689	21.3294290669467	18.8119246644871
FAM149B1	5.98700005527778	5.62241454857931	5.4969111482206	6.08320440884199	9.52632901585104
DNAJC9	49.1414482346821	65.8690322325048	94.6934177612076	102.269951005318	60.8742401143613
MRPS16	76.4494103494731	74.5599592039558	71.6141098150197	74.3237200995691	80.9889031546349
ANXA7	110.982525001991	110.132766790351	109.240439192765	130.875003106345	125.451406348864
MSS51	0.884100777892251	1.12955902978889	0.982581542428736	0.710735734197191	1.17884851991633
PPP3CB	9.00658267186405	9.9344633485107	8.4439600153945	8.82508738162895	13.3482321943353
PPP3CB-AS1	1.58581487643149	1.85821027182404	1.94911867729617	1.8497435692415	2.48335624712047
USP54	3.01004945647604	3.27767099999555	2.99962677034192	4.88705428299935	4.10565231499863
AGAP5	2.9578542480036	3.34971065752614	4.95283985840236	3.6059691776807	3.33436962159097
BMS1P4	5.27406187422791	6.49434246298674	6.50566915493323	6.47150445122448	6.14635981787399
GLUD1P3	1.79523016469451	2.20943694589313	2.014132664436	2.71576436675919	3.10038665140943
SEC24C	60.5781125705731	67.5482738558395	63.6966257327112	81.9612070021309	67.5889478257777
FUT11	6.53096103320998	6.63819132538524	7.25464560961526	9.48018826935091	7.91680168466153
CHCHD1	72.8029233609179	68.3920987288247	70.7722023293572	72.0032195933414	75.7774561464846
ZSWIM8	6.36451163416882	6.38375480218586	7.05885554659853	11.7713160776874	13.1118626367399
ZSWIM8-AS1	1.14482582601465	2.7285558424161	2.59251554706746	1.45426214736751	1.72654230372489
NDST2	6.46119630938234	7.32079776871818	10.8444716057862	12.0618087153287	11.3524065922576
CAMK2G	11.3893164248671	13.4524950856648	13.8529126993819	18.1382084775016	14.8709900693547
PLAU	1.16421901764973	2.29733046057174	2.59086489849273	1.58090113026553	2.36713809061052
VCL	15.1993882608658	16.3072017837259	15.0225635828819	16.9430757938955	17.9447350754171
AP3M1	20.6571755828474	22.1253926731885	20.6598522565035	26.3982742771382	24.3696045585681
ADK	37.1566543592286	35.1762352093246	35.0252465099188	42.2021096933934	36.9057946494976
KAT6B	2.56096402227491	3.0029546618266	2.71771194442835	4.05814639438048	3.90323741257063
SAMD8	1.73183623483894	2.19026545357788	2.42865562346781	3.17471306168811	2.86039900731398
VDAC2	99.6644717690876	102.119926453459	104.889196008731	113.082875267807	99.0094132793326
COMTD1	162.310036522712	150.448335140343	143.114420369109	127.571758255718	156.022788872334
DLG5	2.51137475233238	3.15517619521222	2.95383954290071	5.20101979782252	5.61054540544513
POLR3A	13.3280856296634	13.4358063806466	13.662962352054	17.8933158003815	14.5679557647819
RPS24	374.703399225371	347.785387643116	363.639065389818	352.138195163432	342.938640508748
ZMIZ1	10.2688467583397	13.1286753695216	9.31838721721394	11.3351995079638	10.7293061628563
PPIF	111.823569398698	154.376734218519	179.0102005543	149.674259259285	81.9416017479317
ZCCHC24	0.520386016056989	0.583744723336601	1.13215650003349	0.755970768493743	0.588772574687894
SFTPA2	2.07619208690025	2.30332817398201	1.6072401718932	1.63681715063232	0.745724275694912
SFTPA1	5.70110758171057	5.88772558050935	4.46609696972436	3.33470736970065	0.851362696900259
NUTM2B-AS1	2.66043223582881	2.69091125178529	2.03790050896441	2.91318019133517	3.78368298879741
LOC642361	1.65693900824858	1.30567082927805	1.35832193415288	1.53095070721283	2.18895736975774
BMS1P21	0.735617071272623	0.482240837559013	0.168633816545003	0.390790708089608	0.810906238804147
MBL1P	0.880100302746253	0.433499390251164	0.468533787303285	0.564837090900049	1.75991900124221
TMEM254	4.84488009283555	4.78389940822824	4.58601121760401	4.97931857424345	7.12852213402894
ANXA11	150.270134508496	160.375294932103	134.877903040876	126.240695800617	112.357274638286
TSPAN14	2.45978423103696	2.73697380437581	2.07932912741142	2.80494718264908	3.98945461406836
GHITM	199.929318920297	192.30297723082	192.052226271174	208.731214327232	189.853531037607
CCSER2	1.52904489457867	1.65935961306615	1.61229366221552	2.29000614001906	2.35136230824395
WAPAL	17.4546882797319	17.6864054406638	18.3279670776268	25.3866949715299	22.1430528965249
GLUD1	50.2474806147969	51.1772510643335	56.5386859399057	63.9297194990686	49.2588127520835
FAM35A	19.9407984223651	19.9167816160826	18.8837461762628	18.6342866346992	18.6699208403158
NUTM2A-AS1	16.622412692612	17.3976689076974	16.8264493502339	19.5386697569361	23.5823300902806
LOC439994	2.71834235626124	3.06123835705839	2.69147256346724	2.92928019635993	4.57822183766505
MINPP1	11.643863268014	10.6223235518048	11.1103847812256	17.0785792769444	17.3611849363545
ATAD1	22.7360884822328	23.0639335595099	24.1201316291642	29.7315823196998	22.9406548737638
KLLN	1.51762032645384	1.12531028286031	0.537446007439048	0.782661831588437	2.08260848139588
PTEN	12.7350059446464	13.2567549045029	10.5703125541277	12.1008823862286	14.3276789174057
STAMBPL1	4.4212760324922	3.16732445324836	3.57624896241637	5.9580125819361	7.12927122712647
FAS	5.54701891917369	9.42773549308204	7.91420710399838	4.64035851686745	7.68378482445587
LIPA	30.7976617294403	31.3080429084569	28.014851092774	26.8432380706695	30.9972835403728
IFIT3	3.60551731865743	4.66218322608746	1.37749781160268	0.615537426701484	1.59636528568825
IFIT1	2.09502145930012	1.63873342096673	0.733858838334491	0.459956267278972	0.644450623992549
IFIT5	3.55968533938434	1.57947150997722	1.02792773909022	1.74563409393241	3.02453152424047
PANK1	1.51978076915386	1.07292117061056	1.11026649949207	1.54495628259295	1.54339121871132
KIF20B	13.0776826364771	13.9171277776959	11.4969171591897	17.4077200144714	17.3911559415357
RPP30	10.0434148289301	9.6961474980645	10.3412046582631	12.0428361820112	9.13685862289433
PCGF5	9.48064699834329	10.5156053074337	8.1059303091931	10.9675459255485	10.5222766750408
HECTD2	2.51889286212711	2.4171677011723	1.7042796337472	2.1006920665433	3.01275085407375
TNKS2-AS1	1.9822104456099	2.11801459218298	1.50923995183229	1.49338895083273	2.79716443054297
TNKS2	17.2015325845924	18.1676788429871	11.5163866263454	18.178304050377	22.1732658097437
FGFBP3	2.39548995735203	2.25481295722134	2.04124747797195	2.14687381261458	3.78289662022061
BTAF1	18.0092521527856	20.2176783457117	15.9337991942387	18.7265601309014	21.1130985456974
CPEB3	2.08431709216041	2.77388233711736	0.954515945320841	1.53712317476133	1.96979675768299
MARCH5	12.6208510432525	13.4480458383098	11.6817093059193	13.8029706411366	13.4878212358336
IDE	17.8888517274182	17.8600119386009	16.5345440673156	19.8539244340898	21.0639355398411
KIF11	36.1514859995934	39.3552448279258	37.3061570955472	62.8291128580953	55.722903334562
HHEX	0.31561012880921	0.294769436743107	0.286728408214406	0.336867436814109	0.838096433393009
EXOC6	6.869618308852	7.04584566896398	7.15203585970424	8.94492912783926	8.24398890442211
MYOF	1.99874753001219	2.39251907331222	1.62295560026076	1.13172657684802	0.615013475160324
CEP55	38.1439820628585	33.9468037837654	30.8969228032888	48.2812379442367	53.960950431325
FRA10AC1	4.71093826019987	4.90474196795366	4.60832517701544	5.05268053269595	8.0191963440548
SLC35G1	1.6500497277801	1.84959038246082	1.5915739075568	2.16886580320478	2.6064579792068
NOC3L	17.4723863421254	16.2893627809494	16.994512193482	19.2776689946706	18.4161363316724
TBC1D12	3.07633128744901	3.46163058097041	2.39810399327342	3.2126906055604	3.82316086577688
HELLS	8.91842993938619	8.83823612806694	9.60111085957468	17.2858901096478	14.9425807268924
PDLIM1	92.8557000333338	98.4913763184865	82.5807117523432	75.8415068737075	83.7374383846703
ALDH18A1	67.119210123931	70.0330271285147	70.1592755241189	78.6966389016683	65.2182651466393
TCTN3	31.3584457056787	31.6419813792861	30.0253383342333	28.1065839829605	30.6031009794921
ENTPD1-AS1	1.1383141340601	1.00159847057455	0.990327924571864	1.26545453214159	1.26257374534884
CCNJ	0.730486982318687	1.64663483921793	1.962070993493	1.66833140648888	1.31670298063323
ZNF518A	3.7026055358519	4.40666323644303	5.1445203300215	5.36819597476585	5.50681385956557
BLNK	52.2231043316546	54.0350349818602	31.2584462139141	28.6324351080206	48.1460003935371
TM9SF3	37.1253103205502	42.8219374156675	43.7615165061345	48.9784624535521	40.8201908880654
PIK3AP1	9.0653724585307	9.61114476983331	5.82446263061401	3.61417150823547	8.01911076499535
LCOR	1.4744134972067	2.17535808716356	1.97313643344942	2.29241833311535	1.82540927460052
C10orf12	2.63094569433222	2.90376420343369	2.53867586578812	4.61459111370048	4.2175309260228
ARHGAP19	5.61199520211704	5.90834517800895	5.2941542699553	8.6653033215193	8.45601906303252
FRAT1	5.03006210381972	3.77655669790457	2.65730368112996	4.73770077424727	8.41243468645854
FRAT2	29.6054869230662	27.2739161339508	19.6925857931579	24.3752295659497	28.1017904484005
RRP12	53.5518824736196	72.8796294900759	78.3539531299844	67.0680229843251	35.2554307427041
PGAM1	295.135960790239	296.980343687785	287.472104093784	311.876508769523	283.334101241594
EXOSC1	92.5221448167831	85.4506488898974	79.8920559273903	75.9421908800757	61.9610060347589
ZDHHC16	53.0112818790911	49.7957238028343	47.8840625014105	53.1623493788642	54.3680334479443
MMS19	37.4487795495803	37.8751256092762	33.263439886072	32.9900117895007	37.7274356026114
UBTD1	3.41455790370825	3.41011094504789	3.09546350400354	3.46302951013668	5.84346877001027
PI4K2A	10.9659915074693	11.7194329026071	12.5353673010331	18.743083851577	14.3838592417164
AVPI1	3.08352349252785	3.57566099466463	4.1294594365213	3.77588999246345	3.85734266616622
MARVELD1	4.2154310269803	4.04903496255949	4.61776503681489	5.35162649006776	7.33042106716721
ZFYVE27	16.7538202178505	19.2395862018095	25.8874319539309	23.0642819142454	22.2389014288655
R3HCC1L	6.07460649897714	6.56044369017634	6.99441144174639	8.71395598576559	6.64544538879976
HPS1	16.7438269501746	17.529585686535	17.2523137294935	17.9240142085451	20.4836478131294
GOT1	55.4243973517144	56.5600004144046	58.1390422298828	67.2561796590733	53.9156346395835
SLC25A28	21.7006112372224	24.0497239539964	26.6967875049031	26.8200976309159	23.7707896486607
ENTPD7	1.79624757766384	2.2924897793282	3.13531934704553	4.35784210958886	2.13794641575596
COX15	10.399424155941	10.7976213386487	9.83835093437146	11.7637880765396	12.9982156143718
CUTC	25.6098378993579	24.462790104717	24.0864217583125	22.0287380429116	25.3826241177044
ERLIN1	16.0522985371103	16.5258474379072	19.3743656409207	21.0654220193283	17.4502471289387
CHUK	14.2042212478919	15.0275663653808	17.3297513654324	22.7417979972264	17.6403638921599
CWF19L1	24.1807953891523	23.7575990385889	24.8561405552039	28.2857538597175	26.2213835368097
BLOC1S2	13.0683220710588	17.0356678942444	21.3356711658	23.3017659766621	13.9357871434076
SCD	309.820677748756	331.667348655789	260.06695215068	211.371236538259	133.496572032299
OLMALINC	25.5569870922253	20.5637734180876	14.3577145148702	9.22276279561835	12.5071921357883
WNT8B	1.2805098173237	1.04813013664103	0.437732707513052	0.173417205877959	0.907138733239083
SEC31B	2.14892833411263	2.77809682249868	1.68994736720892	1.84463542299429	3.50147174706935
NDUFB8	194.303033593574	178.569162655997	178.433109144427	177.091829927866	206.946406992914
HIF1AN	10.7473069338494	11.9363166140926	12.086557654978	16.7576264569493	14.1817457507548
FAM178A	4.03445158091388	3.98954512810167	3.70522466064148	5.64518638800183	5.91797804061276
MRPL43	27.8562303728765	27.7295500561701	27.6975827950033	30.8093238954929	30.4228100882439
C10orf2	27.1206084669323	30.8197059495881	31.8488474866124	26.0683696086097	19.4496530197256
LZTS2	12.4694141317224	9.93683938354583	4.80598040484937	7.52556061872156	15.231829700677
SFXN3	15.9857322518333	14.8458044145003	10.4011214235258	9.41193423811549	18.8856408197846
KAZALD1	1.23514005767038	1.05885365128541	0.863775071334094	0.804356796981961	1.66790314509326
BTRC	2.2687023160513	2.32336400778862	2.3472648165784	4.52546830252155	3.87132383198547
POLL	8.66533289627379	7.79342399766174	6.54506866161144	10.3929132524796	13.3378209882402
DPCD	26.330661076347	23.1772174978577	24.6515553028617	25.8020107000413	28.87911919317
FBXW4	13.3253944775152	12.9300393769708	15.2708658245331	18.175619110457	23.6006036042756
NPM3	198.643768705599	183.99149612844	188.160927957507	175.517848515895	142.539822294134
MGEA5	31.8521756335543	34.4092960114484	25.2627589465789	35.2382234294972	42.2401501627213
KCNIP2-AS1	1.1171510004959	0.734265282859463	0.401479155678734	0.874871962630162	1.61205722642385
KCNIP2	0.873473105469047	0.789688610377386	0.81821041485158	0.913528121369787	1.27599329350904
C10orf76	7.53256335407261	8.66279190331172	7.34482186410506	9.5951561198855	10.1180466708909
HPS6	23.3808271717294	23.8018040586659	33.5154171068026	29.7961716184125	28.7481713905572
LDB1	39.2455358003227	38.3864032147146	28.9102559112956	40.5989924659893	46.3267519793416
PPRC1	27.7036705260955	43.2009242936779	42.052693498787	30.8186396263433	22.2182265518011
NOLC1	181.572192863634	212.77924501867	206.087988903904	191.328093635781	130.255080625608
GBF1	25.4808290268171	30.3469840102375	30.0952513198454	40.3879780127354	30.4871833365405
NFKB2	20.138423344256	30.376734022371	43.0429220423182	49.2995017971538	38.0754289625182
FBXL15	19.314601938906	17.1197931235696	19.7795310585255	21.7202537481791	24.5874584162816
CUEDC2	45.8809832066459	47.702518810145	44.7871141803363	43.620205011859	64.4503582463137
RPARP-AS1	22.4583130746957	19.8271835348086	16.6165318523029	15.924094497304	27.5403871503348
TMEM180	1.7125100213736	1.7656292514057	1.38106470268469	1.86819992474364	2.69963016349187
ACTR1A	42.2285978843548	43.4318388718623	43.1663856246471	61.0450069661571	53.440679992162
SUFU	5.60237569995465	5.52005655497021	5.94599786836309	8.3478758852431	9.60715844705221
TRIM8	25.7713045188516	26.5803615173104	22.9232995372477	32.4305165679384	26.3114519677511
ARL3	9.24299777759484	8.22619785066867	7.93666256298099	8.23870444283682	10.1042758002046
SFXN2	10.5897359880773	8.46446614762441	10.8299376415104	13.4232726202438	15.2657708918634
WBP1L	12.5887618680307	12.2749887369277	12.1120589715831	18.5201640667868	15.9835794347695
C10orf32	2.73499696578678	3.21338226689748	3.85508333537572	3.90156205795952	2.72508514849306
CNNM2	1.72518201957457	2.15222992586407	3.01830446187031	2.94345692852406	2.25848866517865
NT5C2	16.5927160709452	17.600092771929	16.2987057512837	17.3746772448953	18.7367799103388
PCGF6	8.20714592145683	8.18318520540966	8.24025469425431	9.68452155442031	10.190097990059
TAF5	6.4177588947432	5.80200012851524	4.78321161408725	9.6735703993869	9.45906025956221
USMG5	169.030652178162	151.362988019318	153.97329623331	139.210381569125	144.210984520608
PDCD11	45.6298681809439	47.9497816322149	46.4969363382962	48.6887152312166	38.6195377988168
CALHM2	5.18733998707088	3.26042691737926	0.732179952283981	5.90099616232429	13.0412417352776
OBFC1	2.8958318199854	2.52608243881981	2.54007641681862	2.62165886009848	4.04521135242665
SLK	7.5502467113793	7.634637942981	6.20255677316304	9.78981035786506	11.4882598966736
SFR1	7.99441929186046	7.82748893113365	8.76511580671201	13.4496131884333	13.4794527038785
GSTO1	38.4810322791511	35.6511093737523	35.7811702005176	34.8012848804156	59.6253125945929
ITPRIP	3.95191446265522	4.06429580311529	1.67554673797873	2.54343750249502	3.59020182474829
CFAP58-AS1	4.14700792381925	3.08333800548067	1.96032391392877	1.14446128945945	3.63188923898138
XPNPEP1	18.6606279184267	19.8636441794808	20.9559102450088	23.1485948027152	29.9850123772619
ADD3	5.1513350994149	4.88290844422286	3.8299770169477	3.78393512438854	11.5129709249215
MXI1	23.5518961198489	23.5689923137272	12.5804818926459	16.6106879316329	24.6945487325251
SMNDC1	23.661182327912	24.7518785113941	27.0583971268073	37.0451999820712	30.6899623009744
DUSP5	144.804289378077	99.5712886867829	26.7720880804665	121.052371709733	160.94667487408
SMC3	69.3004572663057	68.5815101928588	52.3259469176058	75.9402267890338	101.943386405077
PDCD4-AS1	4.50624406630901	3.98422531987882	3.88500885356983	3.78076452812259	7.56631951893932
PDCD4	58.7895937752524	62.2230689016652	41.1385249581663	35.8057166025187	99.6812481377498
BBIP1	6.19098077330229	5.93033886255271	6.1868682338314	6.76033507393528	6.95625332996596
SHOC2	12.2167856330835	13.625060494238	12.2730894327478	16.7305343158145	15.3979768373564
GPAM	5.6585784352368	5.84279831363808	7.40345900434552	9.77333497336272	5.51097692320744
ACSL5	21.6539099481781	22.0587872499592	19.4620624627251	19.1446801277958	21.6556619471761
ZDHHC6	30.1163530134414	28.6780761002168	30.3458040247015	35.8433145608997	35.0659885673888
VTI1A	7.38155539544352	8.15766038750924	7.33765398563866	12.1338033425915	8.63055758002087
LOC103344931	2.04635131363294	2.65795458093102	3.32646142173422	3.56735202140539	2.5747255081083
TCF7L2	0.540118167968792	0.59788381078126	0.409645241206794	0.432877285188353	1.09057130974247
CASP7	14.9335052277387	14.84650593254	9.63217762770512	13.7772408543968	15.8337946397279
DCLRE1A	7.08018050069572	6.29494554378907	5.90913022098551	8.86503707995816	11.3907699478695
NHLRC2	3.24266512221566	3.09259681236503	3.50744184558815	4.95395770329591	5.38561711481542
CCDC186	4.6040817338213	5.34586846615634	3.83058467694952	6.19475646118999	6.10999653565849
AFAP1L2	55.9814230341065	57.0974423778992	30.7528651589907	7.95085381795997	17.3819275751487
ABLIM1	24.0623931331309	28.0981473788404	20.7687204698208	18.9139233429001	16.5818792273433
FAM160B1	5.60427516655691	5.26571294793701	4.50794938329116	9.96509127881933	7.96203630543874
TRUB1	12.7721424538428	15.0682087496	17.2360668971109	16.842819369571	15.5527058357708
ATRNL1	1.84877426178241	1.91428416532952	1.62185480823481	1.42883733569948	2.36801517042119
SHTN1	9.13755330676018	10.2761260617374	7.95745833978761	9.24296530588152	12.6509363755477
PDZD8	8.07357276102435	10.1023839187796	9.31431042874535	11.9381779814261	8.93498602126583
RAB11FIP2	4.87203971958176	5.38161438576656	5.02575966271524	5.53887071932771	5.66216145197377
FAM204A	12.9899965179951	14.6443037536826	17.3717901878422	19.5933215866293	15.5621429156984
CACUL1	11.4798635296233	11.918974860352	11.5867192534608	14.346149786029	12.7122055535697
NANOS1	2.2507953841539	2.55131111680544	3.117949210221	1.9810622073391	2.24988739433094
EIF3A	135.455069225738	140.990670906535	145.254382544337	173.636983821618	142.743319560803
SFXN4	55.7185390447124	49.8954723079633	56.8348245949474	61.5546269277728	47.2554375866743
PRDX3	206.893646054126	196.841357729128	190.083464732874	199.674025255033	212.715361591039
GRK5	1.13279142590445	1.11391849282757	0.679918849429701	1.42228063104934	1.00185974154205
RGS10	21.6568956737131	20.5869142372922	18.9211222206217	19.5228258362917	26.762132031794
TIAL1	33.5748605030446	35.6740830204439	35.8107798071028	43.6011345715133	41.0066966733192
BAG3	45.6230024716042	45.1004196083545	29.7221130272946	90.6245651117765	58.3952238668403
INPP5F	2.31418755021377	2.25340701259799	2.09330931377084	2.42854448254367	3.71128852728833
MCMBP	45.6894918635742	48.5495761436964	54.7547001980427	65.9531040509594	52.4146926703507
SEC23IP	13.3107055925618	13.906720523059	13.2679730747533	15.1228920847308	13.8012335360645
WDR11	14.3652542593956	15.3558870058318	13.3345758428568	14.692934089409	17.6194405520418
FGFR2	1.82628283629785	2.11023861873516	1.01955369550411	1.06805590060307	1.489780803083
ATE1	7.62168625909732	8.17616859966961	7.87077632955111	10.6577588906469	11.0599647504759
ATE1-AS1	0.962254396573197	0.96249982887933	0.986263816445977	1.06274371447463	3.01440352080387
NSMCE4A	103.402952002658	99.0136232873236	101.106742139449	106.62997144851	108.030601918491
TACC2	9.10621568434083	11.2227129316797	5.64918096840812	4.1265518489646	10.4545915133447
FAM24B	6.27473667268809	5.03319122860944	5.3841241053797	5.82510865883293	7.73029449571599
LOC399815	2.46314041124925	2.08722164743296	1.8481761610154	1.34052612046197	4.11611180712635
C10orf88	3.52206195894316	3.02539144692108	3.79657070005761	4.44298417969724	5.7152237480773
PSTK	2.83678354446294	4.63178352434825	7.55277365105995	6.14417079390253	2.87904740394713
IKZF5	9.12849461119454	8.9105359712784	8.76083932506594	9.96576541984388	9.28360872799008
ACADSB	1.07961861376599	1.22380704233852	1.49160211414159	1.6181516546076	2.41744122819191
BUB3	112.806529524171	115.933252508716	120.643793755593	133.559628377243	106.84253552582
CHST15	28.6682187899067	25.2899454398068	9.78833162207135	23.5839600812374	33.8678631453165
OAT	33.4059862523582	37.5646418121575	42.480253039827	46.0059067173718	36.0611824240557
LHPP	12.6487896298315	12.052944255388	10.9566921741952	10.6394810199197	15.0097132654582
FAM53B	37.1413677105134	42.1171303905072	29.9169261685575	31.2296494462423	28.04680744856
METTL10	3.71229057896325	3.59100376221384	3.26329508278967	3.97105288692902	5.60518527953909
FAM175B	12.5109809655527	12.8308097599321	15.3925196316885	16.2736982531219	12.5824217570871
ZRANB1	8.3066271039488	10.6877924049942	14.0242281062153	15.2601307765962	12.2002413495184
EDRF1	10.3355523778031	11.4588972766639	14.8467589158891	16.024893405708	12.523848309087
UROS	42.1777307259011	39.5095249906185	41.5089381468891	41.9237310427017	46.0782345371407
BCCIP	40.2292073789299	41.125215531917	39.4717500602216	37.7696617291939	36.4938712571783
DHX32	2.71401726003778	2.48825035641141	2.21274614028261	2.89574252690287	5.31603887439991
DOCK1	0.721414060811584	0.733663570013317	0.575850813189572	0.388953085749675	0.928977322498069
MKI67	26.845733498645	27.5793480003949	24.0409072887866	50.8964728894748	38.8973767616148
MGMT	20.367347781186	19.054587825042	18.5806928438983	16.8769061284761	26.0487406534094
GLRX3	48.2730302984135	44.0623463177604	44.4552335694769	46.0110498446852	41.0672683898417
TCERG1L	3.64751792124113	3.13295852072774	2.54729342540495	1.4498186225898	3.64065798741825
PPP2R2D	5.00359745779782	5.15008980281133	4.84684500921605	6.27067226473016	6.03137059035723
BNIP3	27.516927663815	26.9526810460791	24.9855204501793	26.1122549422319	28.6626447635346
JAKMIP3	2.11297435881377	2.73501681857209	1.72569268287726	1.44070869573613	2.5807519409769
DPYSL4	5.50285400633811	6.16774621720178	4.83221828150132	2.28262149572257	0.919059468343481
STK32C	2.29238994386114	2.12184691776825	2.15217748901675	1.73490813829933	1.46892773011583
PWWP2B	9.19256392176125	6.10922748321568	4.43647351424405	5.95978779223458	7.20487438229309
INPP5A	4.4216428585229	4.99343188188481	4.13404699695295	4.36601482221532	3.89459849101173
UTF1	2.90962618167955	2.34629512518914	2.46446723870215	1.85980098926637	1.00627322365325
ADAM8	4.04427283078189	4.58545724677	3.60507163923146	2.90095817970644	3.03549525098795
TUBGCP2	17.1253529178798	17.0750923721393	15.8355216710004	18.5148739292505	19.0327484026654
ZNF511	14.0736939496318	14.503289078809	14.5703443723839	18.9870584631296	15.1529715368811
FUOM	13.7874046167465	11.2013198999128	10.7000966072565	9.70640087818785	16.7955875304882
ECHS1	59.9817304551873	59.3530132671744	58.7430995644024	65.7536336854412	69.7664464290931
PAOX	2.63818799637753	2.47478702686887	1.92768026430116	2.07149357696807	4.1372991169246
MTG1	16.4288126038795	17.3118109708891	16.5782723326544	21.0487142030873	20.1533295076187
SCART1	0.34931856120012	0.483455362962392	0.420088936633048	0.345986424115618	0.940802878528199
BET1L	31.9772366667653	35.571286000155	42.3684766191105	38.3979165667779	31.7096106883168
RIC8A	46.9892519017928	47.3418240661103	45.4532310026837	55.7382665595517	51.6377668547636
SIRT3	7.19494581402615	6.98587766250936	5.77631003181618	7.88048215160437	11.1644480929463
PSMD13	155.676880783447	143.721608428622	142.462511237124	153.380200670003	138.547212605421
ATHL1	10.0743667257095	11.4120248500365	7.82165885395863	6.81965840670988	18.3972753104963
IFITM2	0.569808355153476	0.744532332602034	0.6014915700694	0.576889687425615	1.32006161733507
IFITM1	4.0168612696934	3.69111659043441	3.58860526580815	2.79245726391754	4.12723022132923
B4GALNT4	7.8828165260097	8.56137328910311	7.07345704472248	5.33940267918029	7.57802134504522
PKP3	0.772216203076669	0.632864022973593	0.713594576753458	0.642326324231405	1.31422364220307
SIGIRR	21.8846239149178	20.4548630067979	18.1548148656037	18.0705191896752	19.5744237232229
